# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:46:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b5686cc467.json
# init = 2 (Default)
# random
#   seed = 158275517
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252146-1-524d3a.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252146-1-01a334.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-13.449248,0.080961826,2,1,1,0,13.488588,0.12181401,-0.91368862,-0.4693174,-0.60124026,-0.51160635,-0.2197334,1,7,8,8,7,2,8,7,6,8,-0.44339733,0.88722503
-13.449248,0.0020522024,2.7053816,1,3,0,13.630362,0.12181401,-0.91368862,-0.4693174,-0.60124026,-0.51160635,-0.2197334,4,8,7,7,6,6,8,6,7,5,-0.44339733,0.26929988
-13.46915,0.99957745,0.27999455,2,3,0,13.581184,0.12060106,-0.91262065,-0.47119627,-0.60051592,-0.51342875,-0.21958569,6,8,8,6,5,3,8,4,7,8,-0.45202434,0.5509045
-13.441768,1,0.29882269,1,1,0,13.490734,0.12227348,-0.91409361,-0.46860854,-0.6015156,-0.51091614,-0.21978997,2,7,5,7,8,7,7,3,7,7,-0.44015588,0.47796789
-12.282781,0.99571543,0.41065137,2,5,0,14.058132,0.59941924,-1.4786278,-0.21738952,-1.2394844,0.17004295,-0.42347251,1,7,8,8,3,4,7,8,8,8,0.36512556,0.86528065
-12.740712,0.97785952,0.64058543,2,3,0,12.74609,0.66761221,-1.5869322,-0.2269815,-1.4097239,0.2619715,-0.47171998,5,5,8,8,8,3,7,7,8,4,0.28625872,0.92160927
-12.526863,1,1.0253861,2,3,0,12.738476,0.19920433,-0.98529329,-0.3695267,-0.65523896,-0.39634457,-0.23379529,5,8,4,8,7,4,7,7,6,8,-0.043814189,0.21097445
-12.526863,0.32440215,1.8401043,2,3,0,12.533288,0.19920433,-0.98529329,-0.3695267,-0.65523896,-0.39634457,-0.23379529,1,7,8,7,6,3,8,3,4,8,-0.043814189,0.56151325
-11.853941,0.99035592,0.40609069,2,5,0,13.256936,0.49069229,-1.3219852,-0.21856812,-1.0194161,0.020829358,-0.35528337,4,5,8,8,4,3,5,8,6,4,0.40511851,0.95704134
-11.846769,0.97059479,0.72938901,1,3,0,12.10534,0.33047406,-1.1231042,-0.26781392,-0.78472663,-0.20525958,-0.27634622,3,5,3,8,5,1,7,5,6,8,0.28334699,0.69829629
