# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b541080b66.json
# init = 2 (Default)
# random
#   seed = 1407515429
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252136-1-688615.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252136-1-415331.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-12.388295,0.98945205,0.10228099,4,31,0,14.657446,0.92490831,4.6115393,4.265251,0.34628828,-0.70214179,-0.55069073,-0.23315915,-0.60714063,-0.22979479,4,3,5,1,2,4,1,4,1,6,-4.0255345,0.65396511,2.6682947,1.7449717,0.92332307
-10.271678,0.99232729,0.18704381,4,31,0,13.856219,0.3263902,1.1677523,0.38114291,0.7866094,-0.24728844,-0.48776591,-0.56640418,-0.41069437,-0.80818902,6,2,5,3,4,7,2,6,3,6,-0.6829095,0.58435757,2.8402198,1.659704,1.1805158
-10.13606,0.99023914,0.34688478,2,7,0,10.736724,0.39492776,1.0826936,0.42758577,0.65510786,-0.29138748,-0.46541259,-0.54166026,-0.4253525,-0.72850555,7,6,3,5,2,6,5,4,4,3,-0.69818722,0.092490859,1.8873815,0.17456553,1.7128159
-11.133147,0.72895141,0.63925371,2,3,0,12.147825,0.31881412,5.4385728,1.7338938,3.704679,-0.076684655,-0.33733481,-0.45287371,-0.21840483,-0.82069018,6,4,6,5,4,6,3,4,3,3,-3.6560939,0.13134524,1.5106066,0.19841099,1.3121956
-9.9980133,1,0.52002017,2,3,0,11.137169,0.35910438,1.2012913,0.43138896,0.76990232,-0.2571421,-0.46435973,-0.54466903,-0.40443786,-0.76494138,6,3,2,2,7,6,4,8,3,1,-0.60615018,0.50653591,2.2929853,1.1614794,1.1315059
-9.9980133,0.11741984,0.98455252,1,1,0,10.132703,0.35910438,1.2012913,0.43138896,0.76990232,-0.2571421,-0.46435973,-0.54466903,-0.40443786,-0.76494138,7,3,5,1,4,5,3,6,3,3,-0.60615018,0.62245428,3.5879391,2.2333281,1.3546111
-9.6554559,1,0.12248631,4,31,0,10.120195,0.71502382,4.4576135,3.1872998,1.2703137,-0.43501195,-0.27637184,-0.24911444,-0.36364564,-0.29900865,8,4,4,3,7,7,2,7,2,6,-2.8041311,0.2862926,1.4067804,0.40275082,1.0040296
-9.969488,0.99825492,0.23308641,3,15,0,10.233486,0.77762644,1.2548225,0.97578313,0.27903934,-0.54336722,-0.45985417,-0.40059983,-0.52039775,-0.41910422,7,4,5,1,3,7,3,6,5,5,-0.850529,0.67568508,1.4492901,0.9792637,0.47002641
-12.312244,0.71133993,0.43763046,2,3,0,14.13635,0.85215197,0.80964581,0.68994127,0.11970454,-0.63342623,-0.58274185,-0.48708186,-0.62439737,-0.49100895,5,4,6,1,7,6,1,5,5,7,-1.9299714,0.099757787,3.7730217,0.3763883,3.3966334
-11.309001,1,0.3437661,1,1,0,12.234316,0.83669404,0.98315205,0.82259746,0.16055459,-0.60918647,-0.54056282,-0.44504859,-0.58977847,-0.45122682,6,4,6,6,4,5,2,7,4,4,-1.4160609,0.53351878,2.3946153,1.2775722,1.1170431
-10.647937,1,0.64159286,1,1,0,11.59261,0.82748037,1.1571391,0.95750987,0.1996292,-0.59293624,-0.50920181,-0.41242094,-0.56429674,-0.42038565,6,2,5,2,1,7,1,6,3,4,-1.1254448,0.69721742,2.1123096,1.4727391,0.63957055
-10.647937,0.54340981,1.1858472,1,3,0,13.725973,0.82748037,1.1571391,0.95750987,0.1996292,-0.59293624,-0.50920181,-0.41242094,-0.56429674,-0.42038565,7,4,4,5,3,5,5,5,1,2,-1.1254448,0.25169058,1.4990967,0.37730852,1.1217882
-11.796591,0.88875511,0.5690899,2,3,0,12.334719,0.83437931,6.2257745,5.1946574,1.0311171,-0.580821,-0.38092018,-0.208901,-0.47337848,-0.21859106,4,3,7,3,3,5,2,6,3,3,-4.8208026,0.19737168,0.91090971,0.17978778,0.73112193
-9.6099543,1,0.7547611,2,3,0,10.65748,0.82940478,2.1955861,1.8210296,0.37455651,-0.57735753,-0.43718076,-0.30708669,-0.50992011,-0.31619342,7,6,6,3,7,7,4,5,4,6,-1.1934,0.036019597,2.303211,0.082960733,2.2202503
-9.6099543,0.00071037137,1.3730772,1,3,0,10.679349,0.82940478,2.1955861,1.8210296,0.37455651,-0.57735753,-0.43718076,-0.30708669,-0.50992011,-0.31619342,6,4,5,5,3,6,3,4,2,3,-1.1934,0.50272326,1.6175827,0.81319643,0.80438622
-8.6261717,0.99940785,0.14232044,4,15,0,9.7843091,0.65386401,1.9095507,1.2485865,0.66096423,-0.40548238,-0.33722743,-0.35543413,-0.39618635,-0.42203148,6,2,4,3,3,4,5,7,3,5,-0.57096282,0.65533418,4.7507452,3.1133257,1.6374195
-8.9196828,0.98984949,0.25961704,3,7,0,9.2263862,0.74568644,2.5459028,1.8984452,0.64745762,-0.48240788,-0.34638551,-0.297291,-0.42572809,-0.33048836,7,3,6,3,3,6,2,8,3,4,-1.1476428,0.8126197,3.3095707,2.6894224,0.62014834
-9.1812203,0.97089354,0.45643723,3,7,0,9.2561643,0.41642281,3.4058879,1.4182894,1.9875985,-0.17053049,-0.29902914,-0.40466824,-0.25850018,-0.64972303,4,2,6,3,6,6,4,4,2,5,-1.6409814,0.5516826,4.0478943,2.2331529,1.8147414
-8.4759095,1,0.75405826,2,3,0,8.9213198,0.54542701,2.4480155,1.3352138,1.1128017,-0.29421853,-0.29358433,-0.36367168,-0.32152538,-0.49620823,6,3,5,2,4,7,3,5,4,4,-0.80560611,0.6243974,3.1463326,1.9645619,1.1817707
-8.4759095,0.020841669,1.3387514,1,1,0,9.0925845,0.54542701,2.4480155,1.3352138,1.1128017,-0.29421853,-0.29358433,-0.36367168,-0.32152538,-0.49620823,4,2,4,2,5,6,4,6,1,4,-0.80560611,0.41118035,4.1752907,1.7167975,2.4584932
-8.6923784,0.99613344,0.16116591,3,11,0,8.7982133,0.64689424,3.0963386,2.0030036,1.093335,-0.37313271,-0.27614627,-0.30037615,-0.34261484,-0.37917051,7,3,4,1,5,4,4,7,2,2,-1.4228782,0.045771868,1.8431492,0.084364382,1.7587848
-8.74886,0.99986466,0.28407542,3,7,0,8.8832569,0.70016845,1.9584123,1.3712185,0.5871938,-0.44694478,-0.35093552,-0.34033103,-0.41903841,-0.38772847,7,3,5,1,2,4,3,6,2,3,-0.66801787,0.62171276,1.8126764,1.126964,0.68571236
-8.7353456,0.99590163,0.50109053,3,7,0,9.0773776,0.45164697,1.9695654,0.88954826,1.0800172,-0.24352407,-0.34489178,-0.43324015,-0.32801858,-0.62104464,8,3,5,6,6,4,6,4,5,5,-0.50800551,0.12858629,1.5444505,0.19859515,1.3458553
-8.7452404,0.92641253,0.86653005,1,1,0,8.9249679,0.49570889,1.7206743,0.85295353,0.86772073,-0.28805194,-0.35122227,-0.42801115,-0.35544551,-0.578434,8,1,6,1,1,6,3,4,1,5,-0.40837507,0.69778261,2.1810144,1.5218739,0.65914049
-8.7452404,0.092987615,1.2354448,1,3,0,9.6299319,0.49570889,1.7206743,0.85295353,0.86772073,-0.28805194,-0.35122227,-0.42801115,-0.35544551,-0.578434,5,3,6,5,2,6,5,6,4,5,-0.40837507,0.21942025,6.303478,1.3831108,4.9203673
-8.8357592,0.99183172,0.19574429,4,15,0,9.7928476,0.55282215,3.5103058,1.9405748,1.569731,-0.27791572,-0.25330164,-0.32619927,-0.28745466,-0.46451476,7,1,3,2,2,8,3,5,3,3,-1.7201913,0.89722028,1.7297983,1.5520101,0.17778819
-8.5146111,0.99485158,0.33300806,2,3,0,8.9334321,0.54572144,2.6808645,1.4630052,1.2178592,-0.2880208,-0.28256777,-0.35407557,-0.31142307,-0.48936507,6,2,6,2,5,8,3,5,1,3,-0.9865513,0.6650808,3.9347571,2.6169314,1.3178257
-8.5146111,0.75284073,0.56621779,1,3,0,9.2378177,0.54572144,2.6808645,1.4630052,1.2178592,-0.2880208,-0.28256777,-0.35407557,-0.31142307,-0.48936507,7,5,6,3,5,7,4,6,3,4,-0.9865513,0.20360662,2.2230947,0.45263679,1.7704579
-8.5587214,0.98342651,0.51282233,2,3,0,8.6523796,0.54894906,1.8960607,1.0408407,0.85521995,-0.31784001,-0.32807219,-0.39239905,-0.35492483,-0.51385681,6,5,5,3,3,4,1,3,2,7,-0.47543136,0.6078742,1.6058265,0.97614046,0.62968599
-8.5587214,0.011128646,0.83719941,1,1,0,10.3005,0.54894906,1.8960607,1.0408407,0.85521995,-0.31784001,-0.32807219,-0.39239905,-0.35492483,-0.51385681,7,3,6,3,4,6,5,4,4,5,-0.47543136,0.15637961,4.323098,0.67604436,3.6470536
-8.6504651,0.99886238,0.11593137,3,15,0,8.7764664,0.55093388,3.1088367,1.7127634,1.3960732,-0.28306514,-0.26566024,-0.33756136,-0.29800675,-0.47383587,8,3,1,3,6,7,3,5,2,4,-1.354147,0.28305666,0.87885883,0.24876684,0.63009199
-9.2884626,0.97646925,0.19744487,2,3,0,9.3674495,0.56590541,4.3131019,2.4408077,1.8722942,-0.28016751,-0.2343847,-0.30436962,-0.2759439,-0.43859973,7,1,1,4,6,8,3,7,4,1,-2.4807261,0.19990905,2.3224721,0.46428319,1.8581889
-8.9947644,0.99162349,0.31549496,2,3,0,9.5828719,0.63047425,3.7755428,2.3803825,1.3951603,-0.34869485,-0.25270474,-0.28797566,-0.31732138,-0.37901455,7,2,5,6,8,6,5,5,4,4,-2.0268525,0.031769415,2.3140286,0.073515334,2.2405132
-9.7457873,0.95462993,0.51977492,2,7,0,9.9025879,0.38225194,1.2625001,0.4825931,0.77990696,-0.26050635,-0.44401235,-0.52558469,-0.39529604,-0.73347942,4,4,5,2,2,7,1,5,2,4,-0.53377374,0.71097229,1.9765222,1.4052525,0.57126967
-10.163789,0.98348821,0.77626208,2,3,0,10.488087,0.80266308,1.2583968,1.0100687,0.24832816,-0.5661195,-0.47732209,-0.39786554,-0.53703652,-0.41077713,6,7,8,4,6,6,1,4,2,4,-0.93584316,0.21524768,2.576154,0.55451119,2.0216429
-8.9811903,0.33333333,1.2366929,1,3,0,9.4575949,0.72733536,3.1092906,2.261497,0.84779362,-0.45697243,-0.3139991,-0.27856844,-0.39619704,-0.32029864,8,2,4,2,4,7,1,7,1,2,-1.5757054,0.55984384,2.4994834,1.3993204,1.100163
-8.6098383,0.99767438,0.40522724,2,7,0,9.2646914,0.54390575,1.8099142,0.98442273,0.82549144,-0.31820411,-0.33547572,-0.40054023,-0.35991308,-0.52326582,8,2,4,3,3,6,2,5,3,5,-0.44129355,0.4526176,4.0965683,1.8541789,2.2423894
-9.5562247,0.85726088,0.66656975,3,7,0,10.063803,0.81968797,1.9698906,1.6146957,0.35519498,-0.56845245,-0.43730673,-0.3226999,-0.50843115,-0.3335875,7,2,7,2,6,4,4,4,2,4,-1.0243681,0.78997475,2.8855824,2.2795372,0.60604516
-9.5562247,0.45225838,0.77857963,1,1,0,10.401832,0.81968797,1.9698906,1.6146957,0.35519498,-0.56845245,-0.43730673,-0.3226999,-0.50843115,-0.3335875,7,3,5,5,5,6,2,8,4,1,-1.0243681,0.64440773,1.319927,0.85057114,0.46935583
-11.882436,0.55211569,0.34708986,2,3,0,15.9474,0.80170287,6.871901,5.5092227,1.3626783,-0.53751649,-0.33330213,-0.20559252,-0.43121396,-0.22444195,3,2,5,4,3,5,5,7,1,2,-5.24744,0.72792135,2.6360698,1.9188515,0.71721831
-11.423241,0.98193674,0.19790277,3,7,0,13.601895,0.82539299,0.92603019,0.76433883,0.16169136,-0.60296022,-0.54132187,-0.45819926,-0.58993014,-0.46595919,7,3,4,2,5,6,5,6,2,2,-1.4800831,0.43912532,2.2722778,0.99781472,1.2744631
-9.6369118,0.91356718,0.31096635,2,3,0,12.971173,0.82815484,1.999611,1.6559875,0.34362347,-0.57737976,-0.44463074,-0.32011073,-0.51512476,-0.32926411,7,1,2,3,1,7,1,6,3,1,-1.0767012,0.68452025,3.5423831,2.424833,1.1175501
-9.2507635,0.96717009,0.41427251,2,5,0,10.554833,0.39186912,3.2880114,1.2884702,1.9995413,-0.15651577,-0.31646616,-0.42336713,-0.26002497,-0.68907404,6,7,5,5,3,5,3,4,2,5,-1.5527953,0.16333075,1.9875482,0.32462774,1.6629205
-11.892972,0.40908716,0.62230545,1,1,0,11.967364,0.28318058,6.0487621,1.712892,4.3358702,-0.051015361,-0.36723228,-0.48035916,-0.21520678,-0.89607861,8,3,5,4,5,7,3,6,5,6,-4.2780857,0.49380448,1.8733326,0.92506005,0.94827259
-9.5397244,1,0.25812963,2,3,0,11.962294,0.3029098,2.2500356,0.68155781,1.5684777,-0.14295734,-0.41745796,-0.5136274,-0.30553105,-0.83830072,5,2,7,1,7,5,3,5,4,3,-0.82789171,0.55991125,2.2493423,1.259432,0.98991025
-8.8771751,0.93653672,0.41692939,3,7,0,10.354499,0.70010379,1.7348321,1.2145625,0.52026957,-0.45363105,-0.36781578,-0.35802269,-0.43285744,-0.40375195,7,2,5,6,5,3,3,4,3,5,-0.5862505,0.26275823,2.1585197,0.5671688,1.5913509
-10.019546,0.95463072,0.57961273,3,7,0,10.090055,0.83105499,3.5389943,2.9410988,0.59789542,-0.57599125,-0.4032858,-0.25243673,-0.4866844,-0.26211653,4,5,5,3,1,7,3,7,1,6,-2.3125023,0.68117911,0.52661838,0.35872144,0.16789694
-8.5031416,1,0.83582377,2,3,0,9.7922352,0.56500137,2.0119721,1.136767,0.87520508,-0.32552782,-0.31861653,-0.37839618,-0.35215831,-0.49244612,7,1,1,3,3,8,3,5,2,3,-0.53655801,0.38692733,1.3228795,0.51185821,0.81102124
-8.5031416,0.02323852,1.3281543,1,3,0,9.5817058,0.56500137,2.0119721,1.136767,0.87520508,-0.32552782,-0.31861653,-0.37839618,-0.35215831,-0.49244612,6,3,2,5,2,6,1,7,1,3,-0.53655801,0.59716183,1.6359454,0.97692415,0.65902125
-9.0459613,0.93554437,0.23849037,1,3,0,9.8910668,0.58045023,1.3907315,0.8072504,0.58348106,-0.3719596,-0.37752096,-0.42569317,-0.41092087,-0.51900069,5,6,4,3,6,6,2,6,5,5,-0.44038504,0.54801256,1.6462673,0.90217513,0.74409213
-9.0564477,0.98371745,0.32917865,2,7,0,9.5798135,0.68117099,1.4952929,1.0185501,0.47674274,-0.44652705,-0.38308194,-0.38562456,-0.44146732,-0.43623747,2,2,6,6,4,6,3,6,1,1,-0.53255469,0.71104765,1.2103065,0.8605856,0.3497209
-9.1614576,1,0.50317675,2,3,0,9.3101766,0.7287372,3.4873832,2.5413859,0.94599735,-0.45567713,-0.30474459,-0.26698874,-0.38942338,-0.30911048,6,3,4,2,4,3,1,6,3,3,-1.9225748,0.27434629,2.0774333,0.56993612,1.5074972
-8.8675727,0.90003213,0.79301417,1,3,0,9.7153379,0.45136807,3.0586639,1.3805832,1.6780807,-0.20371731,-0.29249143,-0.39111864,-0.2739974,-0.60115415,5,1,5,3,1,6,5,7,4,6,-1.3087725,0.65000489,2.0817896,1.3531734,0.72861617
-8.8675727,0.34278077,1.000255,2,3,0,9.2091893,0.45136807,3.0586639,1.3805832,1.6780807,-0.20371731,-0.29249143,-0.39111864,-0.2739974,-0.60115415,5,4,7,2,5,7,3,3,3,3,-1.3087725,0.57098431,0.77371357,0.44177831,0.33193526
-9.1755991,0.99148009,0.37712856,3,7,0,9.5309065,0.3640194,2.6894922,0.97902732,1.7104649,-0.15660111,-0.35361387,-0.45685062,-0.28094916,-0.7365356,6,5,2,1,4,6,3,7,4,3,-1.0619947,0.2927294,2.6525257,0.77647228,1.8760535
-8.5042275,0.90811673,0.57986264,2,3,0,9.4771069,0.53635323,2.5774346,1.3824154,1.1950192,-0.28296738,-0.28827294,-0.36233091,-0.31275713,-0.50252915,8,2,2,2,3,6,6,7,3,2,-0.90109506,0.48074082,1.4749423,0.70906496,0.76587734
-8.7943348,0.89923818,0.7423856,2,3,0,8.974459,0.46014285,1.7861769,0.82189654,0.96428036,-0.25977943,-0.35583431,-0.44033249,-0.34351789,-0.61664205,8,3,7,3,5,7,2,6,4,3,-0.43234791,0.15449439,6.017196,0.92962301,5.087573
-9.1309808,0.80395619,0.93006683,1,1,0,9.1930995,0.40829594,3.2218145,1.3154538,1.9063607,-0.16912708,-0.30862159,-0.41388297,-0.2632734,-0.66348833,5,4,8,1,5,4,4,7,2,4,-1.47916,0.28908667,1.0392798,0.30044194,0.7388379
-9.1309808,0.62775118,0.95016799,1,1,0,10.493461,0.40829594,3.2218145,1.3154538,1.9063607,-0.16912708,-0.30862159,-0.41388297,-0.2632734,-0.66348833,7,2,6,4,3,6,5,7,2,3,-1.47916,0.35621171,1.3964882,0.49744545,0.89904275
-9.1523637,0.98833224,0.66993312,2,3,0,9.3958666,0.42574305,3.4359037,1.4628121,1.9730916,-0.17649551,-0.29330605,-0.39806266,-0.25868221,-0.6352318,7,1,4,1,4,6,1,6,6,4,-1.6625589,0.76804203,2.062075,1.5837603,0.47831474
-9.1523637,0.79353398,1.0078946,1,1,0,9.4178494,0.42574305,3.4359037,1.4628121,1.9730916,-0.17649551,-0.29330605,-0.39806266,-0.25868221,-0.6352318,5,1,5,1,4,5,3,5,1,4,-1.6625589,0.93228341,4.2899598,3.9994583,0.29050145
-9.1523637,0.0017569977,1.0066315,1,1,0,9.818557,0.42574305,3.4359037,1.4628121,1.9730916,-0.17649551,-0.29330605,-0.39806266,-0.25868221,-0.6352318,7,4,5,3,4,7,3,5,2,3,-1.6625589,0.38819939,2.2664809,0.87984649,1.3866344
-8.8216108,0.98402889,0.19527726,3,15,0,11.05923,0.6960578,1.7906444,1.246392,0.5442524,-0.44802566,-0.36148819,-0.35415544,-0.42676046,-0.40189188,6,4,6,7,1,5,3,6,1,6,-0.59429991,0.67227167,2.3506975,1.5803073,0.77039016
-8.6249238,0.96976195,0.2911413,2,7,0,11.146274,0.54149586,1.7895633,0.96904112,0.8205222,-0.31743569,-0.3374341,-0.40302693,-0.36083186,-0.52675052,8,4,6,3,4,6,2,6,5,1,-0.43392934,0.39826429,4.4106312,1.7565969,2.6540343
-9.3341923,0.93963355,0.41979187,2,7,0,9.6160659,0.37915871,1.5441306,0.58547056,0.95866001,-0.22952331,-0.4134725,-0.50132227,-0.35968324,-0.72764325,5,2,8,2,2,6,2,7,3,4,-0.44881016,0.77789572,3.0160533,2.346175,0.66987834
-9.3949635,0.81433856,0.56707551,1,3,0,10.993244,0.63659835,1.2406874,0.78981954,0.45086783,-0.42614875,-0.40374632,-0.42842129,-0.44921493,-0.49288522,8,6,3,4,5,4,2,6,4,2,-0.56953779,0.12413735,2.1684013,0.26917959,1.8992217
-13.140722,0.80527381,0.59234278,2,3,0,13.54212,0.079405474,2.7994208,0.22228933,2.5771315,-0.056588301,-0.66005357,-0.70055426,-0.33523351,-1.3219697,8,5,1,3,4,5,5,4,6,6,-2.3055168,0.30179774,5.1199522,1.54519,3.5747622
-11.089231,0.67103024,0.6072191,2,3,0,15.195557,0.65535155,0.80270885,0.52605648,0.27665236,-0.48895411,-0.49559701,-0.51078613,-0.5335307,-0.55807508,5,4,8,4,3,4,3,8,2,5,-1.3688933,0.91159439,2.9734584,2.710588,0.26287039
-10.058969,1,0.47529106,1,1,0,11.036781,0.66790392,1.0334222,0.69022676,0.34319546,-0.46846975,-0.44541967,-0.45543409,-0.49197322,-0.50392285,7,1,6,2,3,5,3,6,2,1,-0.84476611,0.77672374,3.747476,2.9107536,0.83672242
-9.3999675,1,0.71937212,2,3,0,9.9750292,0.57370321,4.496168,2.579466,1.916702,-0.28589166,-0.23098095,-0.29788105,-0.27626859,-0.42763365,8,2,6,2,6,6,5,5,2,6,-2.6579736,0.58870798,0.85075861,0.50084838,0.34991022
-9.3999675,0.0089359824,1.0843379,1,3,0,12.021845,0.57370321,4.496168,2.579466,1.916702,-0.28589166,-0.23098095,-0.29788105,-0.27626859,-0.42763365,7,5,4,1,5,6,2,4,3,6,-2.6579736,0.44870185,1.9064493,0.85542732,1.051022
-9.1353058,0.99817485,0.22922553,3,9,0,9.9132759,0.74410606,1.679335,1.2496033,0.42973164,-0.4968296,-0.39565434,-0.35492552,-0.46409421,-0.3850297,7,3,7,2,5,7,2,5,1,3,-0.67206831,0.58234252,2.7771515,1.6172534,1.1598981
-11.544457,0.94120712,0.34477189,3,7,0,12.193354,0.1647697,3.3100507,0.54539606,2.7646546,-0.050792555,-0.53457527,-0.61027918,-0.28832246,-1.1330871,5,2,7,1,4,7,4,7,5,3,-2.1219115,0.88696384,1.7535583,1.5553428,0.19821551
-9.3971578,0.95965779,0.46196954,2,3,0,11.876124,0.34519393,2.9629747,1.0228009,1.9401738,-0.13658382,-0.35774872,-0.46309427,-0.27011861,-0.76728245,3,1,5,1,4,7,1,2,2,2,-1.3162618,0.54128209,0.65341459,0.35368162,0.29973297
-9.3332399,0.91186785,0.63987743,2,3,0,10.29567,0.34214026,1.8329842,0.62713769,1.2058465,-0.18739728,-0.4119654,-0.50486704,-0.3324034,-0.7755086,6,2,7,1,6,8,4,7,2,3,-0.5464836,0.91490274,1.4753042,1.3497599,0.12554434
-8.4598813,0.99821898,0.80528921,1,3,0,9.185189,0.55834134,2.2934862,1.2805482,1.012938,-0.30977023,-0.30098894,-0.36536965,-0.33351586,-0.48765642,7,1,4,3,4,2,1,6,4,3,-0.70160504,0.5399119,1.9913129,1.0751335,0.91617934
