# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:36:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b510f04f93.json
# init = 2 (Default)
# random
#   seed = 576514038
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252136-2-6ca91c.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252136-2-06c6bb.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-10.261039,0.99452457,0.23784833,3,7,0,11.566604,0.11309178,2.8927474,0.32714594,2.5656015,-0.49422665,-0.61096718,-0.31884779,-0.065734024,-0.31884779,1,4,7,2,4,3,1,4,2,3,-2.0682178,0.68504673,2.2278816,1.526203,0.70167859
-10.237529,1,0.44156153,2,3,0,10.328057,0.10986743,2.595389,0.28514871,2.3102403,-0.50033026,-0.62082219,-0.33143749,-0.076672403,-0.33143749,1,2,8,4,6,4,4,7,3,5,-1.8484475,0.19157228,1.7954368,0.34395591,1.4514809
-11.113333,0.91316633,0.83676614,1,1,0,11.118198,0.06815684,2.0453016,0.13940129,1.9059003,-0.4909692,-0.68667885,-0.37509403,-0.096918823,-0.37509403,1,7,7,3,8,4,6,7,6,6,-1.907115,0.5814267,0.83740169,0.48688771,0.35051399
-11.113333,0.4155336,1.2063051,1,1,0,11.149413,0.06815684,2.0453016,0.13940129,1.9059003,-0.4909692,-0.68667885,-0.37509403,-0.096918823,-0.37509403,3,2,8,4,5,6,7,4,7,5,-1.907115,0.47335521,1.3373973,0.63306399,0.70433331
-11.401475,0.99164647,0.36802293,2,3,0,11.549184,0.059702916,1.937954,0.1157015,1.8222525,-0.49142471,-0.70046226,-0.38526254,-0.10352433,-0.38526254,4,6,7,4,7,4,5,6,2,6,-1.9775848,0.58911951,2.2105705,1.3022902,0.90828026
-12.900212,0.90327391,0.68045551,2,3,0,12.960665,0.035950503,1.3963015,0.05019774,1.3461037,-0.52196861,-0.74954972,-0.44097373,-0.15384705,-0.44097373,3,8,7,6,5,5,3,6,1,7,-2.3883057,0.44482282,1.7850708,0.79404024,0.9910306
-12.900212,0.00092855861,0.95255335,1,3,0,16.687838,0.035950503,1.3963015,0.05019774,1.3461037,-0.52196861,-0.74954972,-0.44097373,-0.15384705,-0.44097373,5,6,8,5,8,6,3,6,2,3,-2.3883057,0.64470487,0.70618662,0.45528196,0.25090467
-12.834617,0.9999816,0.084441605,2,3,0,12.952639,0.03540447,1.4567474,0.05157537,1.4051721,-0.51518453,-0.74753321,-0.43470004,-0.14675084,-0.43470004,2,5,5,4,8,4,4,8,2,7,-2.3881049,0.62247223,3.8526908,2.398193,1.4544978
-13.444465,0.98047788,0.16063517,3,7,0,14.369575,0.036768896,1.1328715,0.041654434,1.091217,-0.55680246,-0.76389436,-0.4751082,-0.19118933,-0.4751082,4,3,4,3,7,5,3,8,2,4,-2.5454905,0.37344113,1.9513464,0.72871302,1.2226334
-12.532616,0.98862984,0.28566829,3,7,0,14.061719,0.033134325,2.8755035,0.095277867,2.7802256,-0.43102285,-0.72277054,-0.35306145,-0.053936068,-0.35306145,3,3,5,4,7,5,1,6,1,2,-3.1947959,0.31588578,1.9825354,0.62625474,1.3562806
-9.5787595,0.95876614,0.51617529,3,7,0,12.804511,0.20087933,1.6897478,0.33943541,1.3503124,-0.62656786,-0.56285178,-0.36187883,-0.17904413,-0.36187883,2,6,6,4,8,1,2,3,3,8,-0.84473566,0.94346138,2.4356865,2.2979761,0.13771035
-9.5787595,0.068820763,0.84608139,1,1,0,10.446169,0.20087933,1.6897478,0.33943541,1.3503124,-0.62656786,-0.56285178,-0.36187883,-0.17904413,-0.36187883,3,7,8,4,8,4,7,7,2,8,-0.84473566,0.9479403,2.9572041,2.8032529,0.15395117
-9.5290008,0.99707307,0.10129453,3,15,0,10.351144,0.18505256,2.8748547,0.5319992,2.3428555,-0.56896194,-0.52898567,-0.29675862,-0.10461759,-0.29675862,5,6,5,5,8,4,4,6,1,5,-1.6451085,0.94750855,3.3578422,3.1815842,0.176258
-9.7051616,0.99634856,0.18677705,4,15,0,10.279126,0.16193404,1.9205994,0.31101041,1.6095889,-0.5759759,-0.58517278,-0.35242219,-0.13795166,-0.35242219,5,6,6,3,7,6,3,3,3,4,-1.087176,0.28177035,1.1213284,0.31595709,0.8053713
-9.0555391,0.99947265,0.34026426,3,7,0,9.772679,0.30465417,2.2770797,0.69372183,1.5833579,-0.73600678,-0.45234051,-0.30381582,-0.23270838,-0.30381582,4,6,4,4,5,4,3,3,2,3,-0.84251803,0.55120956,3.2179528,1.7737663,1.4441864
-9.2197944,0.95119527,0.61925332,2,3,0,9.2566542,0.35851596,2.9081637,1.0426231,1.8655406,-0.81814942,-0.39563584,-0.2720298,-0.27587374,-0.2720298,5,5,7,3,6,5,4,4,3,7,-1.2516196,0.53102296,2.6079787,1.3848965,1.2230821
-9.2197944,0.076493801,0.97314286,2,3,0,9.8188581,0.35851596,2.9081637,1.0426231,1.8655406,-0.81814942,-0.39563584,-0.2720298,-0.27587374,-0.2720298,6,6,5,2,7,2,3,7,2,6,-1.2516196,0.43857824,3.9872033,1.7487006,2.2385027
-9.1906746,0.99991185,0.13008429,4,15,0,9.3549456,0.34923242,1.8086801,0.63164973,1.1770304,-0.80803129,-0.45736983,-0.33428389,-0.30316934,-0.33428389,6,5,5,4,8,5,5,6,2,6,-0.52847012,0.75109448,1.4743903,1.1074064,0.36698388
-9.659236,0.93719095,0.23547911,2,7,0,12.512843,0.23424614,1.4730713,0.34506127,1.12801,-0.67380238,-0.55400183,-0.37783733,-0.22198943,-0.37783733,5,1,5,3,6,3,2,4,3,6,-0.72668315,0.22344967,2.0587942,0.46003688,1.5987573
-9.1711519,0.95533451,0.35494403,3,7,0,10.731195,0.35943857,2.7603754,0.99218539,1.76819,-0.81979943,-0.40058951,-0.27790944,-0.28050542,-0.27790944,2,5,6,4,7,6,5,4,1,7,-1.1256717,0.66715553,2.453545,1.6368961,0.81664887
-9.4533699,0.97914412,0.55845665,2,3,0,9.4644365,0.20551989,1.8263373,0.37534864,1.4509887,-0.62458638,-0.55028404,-0.34920798,-0.17150948,-0.34920798,4,5,8,3,8,4,2,8,1,6,-0.86512606,0.59971683,4.5380011,2.7215157,1.8164855
-9.4533699,0.11791585,0.93035897,1,1,0,10.895196,0.20551989,1.8263373,0.37534864,1.4509887,-0.62458638,-0.55028404,-0.34920798,-0.17150948,-0.34920798,6,6,8,2,6,3,4,6,1,7,-0.86512606,0.29178702,1.8683783,0.54516855,1.3232098
-9.1612754,0.99970535,0.1510576,4,15,0,9.6059343,0.28799669,1.8803204,0.54152604,1.3387944,-0.72073626,-0.48573319,-0.33202825,-0.23577036,-0.33202825,3,5,7,3,8,4,3,7,3,6,-0.6575681,0.5589921,4.2790007,2.3919276,1.8870731
-9.2758433,0.99201373,0.26646986,2,5,0,9.5773579,0.2209048,2.641351,0.58348712,2.0578639,-0.61667105,-0.50110141,-0.29767662,-0.13992458,-0.29767662,5,8,6,3,7,6,3,6,1,8,-1.3196953,0.4333501,1.5687592,0.67982194,0.88893723
-10.032446,0.94940897,0.45636468,3,7,0,10.227387,0.51781715,1.4703313,0.76136278,0.70896855,-1.089544,-0.4505163,-0.38491503,-0.53437664,-0.38491503,7,3,5,3,8,5,5,8,4,5,-0.39639325,0.070731264,3.966137,0.28052988,3.6856071
-10.923858,0.56153222,0.69275565,1,1,0,11.332082,0.45403882,0.9512895,0.43192236,0.51936714,-0.96781559,-0.54049857,-0.45589759,-0.48694282,-0.45589759,1,4,8,3,7,4,5,4,3,5,-0.88322275,0.60621137,0.95580271,0.57941848,0.37638424
-11.017819,0.97188784,0.37977441,2,3,0,12.258716,0.62321924,1.279271,0.79726629,0.4820047,-1.2873726,-0.4872052,-0.43916702,-0.69607608,-0.43916702,3,4,8,3,7,2,7,7,4,5,-0.52863297,0.54629848,3.0805427,1.6828958,1.3976469
-12.235616,0.76863701,0.60784996,3,7,0,13.298052,0.040067533,3.0840762,0.12357132,2.9605049,-0.42940414,-0.71042964,-0.34333448,-0.046107618,-0.34333448,1,4,7,2,7,3,5,4,1,6,-3.1935252,0.83975491,1.1184036,0.93918493,0.17921869
-9.6243463,0.99937068,0.57301163,2,7,0,13.412646,0.48924152,1.8130732,0.88703068,0.92604249,-1.048827,-0.41788682,-0.34635854,-0.4832502,-0.34635854,4,5,5,3,6,2,7,6,4,8,-0.43506922,0.40105975,1.6863459,0.67632548,1.0100204
-9.6243463,0.0064169012,0.97344031,1,3,0,11.078903,0.48924152,1.8130732,0.88703068,0.92604249,-1.048827,-0.41788682,-0.34635854,-0.4832502,-0.34635854,1,3,4,5,6,2,4,8,5,5,-0.43506922,0.25048,2.1206711,0.5311857,1.5894854
-9.4238186,0.99820001,0.13304928,3,11,0,10.120587,0.26743708,3.4071594,0.91120076,2.4959586,-0.66886698,-0.4406275,-0.26229617,-0.15997673,-0.26229617,4,5,4,1,6,1,3,3,4,7,-1.857594,0.4814224,1.6996198,0.81823502,0.88138473
-9.9488038,0.97700113,0.22599081,2,7,0,10.22872,0.25665913,4.2935137,1.1019695,3.1915442,-0.64643831,-0.43349927,-0.24349406,-0.1328964,-0.24349406,5,3,6,1,7,5,4,7,1,6,-2.7150087,0.27650231,2.0309422,0.5615602,1.469382
-9.2324259,0.99716231,0.36122893,2,7,0,10.285269,0.40818717,2.5172442,1.0275068,1.4897374,-0.90650067,-0.39069091,-0.29082934,-0.35056275,-0.29082934,3,6,8,3,7,1,5,4,3,4,-0.88360705,0.50145936,3.0943576,1.5516946,1.542663
-9.2324259,0.26049953,0.60274162,2,3,0,14.695378,0.40818717,2.5172442,1.0275068,1.4897374,-0.90650067,-0.39069091,-0.29082934,-0.35056275,-0.29082934,4,2,7,6,3,3,6,5,2,5,-0.88360705,0.57630048,1.7879973,1.0304237,0.7575736
-9.3983914,0.99396371,0.16340139,3,7,0,9.6748099,0.28997782,1.5670195,0.45440092,1.1126186,-0.73326594,-0.50901743,-0.36036104,-0.25939603,-0.36036104,3,6,5,7,7,3,4,6,2,7,-0.58266165,0.56481288,2.8276548,1.5970958,1.2305589
-9.5731782,0.99618242,0.27002465,3,11,0,9.7943472,0.45449757,2.9714151,1.3505009,1.6209141,-1.004608,-0.35906957,-0.27756911,-0.41007432,-0.27756911,3,4,6,2,7,5,3,7,2,6,-1.2311405,0.29684181,1.1700389,0.34731647,0.82272243
-9.4104901,1,0.44541968,2,3,0,9.7876508,0.37855181,1.5740224,0.59584904,0.97817337,-0.85446943,-0.46588664,-0.35648517,-0.34988013,-0.35648517,2,7,8,5,7,2,4,8,3,7,-0.44950409,0.42333518,3.5214394,1.4907492,2.0306902
-10.183615,0.69276158,0.73631156,2,3,0,11.017888,0.22374931,1.2142746,0.2716931,0.94258149,-0.68234692,-0.58879167,-0.41390325,-0.24472424,-0.41390325,2,4,5,3,6,2,7,7,1,5,-0.87669016,0.41772116,5.8857113,2.4585862,3.4271252
-10.659502,0.60449669,0.58016023,2,3,0,12.735855,0.086017898,2.5715402,0.22119848,2.3503417,-0.48089903,-0.65172384,-0.34143918,-0.070908108,-0.34143918,3,6,5,2,6,4,3,5,1,8,-2.0480426,0.4918444,0.83315083,0.40978057,0.42337026
-9.1002777,0.97333527,0.37190905,3,7,0,10.987543,0.26769939,2.2493748,0.60215627,1.6472186,-0.6851169,-0.47861483,-0.30943454,-0.19723416,-0.30943454,3,7,5,2,8,3,6,5,4,4,-0.90175391,0.37748089,3.3324862,1.2579499,2.0745363
-10.209427,0.74320016,0.57203716,2,3,0,10.938618,0.48065766,3.8634946,1.8570183,2.0064763,-1.0776497,-0.32861856,-0.25745791,-0.44470106,-0.25745791,3,6,8,5,7,2,5,6,4,5,-2.0404427,0.75097779,3.7310856,2.8019624,0.92912318
-11.288081,0.63946945,0.51035713,2,7,0,15.842108,0.1449092,5.4005774,0.78259335,4.6179841,-0.49045519,-0.5437167,-0.25671407,-0.028022785,-0.25671407,3,5,8,4,8,3,3,6,2,6,-4.1822563,0.89055294,2.9403609,2.6185471,0.32181386
-9.5469362,0.96884182,0.35820989,2,3,0,11.854307,0.18137942,2.8527856,0.51743659,2.335349,-0.5652613,-0.53333158,-0.29856356,-0.10291031,-0.29856356,5,4,5,3,6,2,6,6,2,3,-1.6418878,0.30903516,1.3899121,0.42953171,0.96038041
-9.6748105,0.99619633,0.54068041,3,7,0,9.847423,0.50992691,2.137737,1.0900896,1.0476474,-1.1032832,-0.39254913,-0.32812106,-0.50804944,-0.32812106,3,7,8,3,6,4,5,7,7,7,-0.58933958,0.79261416,1.8836408,1.4930003,0.39064043
-9.6748105,0.015246309,0.86436234,1,1,0,11.364882,0.50992691,2.137737,1.0900896,1.0476474,-1.1032832,-0.39254913,-0.32812106,-0.50804944,-0.32812106,4,5,7,4,7,5,6,7,3,6,-0.58933958,0.37221704,1.280348,0.47656732,0.80378063
-9.4466202,0.9996291,0.14645308,3,7,0,9.7639725,0.46621877,2.0321917,0.94744592,1.0847458,-1.0101051,-0.40404241,-0.32589794,-0.44423507,-0.32589794,2,4,7,3,4,3,3,5,3,8,-0.53452619,0.39971,1.232278,0.49255383,0.73972415
-9.4155824,0.98222806,0.23645269,3,7,0,10.205016,0.38401238,3.2274405,1.2393771,1.9880634,-0.86514081,-0.3733827,-0.26150944,-0.30341261,-0.26150944,1,3,5,5,6,6,4,6,3,6,-1.5053355,0.86310228,0.96356437,0.83165461,0.13190977
-9.1436325,1,0.36486688,3,7,0,9.4126906,0.38231545,2.0988399,0.80241891,1.296421,-0.8587481,-0.4229105,-0.31297711,-0.32910837,-0.31297711,5,5,6,1,3,3,6,4,1,8,-0.62335698,0.34443826,2.5067677,0.86342671,1.643341
-9.6493637,0.84671205,0.58272589,3,7,0,10.075468,0.48151216,1.693883,0.81562525,0.87825773,-1.0299349,-0.42928946,-0.35510603,-0.47564435,-0.35510603,2,8,6,2,6,4,5,8,4,7,-0.40391204,0.5345718,3.7457626,2.0023791,1.7433835
-9.6493637,0.69039426,0.65777829,1,3,0,10.976543,0.48151216,1.693883,0.81562525,0.87825773,-1.0299349,-0.42928946,-0.35510603,-0.47564435,-0.35510603,2,7,4,4,6,1,5,2,2,4,-0.40391204,0.44924184,1.7078279,0.76722774,0.94060014
-11.28616,0.71538045,0.52454733,2,3,0,11.661197,0.37922513,0.84018979,0.31862109,0.52156871,-0.87793624,-0.58337867,-0.47867443,-0.4277705,-0.47867443,3,4,4,4,4,4,4,7,4,6,-1.2106471,0.58657791,4.0743003,2.3898946,1.6844057
-9.6256985,1,0.44308698,2,3,0,11.374063,0.28527141,1.401452,0.39979419,1.0016578,-0.73487454,-0.52821489,-0.37984297,-0.26994692,-0.37984297,4,4,6,3,2,4,4,3,4,7,-0.61466462,0.45907823,1.6661278,0.76488301,0.90124481
-9.5566041,1,0.69883051,1,1,0,9.8690311,0.30148537,1.4323876,0.4318439,1.0005437,-0.75294023,-0.5157995,-0.37461222,-0.28145666,-0.37461222,5,3,8,4,7,3,5,7,3,3,-0.57405839,0.71838684,3.904435,2.8048947,1.0995403
-11.760602,0.064966541,1.0963008,1,3,0,12.934955,0.60338929,0.92288005,0.55685593,0.36602411,-1.2012194,-0.54806328,-0.49053078,-0.67246862,-0.49053078,3,5,4,2,8,2,4,6,1,7,-0.98007363,0.26890703,1.8884353,0.50781352,1.3806218
-12.434568,0.9915852,0.22657349,2,3,0,12.553919,0.639787,0.82531968,0.5280288,0.29729088,-1.2506302,-0.57943626,-0.52314263,-0.7244543,-0.52314263,6,1,6,3,8,4,7,6,3,8,-1.2766432,0.58427107,1.8668651,1.0907553,0.77610982
-12.921985,0.99264501,0.34945741,3,7,0,14.410386,0.035012431,1.4142268,0.049515518,1.3647112,-0.51948552,-0.74986616,-0.43936463,-0.15171078,-0.43936463,2,6,6,3,8,1,8,4,2,5,-2.4085205,0.33667375,1.7325737,0.58331208,1.1492616
-9.7829071,0.95521789,0.53754173,3,7,0,13.335274,0.37033277,1.301366,0.48193849,0.81942755,-0.84691366,-0.50047562,-0.38948516,-0.36124686,-0.38948516,3,1,6,2,6,3,6,5,7,8,-0.52270383,0.091932779,2.3131797,0.21265704,2.1005227
-9.7829071,0.64117075,0.75990887,1,3,0,11.2923,0.37033277,1.301366,0.48193849,0.81942755,-0.84691366,-0.50047562,-0.38948516,-0.36124686,-0.38948516,5,5,3,2,5,5,2,5,4,7,-0.52270383,0.38838155,1.3351204,0.51853612,0.81658425
-9.4187432,0.99651252,0.55086657,2,3,0,10.004104,0.37893042,3.2623582,1.2362068,2.0261514,-0.85569924,-0.37459952,-0.26021102,-0.29589366,-0.26021102,1,4,6,3,7,1,4,4,6,8,-1.5420322,0.71280378,2.2837767,1.6278847,0.65589204
-9.4187432,0.58658813,0.8459608,1,1,0,9.5796056,0.37893042,3.2623582,1.2362068,2.0261514,-0.85569924,-0.37459952,-0.26021102,-0.29589366,-0.26021102,2,5,7,2,5,2,6,6,4,6,-1.5420322,0.63870856,1.6926351,1.0811005,0.61153456
-9.1864387,0.76443638,0.54859097,2,3,0,10.902427,0.36898413,2.7498068,1.0146351,1.7351717,-0.83644272,-0.3964395,-0.27844074,-0.29292262,-0.27844074,4,6,6,3,7,5,5,8,4,6,-1.1057245,0.89533376,3.2849569,2.9411328,0.3438241
-9.3812074,0.96663095,0.51738862,2,3,0,9.6687546,0.42492826,1.7565119,0.74639153,1.0101203,-0.92932021,-0.43421756,-0.34174985,-0.39680579,-0.34174985,5,3,5,3,6,2,2,7,2,4,-0.44016227,0.42136915,2.4955445,1.0515455,1.443999
-9.4390874,0.95389357,0.74191696,1,1,0,9.5739025,0.41347902,1.6274978,0.67293618,0.95456159,-0.90910369,-0.44919129,-0.35276921,-0.38835259,-0.35276921,4,4,8,5,7,4,6,4,1,4,-0.42272822,0.82987339,2.4463523,2.0301627,0.41618963
-9.4390874,0.16365803,1.0323854,1,3,0,9.9932222,0.41347902,1.6274978,0.67293618,0.95456159,-0.90910369,-0.44919129,-0.35276921,-0.38835259,-0.35276921,2,4,6,3,5,6,7,7,5,7,-0.42272822,0.19071452,3.0638917,0.58432864,2.4795631
-9.3224924,1,0.28372515,3,7,0,9.680587,0.3966906,2.9310634,1.1627253,1.7683381,-0.88771699,-0.37788035,-0.2723956,-0.32607977,-0.2723956,4,7,5,3,8,3,3,6,2,7,-1.2315023,0.75565898,1.0294802,0.77793598,0.25154425
-9.8748783,0.97445225,0.43430643,2,7,0,9.9688955,0.15109923,1.7972887,0.27156895,1.5257198,-0.57244165,-0.60204517,-0.36479765,-0.14164945,-0.36479765,5,7,7,3,5,5,1,1,2,5,-1.0967841,0.55225971,3.3308144,1.8394746,1.4913398
-9.7916848,1,0.62848168,2,3,0,9.9473957,0.14549447,2.6082784,0.37949008,2.2287883,-0.53344469,-0.57838291,-0.31885104,-0.091360583,-0.31885104,2,6,8,1,8,4,2,7,3,7,-1.6185981,0.65831941,3.6961469,2.4332453,1.2629017
-9.5749191,0.85078136,0.95396062,2,3,0,10.41464,0.28233184,1.4380235,0.40599982,1.0320237,-0.72960386,-0.52605682,-0.37564032,-0.26388589,-0.37564032,3,6,4,2,6,3,3,8,2,8,-0.61136008,0.54267494,1.7193869,0.9330682,0.78631872
-9.5749191,0.27800053,1.0687202,1,3,0,12.481042,0.28233184,1.4380235,0.40599982,1.0320237,-0.72960386,-0.52605682,-0.37564032,-0.26388589,-0.37564032,3,1,5,1,4,1,4,4,2,8,-0.61136008,0.44828909,1.7550395,0.78676507,0.96827443
-9.4840345,0.99777935,0.38092408,3,7,0,9.8232414,0.26493956,3.517484,0.93192069,2.5855634,-0.66423935,-0.44021211,-0.25961496,-0.15505804,-0.25961496,3,4,5,5,5,4,8,8,2,5,-1.9653775,0.65361719,1.4041028,0.91774571,0.48635707
-9.5707894,0.98481248,0.57342659,2,3,0,9.6277985,0.31496273,1.4158203,0.44593063,0.96988966,-0.77040732,-0.51052651,-0.37571993,-0.29550456,-0.37571993,1,5,5,3,7,4,7,4,5,4,-0.55397892,0.64032494,5.7155636,3.6598179,2.0557457
-9.5109435,0.89407649,0.83797793,2,3,0,9.763475,0.24314363,1.5651674,0.38056048,1.1846069,-0.67830686,-0.53958272,-0.36635591,-0.22007394,-0.36635591,4,2,7,2,5,1,3,6,1,7,-0.69491074,0.64239704,1.198027,0.769609,0.42841799
-10.412286,0.31898312,1.0204967,1,3,0,10.479472,0.5980681,2.4975851,1.493726,1.0038591,-1.3330723,-0.38011396,-0.339124,-0.65653009,-0.339124,1,6,3,4,7,2,4,8,3,5,-0.87360478,0.5283168,0.9253337,0.48886934,0.43646436
-10.442971,0.99087411,0.40199367,2,3,0,10.642697,0.58065662,2.9473525,1.7113998,1.2359528,-1.30874,-0.35753362,-0.31467272,-0.62534585,-0.31467272,3,6,7,2,7,3,4,7,2,7,-1.2283159,0.49114837,1.2404696,0.60925464,0.63121499
-9.2034143,0.99648251,0.59213812,2,7,0,10.421046,0.24715717,1.9871343,0.4911345,1.4959998,-0.66584509,-0.50748482,-0.32934676,-0.19273172,-0.32934676,2,5,2,5,8,6,6,7,8,6,-0.80243837,0.54808484,1.4864753,0.81471456,0.67176072
-12.289988,0.053454903,0.87853787,2,3,0,13.156079,0.56211736,0.75918538,0.42675128,0.3324341,-1.1162844,-0.58734779,-0.52050689,-0.63057497,-0.52050689,5,5,6,2,6,3,2,8,4,7,-1.4369623,0.73004538,1.2330431,0.90017745,0.33286569
