# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b53e55bd00.json
# init = 2 (Default)
# random
#   seed = 464448135
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252136-1-17bef8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252136-1-2e4eec.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-11.016412,0.37571234,2,2,3,0,11.099753,0.39459541,-0.30464725,-0.48061851,-0.55434236,-0.44152623,-0.73502702,7,3,6,2,7,7,1,6,2,3,0.36000685,0.38185873
-11.016412,1.7296628e-10,4.6235046,1,1,0,11.048369,0.39459541,-0.30464725,-0.48061851,-0.55434236,-0.44152623,-0.73502702,7,2,5,4,7,6,1,3,1,2,0.36000685,0.27191694
-10.989601,1,0.55817173,2,3,0,11.041564,0.4010153,-0.3077304,-0.47794941,-0.55138471,-0.44176452,-0.72804598,6,4,4,1,3,8,3,7,3,3,0.36548455,0.8091438
-10.881804,1,0.65257602,2,3,0,10.983609,0.42997503,-0.32218269,-0.46702083,-0.53850278,-0.44343731,-0.69755991,6,4,4,5,1,5,6,3,6,4,0.38565621,0.68892897
-11.432226,0.80610106,0.94883296,1,3,0,12.018437,0.79303687,-0.57079215,-0.50651972,-0.44392722,-0.55962495,-0.45772523,7,4,6,5,3,6,4,3,4,2,-0.01534071,0.65116413
-11.556038,0.99376569,0.87216553,2,3,0,11.6845,0.80752824,-0.58307056,-0.51619305,-0.44289128,-0.56855524,-0.45391392,5,3,6,4,3,3,2,8,3,1,-0.069823613,0.72594497
-11.556038,0.82754151,1.4780066,1,1,0,12.370409,0.80752824,-0.58307056,-0.51619305,-0.44289128,-0.56855524,-0.45391392,5,3,6,1,4,7,1,7,4,5,-0.069823613,0.40882658
-10.847761,1,1.5600366,1,1,0,11.337748,0.68762519,-0.48664553,-0.45734158,-0.45808664,-0.50569706,-0.49938428,6,2,3,4,4,8,4,5,2,5,0.2536966,0.27330489
-10.847761,9.3128534e-05,2.8728756,1,1,0,11.417508,0.68762519,-0.48664553,-0.45734158,-0.45808664,-0.50569706,-0.49938428,8,2,7,2,6,7,2,6,2,3,0.2536966,0.57917294
-10.920945,0.99832637,0.228381,1,3,0,10.967347,0.7070038,-0.50142218,-0.46375089,-0.45462807,-0.51422464,-0.48993118,6,2,5,2,5,4,4,4,1,2,0.21744459,0.4376233
-10.655026,0.9707587,0.42535875,2,7,0,11.910235,0.54901299,-0.39048486,-0.44201134,-0.493574,-0.46108245,-0.58954006,6,2,7,1,3,8,1,6,6,4,0.39580955,0.76098406
-10.704649,0.99138646,0.73207916,1,3,0,10.711066,0.50132356,-0.36145671,-0.44807323,-0.51000824,-0.45186783,-0.62946797,6,5,8,2,6,5,6,5,4,5,0.4054581,0.55289801
-10.83266,0.9179358,1.3481231,1,1,0,10.886667,0.44550731,-0.33029472,-0.46191835,-0.53190517,-0.44474367,-0.68188636,7,3,4,1,1,6,4,8,3,3,0.39351619,0.75265637
-10.984929,0.41939736,1.9686171,1,3,0,11.038946,0.72156993,-0.51273711,-0.46931746,-0.45227851,-0.52103203,-0.48334955,8,5,6,6,6,7,4,7,3,3,0.18684514,0.4878364
-11.171163,0.98126458,0.6062381,1,1,0,11.172287,0.75615485,-0.5403089,-0.48520905,-0.44757136,-0.53860551,-0.46955,8,3,6,3,5,2,4,6,2,3,0.10102849,0.26462631
-12.055028,0.81143001,1.0820099,1,1,0,12.096606,0.85368166,-0.62329361,-0.55222157,-0.44111437,-0.59965352,-0.44500253,5,3,2,5,3,6,2,2,3,6,-0.28840809,0.32243911
-11.431338,1,1.1381389,1,1,0,12.064768,0.79292711,-0.5706998,-0.50644931,-0.44393593,-0.55955878,-0.45775591,5,4,5,2,6,7,1,7,2,3,-0.014948918,0.21812905
-11.431338,0.025704817,2.1303952,1,1,0,11.559835,0.79292711,-0.5706998,-0.50644931,-0.44393593,-0.55955878,-0.45775591,2,4,7,2,3,5,4,8,3,7,-0.014948918,0.26001488
-10.777527,0.99987848,0.20635343,3,13,0,11.469597,0.6647033,-0.46957908,-0.45118594,-0.46266285,-0.49637054,-0.51158203,7,1,7,4,3,5,1,7,2,4,0.29060549,0.58154674
-10.71233,0.99927264,0.38822955,2,3,0,10.808476,0.6358506,-0.44874056,-0.44555743,-0.46916135,-0.4857671,-0.52848207,6,3,4,2,2,6,3,7,2,4,0.32877676,0.86336196
-10.730204,0.99670474,0.72228565,1,1,0,10.73727,0.64494341,-0.45522963,-0.44708146,-0.46702524,-0.4889745,-0.52297141,6,4,7,3,5,6,1,6,2,3,0.31768868,0.48051835
-11.539377,0.71545032,1.320739,2,3,0,11.58265,0.80566676,-0.58148391,-0.51490807,-0.44301171,-0.56738637,-0.45437677,5,4,4,5,4,3,3,3,5,4,-0.062506481,0.65583273
-10.914726,1,1.0485885,1,1,0,11.38133,0.70548462,-0.50025233,-0.46320769,-0.45488552,-0.51353446,-0.4906436,8,2,5,6,4,8,6,2,1,7,0.22046511,0.85822429
-10.660773,1,1.9116135,1,1,0,10.682482,0.53909716,-0.38427171,-0.44282078,-0.49681662,-0.45892173,-0.5974717,4,3,4,3,7,7,5,7,2,3,0.39933199,0.33697924
-10.660773,0.018805863,3.4501683,1,1,0,10.866188,0.53909716,-0.38427171,-0.44282078,-0.49681662,-0.45892173,-0.5974717,7,2,7,3,5,5,4,5,2,7,0.39933199,0.43362033
-10.665943,0.99860621,0.3736363,2,7,0,10.710303,0.60162873,-0.42497131,-0.441824,-0.47792058,-0.4747753,-0.55073193,8,2,4,2,3,7,5,6,6,3,0.36327385,0.65456104
-10.91682,0.97516574,0.67445913,2,7,0,10.919396,0.41992062,-0.31706497,-0.47060763,-0.54288971,-0.44274483,-0.70795787,8,3,7,2,3,8,5,4,3,4,0.37947956,0.62150645
-11.867962,0.71235011,1.12868,1,1,0,11.908631,0.25872019,-0.25036893,-0.55738158,-0.6255174,-0.44727158,-0.9018892,8,3,3,2,4,7,5,6,5,3,0.14037422,0.2872051
-11.883849,0.99766186,0.90066177,1,1,0,12.154579,0.25688247,-0.24978736,-0.55867892,-0.62659144,-0.44748563,-0.90439881,7,3,2,1,4,5,5,4,4,5,0.13572179,0.6483556
-11.591567,1,1.5863712,1,1,0,12.453941,0.29360235,-0.2622141,-0.53404902,-0.60569195,-0.44388258,-0.85554486,8,2,7,2,2,7,3,6,5,4,0.21865353,0.67448061
-11.591567,0.00033294097,2.7857364,1,1,0,11.619507,0.29360235,-0.2622141,-0.53404902,-0.60569195,-0.44388258,-0.85554486,4,6,8,3,3,7,4,7,3,3,0.21865353,0.30488775
-11.522037,1,0.32084139,1,1,0,11.594585,0.30338515,-0.2658054,-0.52794879,-0.60032363,-0.44316441,-0.84298574,6,4,5,3,4,5,6,5,2,6,0.23748471,0.65134925
-11.304866,1,0.56558567,1,1,0,11.513917,0.33737825,-0.27917033,-0.50827896,-0.58232538,-0.44147451,-0.80082744,8,5,6,3,5,8,4,3,3,5,0.29365793,0.40626977
-10.667868,0.98043592,0.98785909,2,3,0,11.360542,0.60372907,-0.42640013,-0.44196363,-0.47735044,-0.47540157,-0.54929802,8,6,6,3,8,4,3,8,3,3,0.36147259,0.28095598
-10.873377,0.82890973,1.6235373,1,1,0,10.948355,0.6948138,-0.49208999,-0.45958831,-0.45675956,-0.5087908,-0.49578524,4,3,7,3,3,3,3,8,3,4,0.24081489,0.76263314
-10.873377,0.067926633,1.7772545,1,1,0,11.381777,0.6948138,-0.49208999,-0.45958831,-0.45675956,-0.5087908,-0.49578524,5,2,1,3,5,7,2,5,3,4,0.24081489,0.60766445
-11.260257,0.99335381,0.26684042,2,5,0,11.348604,0.76991366,-0.55155124,-0.49261666,-0.44604415,-0.54616523,-0.4647856,6,3,6,3,4,5,1,7,1,5,0.060981933,0.70756443
-10.768104,0.99181192,0.45273577,2,7,0,11.64291,0.66113609,-0.46696363,-0.4503637,-0.46342193,-0.49499174,-0.51357852,7,7,7,2,2,8,5,7,2,3,0.2958072,0.803686
-10.655557,0.99952419,0.75883029,2,3,0,10.771478,0.58657765,-0.4148485,-0.44115881,-0.48212977,-0.47046891,-0.56126727,6,3,5,5,1,7,7,4,3,2,0.37502368,0.71977506
-10.651124,1,1.2868654,1,1,0,10.653257,0.57214359,-0.40533356,-0.44106682,-0.48636923,-0.46663472,-0.57179773,5,5,8,1,2,7,3,7,2,5,0.38442655,0.68336323
-10.651124,0.10383564,2.1675189,1,1,0,11.058376,0.57214359,-0.40533356,-0.44106682,-0.48636923,-0.46663472,-0.57179773,6,3,6,2,6,6,2,3,2,4,0.38442655,0.47346861
-10.947459,0.98324364,0.38168963,2,7,0,11.111541,0.41167001,-0.31294462,-0.47371618,-0.5465576,-0.4422656,-0.71663846,5,1,6,3,3,5,2,7,3,5,0.37375899,0.90991813
-10.660361,0.96969167,0.61728896,2,5,0,11.317829,0.59461333,-0.42022759,-0.44144098,-0.47985556,-0.47272857,-0.55558581,6,4,1,2,8,7,2,5,2,2,0.36900159,0.35077477
-11.694714,0.78222857,0.95857662,2,3,0,12.060859,0.82208907,-0.59557743,-0.52668426,-0.44207873,-0.57792303,-0.45056745,7,3,6,4,5,6,2,7,4,3,-0.13061932,0.56994518
-11.331495,1,0.93318723,1,1,0,11.711906,0.77997811,-0.55987264,-0.4984406,-0.44505308,-0.55190592,-0.46156575,4,6,4,5,1,4,5,5,1,7,0.029241806,0.69937325
-11.331495,0.15038184,1.5457814,2,3,0,12.085855,0.77997811,-0.55987264,-0.4984406,-0.44505308,-0.55190592,-0.46156575,7,5,5,4,3,5,3,5,2,4,0.029241806,0.25752322
