# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:50:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b54c72412d.json
# init = 2 (Default)
# random
#   seed = 480035673
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252150-1-5515a3.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252150-1-062073.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-12.177988,0.43408734,1.4518437,1,1,0,12.891866,0.71202582,-1.5502867,-1.7527523,-1.4963928,-2.1738998,-2.0356048,6,8,1,2,4,7,7,2,6,5,0.20723392,0.96153523
-12.181095,0.9993932,0.7223762,1,1,0,12.186818,0.7139787,-1.5494542,-1.7478698,-1.496628,-2.1771078,-2.0328533,8,7,1,0,6,6,7,2,3,3,0.20316832,0.39583793
-12.151518,1,1.0727999,1,1,0,12.169881,0.6879431,-1.5611363,-1.8132233,-1.4944623,-2.1351533,-2.0703048,8,7,4,4,6,8,5,0,7,2,0.25314058,0.027109885
-12.151518,0.05038168,1.5892776,1,1,0,13.047528,0.6879431,-1.5611363,-1.8132233,-1.4944623,-2.1351533,-2.0703048,8,6,2,4,0,2,7,2,4,7,0.25314058,0.93617508
-12.214349,0.9927419,0.3839968,1,3,0,12.318091,0.73086801,-1.5425433,-1.705775,-1.4991651,-2.2052694,-2.0094446,8,6,6,4,8,5,7,3,7,6,0.16568372,0.35720352
-12.360729,0.93490268,0.5616361,2,5,0,13.049935,0.55038205,-1.6457069,-2.1682471,-1.5152829,-1.9415629,-2.2969299,7,7,0,2,5,8,7,4,2,0,0.39525981,0.53654951
-12.599726,0.94529368,0.73391888,1,1,0,12.612157,0.49458729,-1.6924766,-2.3171616,-1.5378531,-1.8758988,-2.4035133,8,6,0,2,7,8,2,3,5,4,0.40534791,0.52805614
-12.676283,0.96991375,0.97563686,1,1,0,12.858083,0.47998858,-1.7060688,-2.3566182,-1.545008,-1.8598991,-2.4328938,5,5,2,3,7,8,5,2,3,4,0.403862,0.36818273
-12.218113,1,1.3547419,1,1,0,12.33623,0.7324695,-1.5419146,-1.7017956,-1.499453,-2.2079789,-2.0072607,5,5,2,5,3,8,7,1,2,7,0.1619042,0.73332012
-12.218113,0.027080359,1.9839999,1,1,0,12.430827,0.7324695,-1.5419146,-1.7017956,-1.499453,-2.2079789,-2.0072607,8,3,5,4,8,7,7,1,1,5,0.1619042,0.11147747
-12.233797,0.99416183,0.47571807,2,3,0,12.328195,0.73869686,-1.5395135,-1.6863416,-1.5006517,-2.2185794,-1.9988277,5,5,3,0,4,4,6,4,3,0,0.14681774,0.47193991
-12.147909,0.99790522,0.68997949,1,3,0,12.243379,0.68126589,-1.5643385,-1.8300756,-1.4942393,-2.1246745,-2.0801798,5,6,3,5,5,7,4,5,5,6,0.26455883,0.14459363
-12.88458,0.79549612,1.00447,1,3,0,12.900793,0.44486832,-1.7412487,-2.4523998,-1.5642792,-1.8233876,-2.5062113,7,8,4,5,3,8,8,4,5,5,0.39323259,0.60454657
-13.162007,0.98693138,1.0057928,2,3,0,13.163057,0.87508513,-1.5031385,-1.3555448,-1.5614067,-2.4778339,-1.8369692,6,5,0,3,5,3,6,2,3,6,-0.42179745,0.65949471
-12.419675,1,1.4283791,1,1,0,12.978583,0.78733558,-1.5230711,-1.5667113,-1.5144851,-2.3049851,-1.9361414,5,5,4,3,4,6,5,4,1,3,0.0046189106,0.28660089
-12.419675,0.039645433,4.1425043,1,1,0,12.602719,0.78733558,-1.5230711,-1.5667113,-1.5144851,-2.3049851,-1.9361414,7,3,3,5,7,6,5,1,1,1,0.0046189106,0.18809485
-12.419675,3.8498909e-06,10.396017,1,2,1,13.654814,0.78733558,-1.5230711,-1.5667113,-1.5144851,-2.3049851,-1.9361414,8,6,0,6,4,6,8,2,6,3,0.0046189106,0.45433402
-12.501816,0.99486958,1.047183,1,1,0,12.502394,0.80211832,-1.5188603,-1.5307231,-1.5203278,-2.3325425,-1.9181923,8,4,4,5,7,7,2,0,4,5,-0.048825671,0.67035254
-12.248923,1,1.0890403,2,3,0,12.488635,0.74414863,-1.5374677,-1.6728382,-1.5018051,-2.2279448,-1.9915214,8,3,1,7,3,8,7,1,3,4,0.13308638,0.34716015
-12.145302,0.99566579,1.4828108,1,3,0,12.294738,0.66845342,-1.5707243,-1.8625181,-1.494183,-2.1048853,-2.0994399,8,7,4,6,5,8,6,1,0,6,0.28498393,0.50761063
-12.291008,0.95608934,2.2989555,1,3,0,12.294736,0.75730039,-1.5327462,-1.6403616,-1.5049929,-2.2508666,-1.9741885,8,5,5,4,7,7,5,0,0,6,0.097833398,0.12391215
-12.449052,0.89146139,3.4293431,1,1,0,12.605273,0.79290681,-1.5214422,-1.5531282,-1.5165943,-2.3152986,-1.929317,6,3,3,2,5,3,6,4,2,4,-0.014876497,0.54158022
-12.449052,0.023740081,4.3742263,1,1,0,12.588738,0.79290681,-1.5214422,-1.5531282,-1.5165943,-2.3152986,-1.929317,4,7,2,4,2,7,3,2,5,6,-0.014876497,0.73652921
-12.221723,0.9843766,0.37324409,3,15,0,16.058019,0.59934571,-1.6109105,-2.039953,-1.5019629,-2.0051963,-2.2105536,6,3,3,0,4,5,5,1,2,8,0.36518643,0.59684383
-12.255604,0.99822661,0.65308025,2,3,0,12.28064,0.58494252,-1.6205744,-2.0774655,-1.5052312,-1.9858855,-2.2352874,8,6,4,3,6,6,7,1,0,7,0.37617952,0.3513787
-12.221404,1,1.2153505,1,1,0,12.252872,0.59949452,-1.6108131,-2.0395664,-1.5019321,-2.0053984,-2.210301,7,6,3,2,4,6,6,0,3,1,0.36506319,0.78163643
-13.782108,0.50185628,2.295094,1,1,0,13.785478,0.33390137,-1.8786005,-2.7633693,-1.6435504,-1.7261091,-2.764024,5,8,1,1,2,8,5,7,6,8,0.28853232,0.54094074
-12.651578,1,0.90535536,2,3,0,13.71319,0.48457951,-1.701731,-2.3441876,-1.5427032,-1.8648783,-2.423586,5,7,3,2,4,8,6,3,5,7,0.40451349,0.88311618
-14.537781,0.76930013,1.7237912,2,7,0,14.572918,0.26635426,-1.9857367,-2.9592285,-1.7049188,-1.680165,-2.9424175,3,8,2,1,3,7,1,5,6,7,0.15910242,0.97736897
-12.427485,0.92145871,1.5940192,1,3,0,16.719698,0.78885133,-1.5226229,-1.5630134,-1.515048,-2.3077825,-1.9342775,6,8,4,3,6,7,8,2,4,3,-0.00061074641,0.44145756
-12.228925,0.85692543,2.3705594,2,3,0,12.924923,0.73683212,-1.5402253,-1.6909659,-1.5002795,-2.2153944,-2.0013431,8,7,5,5,6,6,4,3,4,7,0.15140113,0.59266552
-12.150248,1,2.880888,1,1,0,12.176012,0.65153004,-1.5796548,-1.9055846,-1.4948442,-2.0793809,-2.1255137,7,6,7,3,4,6,2,5,6,7,0.30912444,0.26482277
-12.150248,0.075948739,5.4122083,1,1,0,12.345784,0.65153004,-1.5796548,-1.9055846,-1.4948442,-2.0793809,-2.1255137,8,3,5,6,7,6,5,2,3,5,0.30912444,0.13585767
-12.146427,0.99857326,0.61277357,2,7,0,12.228603,0.67703491,-1.5664119,-1.8407735,-1.494167,-2.1180936,-2.0864945,7,5,4,1,6,7,7,2,3,8,0.27151599,0.56803808
-12.201691,0.99052198,1.1514184,1,3,0,12.257702,0.72510406,-1.5448439,-1.7201147,-1.4981971,-2.195574,-2.0173557,8,8,3,3,8,7,8,4,3,6,0.1789567,0.39022048
