# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:47:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b546427d7e.json
# init = 2 (Default)
# random
#   seed = 935991843
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252147-2-0309b1.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252147-2-0c7753.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-10.280283,0.91307604,0.5,2,7,0,11.183553,0.57742081,1.1956493,0.69039281,0.50525653,-0.70384236,-1.1846097,-inf,-0.51073438,-0.26121723,4,8,6,5,6,4,8,8,3,7,-0.55261728,0.80904356,2.4318574,1.9674786,0.46437885
-10.280283,0,12.28253,0,1,1,10.297129,0.57742081,1.1956493,0.69039281,0.50525653,-0.70384236,-1.1846097,-inf,-0.51073438,-0.26121723,2,5,8,2,5,3,3,8,8,6,-0.55261728,0.57553764,1.7813668,1.0252436,0.75612315
-10.280283,4.514939e-95,1.9807782,1,1,0,10.475361,0.57742081,1.1956493,0.69039281,0.50525653,-0.70384236,-1.1846097,-inf,-0.51073438,-0.26121723,3,5,8,2,3,4,8,7,2,6,-0.55261728,0.76847284,1.5363244,1.1806236,0.35570082
-10.061518,0.99766062,0.19021285,3,15,0,10.999617,0.62958301,2.4142096,1.5199453,0.89426424,-0.72189579,-1.4073128,-inf,-0.39202794,-0.21848596,5,6,8,3,8,6,4,7,6,5,-0.84208441,0.26014369,1.6477684,0.42865655,1.2191118
-9.4998156,0.9961658,0.25132096,3,11,0,10.431657,0.35434257,1.4060316,0.49821685,0.90781476,-0.51296391,-0.82334725,-inf,-0.55899085,-0.15350269,2,3,7,2,7,1,4,8,3,7,-0.49811805,0.33643259,1.3834185,0.46542707,0.91799145
-9.8471653,0.75720009,0.38427297,1,3,0,12.270232,0.41265544,3.8061017,1.5706086,2.2354931,-0.44371763,-0.94447332,-inf,-0.42619635,-0.029167108,2,4,8,8,7,7,7,7,3,7,-2.0160005,0.56969271,1.6981984,0.96745127,0.73074716
-9.7014105,0.98276051,0.30870277,3,7,0,10.570952,0.24222613,1.6076008,0.38940292,1.2181979,-0.44819221,-0.66706563,-inf,-0.6031493,-0.18437086,6,3,7,3,7,4,6,8,5,6,-0.69942947,0.68963545,1.2369227,0.85302572,0.38389695
-10.517381,0.80054127,0.51468754,1,1,0,10.541224,0.2356193,1.0894552,0.25669667,0.8327585,-0.51657224,-0.68837823,-inf,-0.65402971,-0.2433331,6,7,7,6,7,5,6,8,4,8,-0.97197511,0.46179969,2.5163727,1.1620601,1.3543126
-10.838844,0.74896516,0.50100746,2,3,0,13.200552,0.16774515,1.2015341,0.20155151,0.99998258,-0.48826512,-0.60973958,-inf,-0.68137262,-0.30286501,3,6,8,5,4,5,6,8,5,8,-1.1058354,0.75695351,1.3590799,1.0287603,0.3303196
-10.755561,0.9540932,0.42030509,2,7,0,11.692507,0.23677721,4.3984773,1.0414592,3.3570181,-0.32918335,-0.62355104,-inf,-0.5353463,-0.10000918,4,5,8,4,6,7,6,8,6,7,-2.8683699,0.3132937,2.5991554,0.81429902,1.7848564
