# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b5375690dd.json
# init = 2 (Default)
# random
#   seed = 1393942951
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252136-2-1bd80b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252136-2-080e48.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-10.191286,1,0.42617218,3,7,0,12.238447,0.57299461,1.8624684,1.0671843,0.79528403,-0.83968919,-1.2300954,-0.36516365,-0.41539837,-1.2339926,2,5,6,6,2,1,3,8,4,6,-0.47392374,0.6606113,2.8216486,1.8640129,0.95763566
-9.8047811,0.92798776,0.80064361,1,3,0,10.89588,0.23870005,2.8864452,0.68899462,2.1974506,-0.50402357,-0.6349268,-0.28420236,-0.47794703,-0.63668961,2,2,7,5,5,2,2,5,4,6,-1.4685327,0.47767769,1.5407119,0.7359637,0.8047482
-10.097865,0.55402433,1.2004215,1,1,0,10.483408,0.26097357,1.4226308,0.37126903,1.0513617,-0.58726187,-0.70588167,-0.37994693,-0.54077561,-0.69760161,4,1,8,2,4,2,5,7,3,4,-0.66436779,0.67330493,1.1315636,0.76188735,0.36967625
-10.099081,0.98305145,0.58669078,3,7,0,10.625703,0.24061475,3.5545886,0.85528646,2.6993021,-0.49109299,-0.62901604,-0.2628204,-0.46028355,-0.63395578,3,2,6,6,5,4,4,4,4,6,-2.0635374,0.29987112,3.2015301,0.96004642,2.2414837
-9.4654994,0.36591264,1.0321467,1,3,0,9.6745598,0.39386682,2.0470927,0.80628189,1.2408108,-0.65023888,-0.87814465,-0.31696108,-0.42188095,-0.88873556,1,4,4,3,5,3,5,6,1,6,-0.58393379,0.63547795,3.2311685,2.0533363,1.1778322
-10.176211,0.97530773,0.29473023,4,15,0,10.660251,0.16870603,2.367901,0.39947917,1.9684218,-0.47850074,-0.56465366,-0.32329185,-0.56043571,-0.55279265,3,2,7,7,3,5,4,6,3,3,-1.3174303,0.624888,3.8534768,2.4079914,1.4454854
-9.519809,0.99134945,0.50552279,3,7,0,10.385899,0.28539288,2.3735269,0.67738767,1.6961392,-0.55220311,-0.70699828,-0.30032597,-0.46038131,-0.71145819,1,2,8,6,1,4,4,3,5,4,-0.94695903,0.7804971,1.6319321,1.2737183,0.35821383
-9.988813,0.86117962,0.90008952,1,3,0,9.9937366,0.19701859,1.9807422,0.39024304,1.5904992,-0.51264116,-0.60879728,-0.33945074,-0.54922285,-0.59838763,3,3,8,2,5,2,3,4,6,5,-0.96157163,0.67190019,2.6489722,1.7798449,0.86912726
-10.308442,0.15838444,1.0942843,1,3,0,11.185174,0.40839347,1.2059595,0.49250598,0.7134535,-0.70211702,-0.90183215,-0.40497294,-0.5023071,-0.90292999,4,4,7,2,3,4,3,7,6,4,-0.55355739,0.84934686,1.4890238,1.2646977,0.22432612
-9.9338365,0.99877261,0.18111891,3,15,0,10.881091,0.53153791,1.9182983,1.0196483,0.89865005,-0.79113037,-1.1405638,-0.34828825,-0.4078082,-1.1487002,3,6,8,3,3,4,5,7,2,6,-0.47923046,0.14455755,2.9779536,0.43048568,2.5474679
-10.520839,0.95593478,0.32750971,1,3,0,10.905248,0.6202256,2.2124706,1.3722309,0.84023969,-0.90379983,-1.3733112,-0.36254789,-0.40102123,-1.3694018,3,3,5,7,3,5,3,7,3,4,-0.69437846,0.46063534,1.2653384,0.5828596,0.68247883
-9.915688,0.98102386,0.52044297,2,3,0,10.984426,0.46989976,3.1657349,1.4875781,1.6781568,-0.71192026,-1.0414998,-0.27379956,-0.34943518,-1.0578519,1,3,7,4,2,5,6,6,5,5,-1.3981413,0.89322987,2.4128253,2.1552076,0.25761766
-10.117735,1,0.87955048,1,1,0,10.280125,0.56597616,2.2452616,1.2707646,0.97449709,-0.83179954,-1.2368836,-0.338733,-0.38814137,-1.2423304,2,4,4,2,4,4,4,6,3,4,-0.67347443,0.58867392,3.9368227,2.3175048,1.6193179
-10.117735,7.2652016e-07,1.5521376,1,1,0,11.274519,0.56597616,2.2452616,1.2707646,0.97449709,-0.83179954,-1.2368836,-0.338733,-0.38814137,-1.2423304,3,3,7,4,3,2,6,6,2,8,-0.67347443,0.69198827,2.0285134,1.4037075,0.62480592
-10.892122,0.98663324,0.17946828,2,7,0,11.102417,0.63615884,2.8753828,1.8292002,1.0461826,-0.93698093,-1.4632287,-0.34331643,-0.37496057,-1.4534054,5,4,3,5,5,1,1,7,6,7,-1.2171567,0.28203867,2.4494653,0.69084395,1.7586214
-9.7065691,1,0.30663694,3,7,0,11.103075,0.31543017,1.6242663,0.51234261,1.1119237,-0.60697183,-0.76408802,-0.35250751,-0.48956683,-0.76456396,5,1,8,6,3,2,4,8,4,3,-0.53847437,0.56373676,1.4626013,0.82452214,0.63807921
-9.4637824,0.96559179,0.5382422,2,3,0,9.917661,0.31035565,2.2289825,0.6917773,1.5372052,-0.57569277,-0.74499177,-0.30619054,-0.45129267,-0.75099494,3,1,7,3,5,1,2,7,2,3,-0.80069296,0.52219944,6.5065773,3.397731,3.1088463
-9.4637824,0.093283341,0.85462627,2,3,0,11.442906,0.31035565,2.2289825,0.6917773,1.5372052,-0.57569277,-0.74499177,-0.30619054,-0.45129267,-0.75099494,4,8,7,3,5,4,1,8,3,6,-0.80069296,0.74256033,1.5480113,1.1494918,0.39851953
-9.5838505,0.99851741,0.13591007,4,15,0,9.7067478,0.45611325,2.2575569,1.0297016,1.2278553,-0.70529776,-0.99520206,-0.31019948,-0.39151515,-1.0083739,2,1,6,6,3,1,3,7,5,4,-0.67169138,0.38375098,2.2007512,0.84454042,1.3562108
-9.898702,0.96738232,0.23595951,2,7,0,10.847658,0.31386652,1.4564809,0.45714059,0.99934031,-0.617117,-0.76747521,-0.37085996,-0.50667819,-0.76550585,5,4,7,3,4,4,5,8,8,5,-0.5466609,0.41552998,1.6227799,0.67431369,0.94846618
-9.9976332,0.9957102,0.37467149,2,7,0,10.525455,0.23628704,1.5926025,0.37631132,1.2162912,-0.55952078,-0.66931426,-0.36461508,-0.54225288,-0.66027804,1,3,7,2,4,5,5,7,4,6,-0.71543794,0.78021598,1.9822222,1.5465614,0.43566075
-9.8831566,1,0.63523003,1,1,0,10.063523,0.23593897,1.7262469,0.40728891,1.318958,-0.55000039,-0.66251205,-0.35196083,-0.53243413,-0.65502824,2,2,7,6,6,3,4,7,5,7,-0.73660548,0.20342298,1.5560951,0.31654549,1.2395496
-9.8831566,0.00066397037,1.0800235,1,1,0,10.920374,0.23593897,1.7262469,0.40728891,1.318958,-0.55000039,-0.66251205,-0.35196083,-0.53243413,-0.65502824,4,2,5,4,5,4,6,5,5,5,-0.73660548,0.29005172,2.081082,0.60362143,1.4774606
-9.6712495,0.99632385,0.14537062,3,15,0,11.11412,0.4286915,2.9271374,1.2548389,1.6722985,-0.6679201,-0.95035982,-0.27548894,-0.36718594,-0.96685635,6,6,8,3,4,3,3,5,2,4,-1.2050362,0.29748936,2.5085358,0.7462627,1.7622731
-10.586334,0.95544864,0.24559704,2,7,0,10.941745,0.31313461,4.6825612,1.466272,3.2162892,-0.53655144,-0.7365899,-0.22957344,-0.38348309,-0.75315545,4,6,8,4,6,4,6,6,3,1,-2.9619905,0.18229346,2.866773,0.52259398,2.344179
-11.340028,0.8986601,0.3718079,3,7,0,12.319297,0.3186581,5.7935939,1.8461756,3.9474183,-0.53438128,-0.74530085,-0.21426218,-0.36686089,-0.76438907,2,2,6,5,6,2,5,4,5,5,-3.9806261,0.27569741,1.1058364,0.30487624,0.80096017
-10.315262,1,0.48609317,1,1,0,11.198916,0.35653517,4.2928855,1.5305646,2.7623209,-0.58102949,-0.81560919,-0.23470163,-0.36253089,-0.83440137,5,4,6,3,5,2,5,5,5,4,-2.5300187,0.61049639,1.7097312,1.0437848,0.66594648
-10.400056,0.98612223,0.81194973,2,3,0,10.485456,0.36296289,4.4177999,1.6034974,2.8143025,-0.58651288,-0.82806494,-0.2323987,-0.35694594,-0.84748581,7,6,5,2,2,4,4,7,2,3,-2.6401513,0.70056216,0.79921333,0.55989862,0.23931471
-10.400056,3.235776e-10,1.3014718,1,1,0,10.631304,0.36296289,4.4177999,1.6034974,2.8143025,-0.58651288,-0.82806494,-0.2323987,-0.35694594,-0.84748581,2,3,7,3,6,4,2,5,3,2,-2.6401513,0.60282825,3.6568167,2.2044324,1.4523843
-9.5785982,0.96958664,0.19013324,3,7,0,12.473994,0.42452076,1.840583,0.7813657,1.0592173,-0.68394122,-0.92953766,-0.3346391,-0.42731637,-0.93943879,3,2,7,4,3,3,4,6,6,2,-0.46726027,0.38554339,1.5901738,0.61308101,0.97709282
-9.5047268,0.98385411,0.29385763,3,7,0,9.9971746,0.36879457,2.7260203,1.0053415,1.7206788,-0.61179551,-0.83608586,-0.27944061,-0.39746186,-0.84989731,2,5,3,3,4,4,4,7,4,5,-1.0863368,0.5538766,0.83100557,0.46027454,0.37073103
-9.8499442,0.95765838,0.46706159,2,3,0,10.042835,0.50084702,2.6885477,1.3465511,1.3419966,-0.75093082,-1.1008825,-0.29810791,-0.36380822,-1.1140512,1,5,5,6,5,1,1,5,4,3,-0.98438946,0.30619527,4.8990548,1.5000674,3.3989874
-9.6159454,1,0.69317547,1,1,0,9.7991204,0.45924138,2.4463167,1.1234498,1.3228669,-0.70598137,-1.0052729,-0.30060282,-0.38065885,-1.0193794,2,4,4,4,6,4,2,6,4,6,-0.80273017,0.064779867,2.8114405,0.18212474,2.6293158
-9.6159454,9.0227355e-06,1.130625,1,1,0,10.860193,0.45924138,2.4463167,1.1234498,1.3228669,-0.70598137,-1.0052729,-0.30060282,-0.38065885,-1.0193794,2,4,6,6,3,5,6,5,4,2,-0.80273017,0.6544728,3.7986811,2.4861335,1.3125476
-10.480685,0.98227125,0.17622921,3,7,0,10.565214,0.45007411,4.2478392,1.9118424,2.3359967,-0.68372828,-1.0107201,-0.24338591,-0.32638656,-1.030278,3,3,8,6,5,2,3,6,6,5,-2.4115681,0.47559525,1.2759014,0.60681265,0.66908876
-10.07093,0.98687017,0.27648317,2,7,0,11.686261,0.18888587,2.7509728,0.5196199,2.2313529,-0.4759776,-0.57611174,-0.30053874,-0.5283131,-0.56976871,2,4,4,4,4,3,1,4,3,3,-1.5252216,0.27873676,6.9673733,1.942063,5.0253103
-10.30824,0.99036613,0.43580596,3,7,0,10.350471,0.18983684,3.3611052,0.63806158,2.7230436,-0.46061061,-0.56565633,-0.27973766,-0.51347073,-0.56224473,1,4,6,2,5,4,4,7,7,3,-2.0573884,0.64269194,6.4726794,4.1599389,2.3127405
-11.741787,0.75785661,0.68838513,2,3,0,11.915922,0.13151713,4.7527551,0.6250687,4.1276864,-0.40272549,-0.48132736,-0.2700536,-0.56574409,-0.47153506,3,3,8,2,5,3,4,3,8,7,-3.66083,0.46557821,1.7340096,0.8073171,0.92669254
-10.358634,1,0.63591548,1,1,0,11.249109,0.15155109,2.4544551,0.37197535,2.0824798,-0.46584634,-0.54431282,-0.32394991,-0.5758851,-0.53015085,3,2,7,4,5,3,2,4,7,7,-1.4669659,0.19606909,1.4765238,0.28950068,1.1870231
-10.358634,4.3134701e-05,1.0181975,1,3,0,12.919833,0.15155109,2.4544551,0.37197535,2.0824798,-0.46584634,-0.54431282,-0.32394991,-0.5758851,-0.53015085,2,4,4,5,5,2,5,3,5,4,-1.4669659,0.081284591,5.5595745,0.45190774,5.1076667
-9.5315457,1,0.17021021,3,7,0,10.370404,0.28715295,2.0805313,0.59743069,1.4831006,-0.56434515,-0.71486172,-0.31762037,-0.47395104,-0.71719853,2,4,8,2,2,6,4,6,6,5,-0.75600059,0.66777156,2.6424885,1.7645787,0.87790983
-9.5015311,0.99976998,0.27310878,2,3,0,9.53991,0.29280975,2.1951877,0.64277235,1.5524153,-0.56386606,-0.72042603,-0.30973419,-0.46404551,-0.724348,1,1,8,4,3,4,5,7,5,5,-0.81233,0.8472617,1.3115303,1.1112094,0.20032092
-12.039652,0.88423943,0.4354433,3,7,0,12.883297,0.74313656,1.3760465,1.0225904,0.35345604,-1.0510577,-1.5972038,-0.48707863,-0.52256938,-1.5676251,4,2,7,3,2,3,2,5,3,4,-0.68898381,0.52812918,2.2030584,1.1634994,1.039559
-10.024788,1,0.53458945,2,3,0,12.698948,0.21284076,3.0912052,0.65793446,2.4332708,-0.48153579,-0.59826855,-0.28231771,-0.49611408,-0.59730817,1,3,6,1,4,4,3,4,6,5,-1.7282992,0.61715305,0.66365157,0.40957459,0.25407698
-9.5327832,0.96208857,0.84454719,2,3,0,10.561571,0.42105386,2.5589973,1.0774757,1.4815216,-0.66484148,-0.93123995,-0.29001605,-0.38460928,-0.94600838,4,5,7,3,4,4,4,4,5,5,-0.906681,0.33268321,2.5601585,0.85172173,1.7084367
-9.5327832,0.0011919618,1.2214033,1,3,0,11.318337,0.42105386,2.5589973,1.0774757,1.4815216,-0.66484148,-0.93123995,-0.29001605,-0.38460928,-0.94600838,4,4,7,4,4,1,5,5,3,4,-0.906681,0.28251311,2.1802264,0.61594253,1.5642838
-9.7656115,0.96480626,0.21763536,3,15,0,11.38432,0.49461205,1.9053121,0.94239032,0.96292176,-0.75101904,-1.0627578,-0.34029532,-0.40994642,-1.0728839,2,4,5,4,8,3,3,7,5,3,-0.46979295,0.10445364,1.4226741,0.1486035,1.2740706
-10.046355,0.92993739,0.31767646,3,7,0,12.270346,0.51922317,1.5894813,0.82529549,0.76418577,-0.78204859,-1.098436,-0.37279099,-0.43726949,-1.1053708,4,7,7,7,7,2,2,8,4,4,-0.39077362,0.12029809,1.7275914,0.20782594,1.5197655
-9.7504269,0.98735128,0.42833082,2,3,0,10.220229,0.40040513,3.2396596,1.2971763,1.9424833,-0.63506964,-0.89673358,-0.26208242,-0.36630974,-0.91407984,3,2,8,1,4,2,4,6,3,6,-1.5015469,0.97217824,1.9466432,1.8924841,0.054159031
-9.7504269,0.41340916,0.65071011,1,1,0,11.138091,0.40040513,3.2396596,1.2971763,1.9424833,-0.63506964,-0.89673358,-0.26208242,-0.36630974,-0.91407984,2,3,6,7,3,3,3,7,3,5,-1.5015469,0.73199773,1.5667943,1.1468899,0.41990442
-11.169549,0.9596086,0.29040526,4,15,0,12.030979,0.12551229,3.6980957,0.46415644,3.2339393,-0.41644187,-0.48892606,-0.2915223,-0.58347222,-0.47542984,1,5,6,6,4,3,4,7,4,5,-2.706959,0.80167899,1.3566846,1.0876255,0.26905906
-10.927623,0.99386544,0.41494782,3,7,0,11.681122,0.16700159,1.293273,0.21597865,1.0772944,-0.55320652,-0.62393196,-0.41359775,-0.62336867,-0.60104092,4,3,5,4,7,4,4,7,2,5,-1.0438249,0.37864862,2.0581856,0.77932913,1.2788564
-10.644965,0.89017785,0.63466901,2,3,0,11.62777,0.34407162,4.7964903,1.6503362,3.1461541,-0.56502168,-0.79251292,-0.22615766,-0.36182201,-0.81169779,1,1,6,5,3,4,5,6,4,5,-3.0208561,0.72449042,1.1322428,0.82029906,0.31194374
-9.8351399,0.79947951,0.77784737,2,3,0,11.704003,0.41614148,3.3431453,1.3912214,1.9519239,-0.6504913,-0.92889551,-0.26029821,-0.35757673,-0.94683777,3,2,6,5,4,4,1,6,5,5,-1.5836793,0.40979131,2.6298782,1.0777012,1.552177
-11.041113,0.43194223,0.78762614,2,3,0,11.387714,0.58536036,3.8812418,2.2719251,1.6093167,-0.86803245,-1.3557986,-0.29245793,-0.33139832,-1.3572721,4,4,6,5,3,5,4,7,3,1,-2.0852193,0.27959735,3.8408197,1.073883,2.7669367
-9.4550835,0.9432856,0.37266257,2,3,0,12.866762,0.37952365,2.4904312,0.94517754,1.5452536,-0.62629766,-0.85455292,-0.29051576,-0.40285632,-0.86758995,3,7,6,4,5,3,4,7,4,3,-0.88878648,0.21970538,1.636421,0.35953051,1.2768905
-11.017519,0.73490431,0.50918525,2,3,0,11.235632,0.56622979,1.1127099,0.63004949,0.4826604,-0.83991048,-1.1552018,-0.44511171,-0.50451838,-1.1555332,2,7,8,5,5,4,1,4,3,1,-0.63243574,0.13669448,1.076615,0.14716733,0.92944765
-10.182345,0.99234556,0.4525276,2,3,0,11.462145,0.30168255,4.0273457,1.2149799,2.8123657,-0.53277217,-0.71876217,-0.24279415,-0.40197142,-0.73256116,1,5,6,4,4,3,4,5,4,4,-2.3644898,0.53915401,4.0124166,2.1633105,1.8491061
-10.379824,0.98316307,0.68035185,2,3,0,10.535034,0.24426936,1.299811,0.31750401,0.98230703,-0.58963383,-0.69581862,-0.3982276,-0.56486714,-0.68354083,2,2,4,6,3,1,5,5,4,3,-0.75720314,0.57002793,2.1573315,1.2297392,0.92759228
-10.379824,0.15463084,0.99980016,2,3,0,12.425021,0.24426936,1.299811,0.31750401,0.98230703,-0.58963383,-0.69581862,-0.3982276,-0.56486714,-0.68354083,3,6,6,8,5,4,4,7,2,2,-0.75720314,0.29979009,4.0415133,1.2116056,2.8299076
-11.637561,0.93646884,0.27512823,2,3,0,12.017831,0.20768779,0.94160503,0.19555987,0.74604516,-0.62171342,-0.69953661,-0.4669533,-0.63975818,-0.67547434,5,2,8,3,2,1,8,5,3,4,-1.3133533,0.43646453,1.4977593,0.65371882,0.84404051
-10.756573,1,0.36833707,2,3,0,11.521113,0.22230764,1.1820571,0.26278032,0.91927674,-0.5919262,-0.68395277,-0.41919427,-0.59381629,-0.66680863,2,1,7,5,5,2,2,6,3,5,-0.90952809,0.23108541,1.1235515,0.25963635,0.86391514
-9.6176566,1,0.55819234,2,3,0,10.722349,0.3317957,3.03227,1.0060942,2.0261759,-0.57315799,-0.77232936,-0.26805144,-0.40604502,-0.78514167,1,3,7,1,2,5,2,8,4,4,-1.3961261,0.78455095,2.7580039,2.1637946,0.59420931
-9.6176566,0.036180839,0.84242583,1,1,0,11.540642,0.3317957,3.03227,1.0060942,2.0261759,-0.57315799,-0.77232936,-0.26805144,-0.40604502,-0.78514167,1,3,8,4,5,4,4,7,5,2,-1.3961261,0.49031025,2.3318801,1.1433447,1.1885354
-10.289003,0.99195992,0.18817578,4,15,0,10.694747,0.48770889,1.2993941,0.63372604,0.66566803,-0.76071702,-1.0273773,-0.40008803,-0.47428515,-1.0320785,1,2,6,1,6,4,2,6,5,5,-0.45478038,0.59408292,1.074142,0.63812943,0.43601258
-9.4724123,0.99366628,0.27985243,2,7,0,11.052216,0.30721856,2.1816105,0.67023123,1.5113792,-0.5749982,-0.74112322,-0.30930181,-0.45569877,-0.74643676,3,3,7,4,7,2,3,4,5,6,-0.77644066,0.50087425,3.3007082,1.6532398,1.6474685
-9.7555822,0.93528383,0.41598397,2,7,0,10.235879,0.48423177,1.8231738,0.88283865,0.94033512,-0.74174559,-1.0393654,-0.34457183,-0.41754574,-1.0492464,1,1,6,5,3,2,4,6,2,3,-0.43903791,0.80990648,1.1826367,0.95782509,0.22481156
-11.324766,0.84380321,0.54970777,3,7,0,11.828339,0.61386929,3.9302342,2.4126501,1.5175841,-0.91336882,-1.4433754,-0.30535359,-0.33751695,-1.4372694,6,1,6,5,4,1,2,7,2,3,-2.155024,0.34488632,2.8889104,0.99634567,1.8925647
-10.242346,1,0.60662331,2,3,0,11.140318,0.5674609,1.670303,0.94783166,0.72247138,-0.83340945,-1.2039719,-0.37866866,-0.43157187,-1.207913,2,1,7,5,3,1,5,8,3,2,-0.41660529,0.45835011,1.6355396,0.74964976,0.88588985
