# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b5268e795a.json
# init = 2 (Default)
# random
#   seed = 488684317
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252136-2-51eeee.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252136-2-668f20.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-10.282125,0.77339379,0.54921953,2,3,0,15.568318,0.47958999,2.1988309,1.0545373,1.1442936,-0.55499262,-0.39124663,-0.32056327,-1.0916674,-1.0536013,6,6,4,5,3,6,3,2,4,7,-0.62788569,0.60535913,1.7329647,1.049066,0.68389869
-10.282854,0.98550132,0.52062523,2,3,0,10.461305,0.47794582,1.9146723,0.91510961,0.99956268,-0.569034,-0.41095117,-0.34003087,-1.0719884,-1.0405792,1,3,2,6,1,7,5,4,6,4,-0.47562221,0.75938527,1.4526687,1.1031352,0.34953349
-10.282854,0.0059727429,0.91538965,1,1,0,11.92704,0.47794582,1.9146723,0.91510961,0.99956268,-0.569034,-0.41095117,-0.34003087,-1.0719884,-1.0405792,7,3,3,5,7,6,5,3,4,6,-0.47562221,0.24585591,1.5275915,0.37556739,1.1520241
-10.804196,0.99641344,0.094781135,4,19,0,11.047766,0.37764933,3.4462667,1.3014803,2.1447864,-0.66859849,-0.37007258,-0.32151105,-0.89751255,-0.87121104,6,4,4,4,3,8,5,2,5,5,-1.7115503,0.3815127,1.2808653,0.48866637,0.7921989
-10.732509,0.99611594,0.17286949,4,15,0,11.277976,0.47902397,3.2953729,1.5785626,1.7168103,-0.52667268,-0.34392367,-0.27462812,-1.133785,-1.0806676,7,3,2,3,7,6,5,3,2,4,-1.5133522,0.68390739,1.7833116,1.21962,0.56369163
-10.234135,1,0.31189936,2,3,0,10.771081,0.40498326,2.1440544,0.86830615,1.2757483,-0.64632604,-0.41184558,-0.35464855,-0.9265559,-0.90968591,6,7,1,8,2,8,3,2,4,6,-0.62948059,0.846455,2.4725686,2.092918,0.37965054
-13.26227,0.44280529,0.56333588,2,3,0,14.574908,0.76175766,0.90832634,0.69192455,0.21640179,-0.54745748,-0.60377174,-0.50573683,-1.53028,-1.4918473,6,4,5,6,7,4,8,2,2,3,-1.290459,0.42001358,1.8263717,0.76710093,1.0592708
-13.821349,0.99666876,0.21344735,3,7,0,14.007611,0.79656871,0.86413603,0.68834372,0.17579231,-0.55650333,-0.63178763,-0.53405679,-1.5876727,-1.549135,4,6,2,5,5,5,6,2,4,2,-1.5162958,0.74361857,3.3898821,2.5207793,0.86910281
-13.744725,0.92723916,0.37948231,2,7,0,16.825867,0.62336097,0.62977984,0.39258017,0.23719967,-0.65971655,-0.63926732,-0.5478436,-1.1746042,-1.1821873,5,8,5,5,4,5,3,4,4,6,-2.0912536,0.24651085,2.3442306,0.57787829,1.7663523
-10.920365,1,0.55253987,2,3,0,13.216478,0.63164867,2.0726053,1.3091584,0.76344693,-0.44226692,-0.41309746,-0.32032121,-1.4517345,-1.386464,4,5,2,8,4,6,2,3,5,3,-0.62352151,0.65621866,1.1185604,0.7340202,0.38454019
-10.309235,1,0.9742338,1,1,0,10.681587,0.48910811,2.2563938,1.1036205,1.1527733,-0.54283868,-0.38671169,-0.31444956,-1.1165003,-1.0750042,7,5,2,6,6,6,6,2,4,4,-0.66366749,0.70574169,1.1307374,0.79800855,0.33272889
-10.309235,0.0074429801,1.7018482,1,3,0,11.976716,0.48910811,2.2563938,1.1036205,1.1527733,-0.54283868,-0.38671169,-0.31444956,-1.1165003,-1.0750042,7,7,6,2,7,7,3,2,7,5,-0.66366749,0.13132049,1.9508915,0.25619203,1.6946995
-10.776226,0.98978046,0.2077239,3,11,0,11.192915,0.2534204,2.18567,0.55389337,1.6317767,-0.90293686,-0.49229817,-0.46383487,-0.63553237,-0.66720945,6,7,2,5,3,5,7,2,3,4,-0.89667495,0.68566683,2.8511911,1.9549671,0.89622393
-10.342892,0.98984519,0.354363,3,7,0,11.32046,0.46598758,1.6829037,0.7842122,0.89869146,-0.59364103,-0.4323802,-0.36290565,-1.0317912,-1.0097271,6,5,4,3,1,6,6,2,2,5,-0.40508486,0.77666334,5.4884577,4.2626839,1.2257738
-13.342125,0.52244284,0.5994659,2,3,0,13.94268,0.68758902,0.74504358,0.51228379,0.2327598,-0.6037569,-0.61474376,-0.51898635,-1.3225781,-1.3068979,5,8,1,6,8,1,7,1,3,3,-1.6278725,0.52600602,2.1966823,1.1554681,1.0412142
-13.33189,0.99503361,0.29711049,2,3,0,13.644007,0.66284421,0.7190491,0.47661753,0.24243157,-0.61788177,-0.61591838,-0.52167705,-1.2690453,-1.2598563,6,5,1,5,3,8,7,1,5,7,-1.6955785,0.31546777,1.7409166,0.54920308,1.1917135
-10.903513,0.98409736,0.50586729,3,7,0,13.160486,0.54791047,1.2994494,0.71198193,0.58746747,-0.55737559,-0.47328727,-0.39073608,-1.1664669,-1.139455,7,5,5,4,2,5,5,5,5,1,-0.46336911,0.49935255,1.7368076,0.86727928,0.86952829
-10.821627,1,0.83053966,1,1,0,11.099185,0.58993648,1.537263,0.9068875,0.63037546,-0.50615094,-0.44833611,-0.3605946,-1.2883642,-1.2437096,3,4,2,2,7,6,4,2,5,5,-0.42170819,0.51315519,2.20252,1.1302346,1.0722854
-10.821627,0.041958723,1.4092155,1,3,1,10.91338,0.58993648,1.537263,0.9068875,0.63037546,-0.50615094,-0.44833611,-0.3605946,-1.2883642,-1.2437096,4,7,4,5,2,6,3,2,4,4,-0.42170819,0.57399012,2.4495119,1.4059956,1.0435162
-11.212104,0.97181726,0.21014667,3,7,0,12.18923,0.36020858,4.015296,1.4463441,2.5689519,-0.69612965,-0.36569396,-0.32179528,-0.86571842,-0.84045147,3,3,5,2,3,8,5,5,2,3,-2.2633453,0.11420544,1.6087001,0.1837223,1.4249778
-10.645545,0.99976309,0.3329316,2,7,0,11.197694,0.44504223,1.3353841,0.59430231,0.74108178,-0.63873331,-0.4752181,-0.40785198,-0.96635795,-0.96222608,5,4,2,6,4,5,5,2,5,7,-0.44801622,0.71518476,2.6485697,1.8942167,0.75435302
-10.254257,0.92901018,0.56163167,2,3,0,11.047311,0.39207818,2.2296175,0.87418435,1.3554331,-0.66204923,-0.41134042,-0.35686609,-0.90238058,-0.88762364,6,6,6,8,6,6,5,4,5,4,-0.69348885,0.48124756,1.0827308,0.52106157,0.56166927
-10.257025,0.99194993,0.78916674,2,3,0,10.316393,0.3940449,1.9059008,0.75101048,1.1548903,-0.66789427,-0.43169702,-0.37564353,-0.89581814,-0.88743668,7,2,2,2,6,8,4,4,3,6,-0.51587146,0.13655986,2.1752205,0.29704781,1.8781727
-10.257025,5.2863224e-13,1.2878939,1,1,0,13.548516,0.3940449,1.9059008,0.75101048,1.1548903,-0.66789427,-0.43169702,-0.37564353,-0.89581814,-0.88743668,5,6,2,4,3,8,2,3,3,6,-0.51587146,0.73722634,1.4816455,1.0923081,0.38933741
-10.290457,0.99468511,0.18564056,2,7,0,10.549585,0.42725751,2.4718563,1.0561192,1.4157371,-0.60847663,-0.38693865,-0.32641737,-0.98571139,-0.95656272,5,6,4,5,5,8,5,4,3,6,-0.83642608,0.66957878,1.510015,1.011074,0.498941
-10.681887,0.98248283,0.30591696,3,7,0,10.84358,0.57307164,2.5292793,1.4494583,1.0798211,-0.45715245,-0.37394205,-0.28826911,-1.3377496,-1.2740012,8,7,2,3,4,6,6,3,7,3,-0.8801,0.48082551,0.69232004,0.33288514,0.3594349
-11.125561,0.96193722,0.48609955,3,7,0,11.812177,0.633838,1.4709899,0.93236931,0.53862061,-0.48979442,-0.46558347,-0.37317167,-1.3802678,-1.3304819,4,5,3,5,8,7,3,3,4,5,-0.46936669,0.43530936,1.7314754,0.75372745,0.97774796
-11.971591,0.77907266,0.73067992,1,1,0,12.11332,0.69874781,1.1847735,0.82785789,0.35691562,-0.50421583,-0.52577989,-0.42912682,-1.4741758,-1.4270982,5,6,3,5,4,7,7,3,6,3,-0.71016102,0.76750516,1.6611131,1.2749129,0.38620024
-10.744709,0.88637452,0.70769188,2,3,0,12.24163,0.34439606,3.2181943,1.1083334,2.1098609,-0.72774729,-0.39325849,-0.35111746,-0.82139288,-0.80791544,6,5,4,1,6,8,4,4,3,4,-1.5435437,0.044528229,4.8753259,0.21708963,4.6582362
-11.20612,0.76818867,0.88297349,1,1,0,11.219901,0.29201768,1.1847154,0.34595785,0.83875756,-0.83378459,-0.55145824,-0.50760089,-0.69957623,-0.74641648,6,4,6,3,5,7,4,4,5,6,-0.72821888,0.21598258,2.1887506,0.47273201,1.7160186
-10.827149,0.67500457,0.83284182,2,3,0,11.425947,0.57872093,1.4669835,0.84897404,0.61800943,-0.5197116,-0.45455379,-0.36817894,-1.2541027,-1.2140365,4,5,5,6,3,5,4,1,4,4,-0.42075911,0.043203723,1.0475587,0.045258438,1.0023003
-10.458368,1,0.63290134,2,3,0,10.894057,0.31262017,1.9249712,0.60178483,1.3231864,-0.79055038,-0.46790852,-0.42696472,-0.74019897,-0.75676933,5,7,2,6,4,6,5,4,1,5,-0.62950152,0.68509034,4.2441644,2.907636,1.3365284
-10.458368,0.044902849,1.0228628,1,3,0,11.371038,0.31262017,1.9249712,0.60178483,1.3231864,-0.79055038,-0.46790852,-0.42696472,-0.74019897,-0.75676933,8,3,4,3,5,6,7,3,3,1,-0.62950152,0.34553035,2.9451347,1.0176334,1.9275012
-11.266459,0.9555847,0.18326048,2,7,0,13.576646,0.46290364,1.0404345,0.4816209,0.55881357,-0.65336318,-0.52049084,-0.44886519,-0.97481853,-0.9812048,4,6,4,3,5,8,5,2,3,3,-0.71963188,0.45321692,1.3083635,0.5929725,0.71539105
-11.587508,0.98609109,0.26804993,3,11,0,12.85904,0.17291255,2.4206231,0.41855611,2.002067,-1.0995941,-0.5543796,-0.54149517,-0.49850357,-0.55653944,6,8,2,3,2,7,5,2,3,3,-1.3357397,0.36153334,1.4306214,0.51721735,0.9134041
-11.229922,0.99525285,0.41811039,2,3,0,11.841679,0.23498198,1.383248,0.32503835,1.0582096,-0.92606141,-0.56214733,-0.52992054,-0.61063214,-0.66820795,4,7,3,7,4,5,5,3,4,8,-0.74646687,0.65099994,1.8835959,1.2262208,0.65737507
-10.952342,0.76518304,0.66206738,2,3,0,12.029972,0.59114086,2.9118221,1.721297,1.1905251,-0.43030207,-0.36088988,-0.27256148,-1.4086383,-1.3369894,5,4,5,4,6,7,6,4,5,6,-1.205095,0.53218189,2.261894,1.203739,1.058155
-11.937685,0.92678503,0.62262378,2,3,0,12.302159,0.70854647,1.2586719,0.89182754,0.36684437,-0.49054389,-0.51948931,-0.42230735,-1.5146989,-1.4631808,7,5,3,3,4,5,8,2,6,5,-0.67040814,0.47834209,1.1430968,0.54679133,0.59630552
-12.730339,1,0.83963723,1,1,0,12.883868,0.80120694,2.1593998,1.7301261,0.42927369,-0.39096509,-0.50624908,-0.40973669,-1.9410327,-1.865135,4,7,1,5,3,5,2,1,6,3,-1.0527497,0.90255808,2.9278103,2.6425189,0.28529145
-12.730339,3.1517943e-06,1.326607,1,1,0,14.625418,0.80120694,2.1593998,1.7301261,0.42927369,-0.39096509,-0.50624908,-0.40973669,-1.9410327,-1.865135,8,7,5,5,4,6,4,6,5,1,-1.0527497,0.5654213,2.0827878,1.1776526,0.90513523
-10.983688,0.99951332,0.23096202,3,15,0,12.869562,0.23120992,1.7486159,0.40429734,1.3443186,-0.94088701,-0.53447842,-0.50668522,-0.59982868,-0.64832918,5,2,4,5,4,7,5,3,2,5,-0.75630815,0.73242365,3.7249177,2.7282178,0.99669989
-11.310478,0.92147236,0.36526937,2,3,0,12.011924,0.27692372,3.6498765,1.0107374,2.6391391,-0.86546944,-0.4278403,-0.40067052,-0.68499814,-0.69115676,7,7,3,3,4,6,4,4,3,6,-2.0606945,0.39306986,1.8975544,0.74587145,1.151683
-10.866753,0.93168348,0.48488215,2,3,0,12.037471,0.46624627,1.2114987,0.56485677,0.64664197,-0.63037358,-0.48985556,-0.41863009,-0.99641291,-0.99253863,8,5,5,3,5,7,7,4,3,5,-0.51933338,0.26110879,1.8854417,0.4923054,1.3931363
-10.82855,1,0.65584418,2,3,0,11.100665,0.34158551,3.3465103,1.1431194,2.2033908,-0.73244062,-0.3912817,-0.35002826,-0.81698026,-0.80318456,4,6,1,2,1,7,2,2,4,4,-1.664006,0.74670039,1.7620594,1.3157304,0.44632896
-12.029322,0.10194785,1.023841,1,3,0,12.226617,0.29120987,0.90286861,0.26292425,0.63994436,-0.84633787,-0.60120375,-0.55335389,-0.70186125,-0.76401363,3,4,1,5,4,8,5,4,2,7,-1.1748456,0.70673178,0.84090171,0.59429196,0.24660975
-10.875336,1,0.23315428,3,7,0,12.094987,0.36073281,1.2358981,0.44582899,0.7900691,-0.73938286,-0.51312536,-0.45870813,-0.81066874,-0.83440348,6,6,3,6,2,4,5,5,4,3,-0.57627455,0.3302757,3.0457075,1.0059232,2.0397843
-10.874632,0.99512799,0.36420902,2,7,0,11.418046,0.23859772,2.0360515,0.48579726,1.5502543,-0.93157684,-0.51139284,-0.48460645,-0.61019834,-0.64991712,5,7,1,6,3,7,5,7,3,6,-0.85125238,0.72806108,2.4977314,1.818501,0.67923038
-12.416659,0.65727332,0.56029579,2,3,0,13.595364,0.17024585,1.0649027,0.18129527,0.88360745,-1.0336525,-0.64691827,-0.61955163,-0.53481387,-0.62607773,7,4,3,6,5,7,3,5,4,6,-1.2485176,0.83826685,3.9142094,3.281152,0.6330574
-10.528486,1,0.42155598,2,3,0,12.224045,0.29801988,2.2577241,0.67284667,1.5848775,-0.81546804,-0.45749643,-0.42113356,-0.71687096,-0.73171318,5,7,1,4,5,6,4,5,6,4,-0.84221824,0.70597327,3.8887345,2.7453426,1.1433919
-10.283918,0.98732348,0.65150554,1,3,0,10.624589,0.41346374,1.7638742,0.72929805,1.0345762,-0.64822043,-0.43676257,-0.37662071,-0.92901083,-0.91873032,7,4,3,4,4,8,4,1,2,5,-0.44981886,0.34727258,0.8552132,0.2969921,0.5582211
-10.283918,0.095754194,0.97607216,2,3,0,11.025697,0.41346374,1.7638742,0.72929805,1.0345762,-0.64822043,-0.43676257,-0.37662071,-0.92901083,-0.91873032,7,3,7,6,4,7,3,5,4,5,-0.44981886,0.27739271,1.2523113,0.34738201,0.90492926
-10.330867,0.99623619,0.23004824,2,3,0,10.36928,0.41574873,1.6640866,0.69184188,0.97224471,-0.64991276,-0.44505051,-0.38408189,-0.92893863,-0.92091144,5,6,4,4,5,2,4,3,3,7,-0.42602356,0.75611987,1.2846647,0.97136052,0.31330421
-12.757043,0.81207448,0.35141076,2,3,0,12.995798,0.56467346,0.73804801,0.41675613,0.32129188,-0.64780883,-0.59417663,-0.50852467,-1.1056397,-1.112624,6,4,3,4,4,7,3,2,3,2,-1.5210456,0.40560795,2.5284698,1.0255675,1.5029024
-12.050704,0.9953916,0.36648738,3,7,0,13.379676,0.35469327,0.84785209,0.30072743,0.54712466,-0.77887356,-0.58889752,-0.53099289,-0.79138582,-0.83929966,5,7,4,3,2,7,5,6,5,5,-1.2165159,0.88211422,1.6475804,1.4533541,0.1942263
-10.888883,0.97874406,0.55502323,2,5,0,12.341507,0.23677112,2.0208754,0.47848494,1.5423905,-0.93514074,-0.51364529,-0.4870735,-0.60717419,-0.64783987,3,6,3,4,2,7,2,3,4,2,-0.848637,0.56663891,1.5360731,0.8703988,0.66567432
-10.583035,0.95927786,0.80918418,2,3,0,10.977889,0.51396467,2.8573881,1.4685966,1.3887916,-0.49824796,-0.35613676,-0.28008235,-1.2050464,-1.148637,6,4,6,2,7,4,5,2,3,4,-1.1255711,0.079336724,1.5293683,0.12133507,1.4080332
-10.583035,0.00026207664,1.1299508,1,1,0,11.549405,0.51396467,2.8573881,1.4685966,1.3887916,-0.49824796,-0.35613676,-0.28008235,-1.2050464,-1.148637,8,5,4,3,6,4,5,4,4,6,-1.1255711,0.056598631,2.3636941,0.13378185,2.2299123
-11.259339,0.98862569,0.22940881,3,7,0,11.412854,0.25351251,1.2718771,0.32243675,0.94944034,-0.89270239,-0.56220221,-0.52560843,-0.64039535,-0.69586643,8,7,5,4,7,6,4,7,4,3,-0.74903435,0.18171362,1.5370136,0.27929632,1.2577173
-11.814686,0.99798564,0.34063818,3,7,0,12.122371,0.16298412,2.6705624,0.43525927,2.2353031,-1.1368458,-0.55747419,-0.54769656,-0.47973539,-0.53861026,4,6,1,5,4,8,2,5,3,7,-1.5755418,0.80457552,1.9833232,1.5957333,0.3875899
-10.346117,1,0.51327169,2,3,0,11.79991,0.42457462,1.6353191,0.69431498,0.94100409,-0.64102373,-0.44542744,-0.38280632,-0.94493132,-0.93533747,6,5,2,3,4,4,5,3,6,5,-0.41623387,0.58403569,2.3625283,1.3798009,0.98272746
-10.556484,0.50619139,0.77335897,2,3,0,12.250036,0.42978101,3.0817491,1.3244772,1.7572719,-0.5933731,-0.36143619,-0.30156557,-1.0093839,-0.97137207,2,4,2,6,4,6,5,4,6,3,-1.3395968,0.88194906,2.8782945,2.5385091,0.33978538
-10.230452,0.98788951,0.43904603,1,3,0,10.659365,0.44239663,2.0445007,0.90448024,1.1400205,-0.60240716,-0.40781518,-0.34343321,-1.001845,-0.97661721,8,5,2,6,5,5,5,2,5,4,-0.54980989,0.92936156,1.0494494,0.97531793,0.074131468
-12.279762,0.55816619,0.64389545,2,3,0,12.479591,0.39761236,0.78762453,0.31316925,0.47445528,-0.74684134,-0.59289697,-0.52817565,-0.85173186,-0.89295636,5,5,5,3,4,5,6,2,1,6,-1.3612342,0.42041787,2.3777281,0.99963938,1.3780887
-10.531633,1,0.40700815,2,3,0,12.519437,0.52392761,1.5746429,0.82499888,0.749644,-0.54871813,-0.43879506,-0.35995589,-1.1460568,-1.1135733,2,7,3,5,2,5,5,5,2,6,-0.39100298,0.71798419,1.8929591,1.3591147,0.53384439
-10.245406,0.99563109,0.60906465,2,3,0,10.686177,0.39355501,2.1627523,0.85116198,1.3115903,-0.66151623,-0.41471069,-0.35972771,-0.90340106,-0.88950486,6,3,4,4,3,4,4,5,7,1,-0.65033043,0.54968403,1.1713928,0.64389593,0.52749689
-11.290146,0.3655862,0.90035799,2,3,0,11.448639,0.56435348,3.7037745,2.090238,1.6135365,-0.43171727,-0.33208163,-0.24766231,-1.3710322,-1.2966015,6,4,5,1,6,7,5,4,3,3,-1.9058007,0.13551011,1.0841381,0.14691167,0.93722638
