# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:50:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b560abd59.json
# init = 2 (Default)
# random
#   seed = 370953032
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252150-1-577593.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252150-1-7636bf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-14.699845,0.10268773,1,1,3,0,16.476516,0.7846875,0.44010696,0.34534643,0.094760529,-0.7254184,-0.85022224,-1.0289105,0.20411935,-0.7254184,7,4,2,6,2,8,5,3,8,1,-3.9751225,0.5459394,3.5790569,1.9539482,1.6251087
-14.699845,0,2.8143874,0,1,1,14.926094,0.7846875,0.44010696,0.34534643,0.094760529,-0.7254184,-0.85022224,-1.0289105,0.20411935,-0.7254184,8,3,3,7,2,8,4,8,7,1,-3.9751225,0.59076232,1.4361432,0.84841927,0.5877239
-10.285193,1,0.29328402,2,7,0,14.688074,0.77493262,5.1936268,4.0247108,1.168916,-0.34948495,-0.40592156,-0.92207419,0.48979387,-0.34948495,7,3,2,8,1,5,3,1,7,1,-3.6491188,0.87192332,0.69816115,0.60874299,0.089418159
-9.056149,0.99940743,0.31526096,3,7,0,10.488958,0.45888118,1.2316894,0.5651991,0.66649032,-0.45152106,-0.63621123,-0.69991736,-0.12680028,-0.45152106,6,5,2,8,2,7,3,2,8,2,-0.50548436,0.66507026,2.7024786,1.7973381,0.90514045
-8.6841848,0.95992575,0.43418443,2,5,0,10.203693,0.7526197,1.9019072,1.4314128,0.47049437,-0.43087956,-0.51316177,-0.89184423,0.38371776,-0.43087956,3,3,6,8,2,6,4,2,7,0,-0.76297092,0.37229636,4.2176755,1.5702252,2.6474503
-8.2389655,1,0.61022456,2,3,0,8.6632932,0.63765043,2.7240744,1.7370072,0.9870672,-0.33810077,-0.45133276,-0.75888812,0.20264981,-0.33810077,6,5,3,4,3,7,0,3,6,3,-1.0922107,0.31449689,2.0711017,0.65135504,1.4197466
-8.553734,0.79697313,1.0439325,1,1,0,8.7351466,0.69983148,3.0694575,2.148103,0.92135451,-0.34755805,-0.43705114,-0.82277934,0.32287207,-0.34755805,7,5,4,8,3,6,4,3,7,1,-1.4828334,0.44915126,2.8742018,1.2909514,1.5832505
-8.4569892,0.35075541,0.99610155,1,3,0,8.9233546,0.49041549,3.2667887,1.6020838,1.6647049,-0.29738393,-0.48178971,-0.61636441,-0.07521659,-0.29738393,8,2,4,8,1,8,4,6,7,4,-1.4859962,0.30825848,1.718668,0.52979397,1.188874
-8.5749287,0.98717516,0.23739935,2,7,0,9.3733208,0.37493984,2.0543679,0.77026438,1.2841035,-0.37265583,-0.62068412,-0.58550512,-0.28616305,-0.37265583,5,4,4,7,1,7,5,1,6,4,-0.6063359,0.42633968,1.6407787,0.69952906,0.94124964
-9.1367486,0.96379453,0.42104254,2,3,0,9.4026062,0.2855671,2.4451372,0.69825074,1.7468864,-0.37444757,-0.70313746,-0.5226111,-0.46821911,-0.37444757,5,4,5,8,2,6,1,6,5,3,-0.99844261,0.8259464,1.633174,1.3489142,0.28425982
-9.5161453,0.87463243,0.70366419,2,7,0,9.6976943,0.78346484,3.9305464,3.0794449,0.85110149,-0.37482309,-0.43293104,-0.93051702,0.49199894,-0.37482309,6,1,3,7,3,7,7,1,7,0,-2.489797,0.45476377,1.5921816,0.72406649,0.86811506
-10.96015,0.58240779,0.89341643,2,3,0,11.414044,0.32089075,5.9923638,1.9228941,4.0694696,-0.27714138,-0.61051701,-0.46230921,-0.443449,-0.27714138,4,6,3,7,2,5,2,5,5,3,-4.1564504,0.39181294,4.6369866,1.8168314,2.8201552
-9.5913187,1,0.45354049,1,1,0,10.711682,0.32765876,4.054806,1.3285927,2.7262133,-0.3048921,-0.61829796,-0.4923847,-0.41226908,-0.3048921,5,2,6,6,2,5,3,2,8,1,-2.3457137,0.38358088,1.4892555,0.57124994,0.91800557
-9.5913187,0.134589,0.86075595,2,3,0,10.937512,0.32765876,4.054806,1.3285927,2.7262133,-0.3048921,-0.61829796,-0.4923847,-0.41226908,-0.3048921,6,1,2,6,3,4,2,4,8,2,-2.3457137,0.22072554,1.5824231,0.34928119,1.2331419
-8.8796772,0.99982893,0.1095623,4,15,0,9.7909482,0.41752955,3.6583482,1.5274685,2.1308797,-0.29210671,-0.52680559,-0.55489288,-0.22267507,-0.29210671,5,3,3,7,1,6,6,3,5,2,-1.8742252,0.82710955,1.1651269,0.96368756,0.2014393
-8.18152,0.99732968,0.20937002,2,5,0,9.0738013,0.51342492,1.9578388,1.0052032,0.95263555,-0.36630795,-0.53263788,-0.67570976,-0.031585626,-0.36630795,5,7,2,8,0,5,7,1,6,3,-0.4937965,0.58889819,1.508232,0.88819512,0.62003692
-8.3364993,0.98706132,0.39467164,2,3,0,8.3618298,0.48114539,2.9462964,1.4175969,1.5286994,-0.30971505,-0.49828032,-0.61665367,-0.09250845,-0.30971505,5,4,4,7,2,7,4,1,5,2,-1.2024583,0.10777937,2.6933755,0.29029031,2.4030852
-9.6411113,0.84140608,0.71571956,3,7,0,9.7997323,0.23852375,1.7292601,0.4124696,1.3167905,-0.44092318,-0.78813953,-0.55433504,-0.52887959,-0.44092318,6,3,2,7,1,3,3,3,7,1,-0.72982167,0.81915039,2.0134615,1.6493278,0.36413373
-8.650164,0.68395324,0.8281767,2,3,0,9.9665848,0.47732403,1.4395008,0.68710832,0.75239248,-0.4200109,-0.59922994,-0.68784576,-0.096042368,-0.4200109,4,2,3,6,2,8,3,1,6,2,-0.40296724,0.43534077,2.5523663,1.1111491,1.4412172
-8.1300123,0.87694722,0.59607474,2,3,0,9.0995378,0.56350197,2.57092,1.4487185,1.1222015,-0.33033695,-0.47480972,-0.69278751,0.063521624,-0.33033695,4,1,4,8,2,5,5,5,8,1,-0.90697072,0.52122621,3.1606994,1.6474394,1.51326
-8.2715335,0.96909536,0.76736393,1,3,0,8.3502756,0.67716197,2.2964493,1.5550681,0.74138116,-0.37262092,-0.47347174,-0.80609158,0.26641003,-0.37262092,7,3,1,8,2,7,3,3,8,0,-0.82405319,0.55806335,3.0632241,1.7094731,1.353751
-8.2715335,0.0039798017,1.2925263,1,1,0,8.9646943,0.67716197,2.2964493,1.5550681,0.74138116,-0.37262092,-0.47347174,-0.80609158,0.26641003,-0.37262092,8,3,3,7,3,7,4,3,7,2,-0.82405319,0.38537665,2.5253415,0.97320764,1.5521338
-8.7891239,0.99108372,0.12749882,3,11,0,9.2460585,0.69249895,1.4322679,0.99184404,0.44042389,-0.44965193,-0.553396,-0.84489889,0.25891982,-0.44965193,6,6,2,8,2,4,2,4,6,2,-0.5629788,0.86491943,3.2286576,2.7925287,0.4361289
-9.5047767,0.96902217,0.23058605,3,11,0,10.767957,0.45199779,1.0663889,0.48200543,0.58438347,-0.48222615,-0.66680517,-0.71949768,-0.13792904,-0.48222615,5,5,1,8,5,2,1,5,7,2,-0.68481661,0.3822811,4.0121496,1.5337689,2.4783806
-8.1435211,0.90811673,0.38756533,2,3,0,11.042222,0.54553861,2.6087954,1.4231986,1.1855968,-0.32654468,-0.47950557,-0.67657716,0.030167912,-0.32654468,7,5,4,4,2,7,5,2,7,1,-0.92878146,0.24120615,1.3453191,0.32449924,1.0208198
-9.1845261,0.81223011,0.54269519,3,7,0,9.988055,0.41813323,1.2271313,0.51310435,0.71402691,-0.45618982,-0.66021132,-0.68032344,-0.19343991,-0.45618982,7,6,1,8,0,8,2,3,6,4,-0.52938202,0.78225205,1.7690955,1.3838786,0.38521693
