# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = WeightedAgent_model
# start_datetime = 2026-04-25 19:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b5375690dd.json
# init = 2 (Default)
# random
#   seed = 1393942951
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-202604252136-1-1bd80b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/WeightedAgent-profile-202604252136-1-080e48.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=WeightedAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho,kappa,weight_direct,weight_social,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,rho_prior,kappa_prior,wd_prior,ws_prior
-13.227376,0.66328634,1,1,1,0,13.276348,0.13302015,0.77162478,0.10264164,0.66898314,-0.63266301,-0.67922543,-0.52412963,-0.72343466,-0.64122805,2,1,7,3,1,3,4,8,6,6,-2.1489162,0.88616879,3.4075748,3.0196865,0.38788835
-13.227376,0,7.7991504,0,1,1,15.223558,0.13302015,0.77162478,0.10264164,0.66898314,-0.63266301,-0.67922543,-0.52412963,-0.72343466,-0.64122805,2,4,7,4,6,1,2,3,5,8,-2.1489162,0.88546965,3.2997671,2.9218436,0.37792349
-13.227376,0.00034883362,1.0993618,1,1,0,13.586098,0.13302015,0.77162478,0.10264164,0.66898314,-0.63266301,-0.67922543,-0.52412963,-0.72343466,-0.64122805,6,2,7,7,4,4,7,4,3,5,-2.1489162,0.10347375,6.5178186,0.67442311,5.8433955
-14.608253,0.98942036,0.097852401,3,7,0,15.06064,0.14102789,0.58843535,0.082985795,0.50544956,-0.69291887,-0.73608141,-0.5853493,-0.76485402,-0.69366589,3,4,7,7,6,6,3,8,4,4,-3.0081484,0.61263421,3.3091209,2.0272807,1.2818402
-11.589441,0.99089161,0.12036142,3,7,0,16.080487,0.21278798,0.94503553,0.2010922,0.74394333,-0.62321906,-0.70322543,-0.46536697,-0.63588862,-0.6798885,1,2,7,4,3,3,5,7,6,3,-1.2882558,0.83059508,3.3249766,2.7617092,0.5632674
-9.8766458,0.99841885,0.17545312,3,7,0,12.012249,0.33267891,1.4518017,0.4829838,0.9688179,-0.63006216,-0.79205609,-0.37048159,-0.497911,-0.79178456,3,3,6,4,4,1,2,7,6,4,-0.51713646,0.53378997,3.2680535,1.7444542,1.5235993
-9.7034623,0.97217784,0.28882605,2,3,0,10.373352,0.36172388,1.5831348,0.57265765,1.0104771,-0.64272708,-0.82947051,-0.35531436,-0.47155251,-0.83337118,5,5,4,4,3,5,2,8,5,5,-0.46856624,0.17600506,1.4085019,0.24790346,1.1605984
-9.7247058,0.96848033,0.46542996,3,7,0,10.115253,0.47813308,1.8437734,0.88156904,0.96220434,-0.73516256,-1.028167,-0.34179617,-0.41655197,-1.038328,2,2,3,3,5,4,5,6,3,3,-0.44728505,0.82705539,1.9302501,1.5964238,0.33382635
-11.268236,0.31655252,0.7672656,2,3,0,13.026943,0.65097311,1.261574,0.82125075,0.44032325,-0.92809638,-1.3460896,-0.45236435,-0.49727684,-1.338636,1,1,7,2,3,4,2,7,7,4,-0.57293466,0.49931539,2.8650215,1.4305493,1.4344722
-9.5774191,0.98279091,0.16463657,4,15,0,13.112083,0.29042064,2.7441357,0.79695366,1.9471821,-0.54535754,-0.70932019,-0.28226107,-0.44219323,-0.71669415,4,5,3,5,6,4,2,4,5,2,-1.2231213,0.27263563,2.7976398,0.76273628,2.0349035
-9.4492236,0.99974712,0.29180226,3,7,0,9.6534119,0.3945428,2.1869849,0.86285914,1.3241257,-0.6470214,-0.87983445,-0.30791811,-0.4129051,-0.89153792,2,1,6,3,7,1,5,8,7,3,-0.66433114,0.76271971,3.5739252,2.7259032,0.848022
-9.5010442,0.96099521,0.55060906,2,3,0,9.6481243,0.37139173,2.7084988,1.0059141,1.7025848,-0.61450711,-0.84063503,-0.28023831,-0.3969692,-0.85449485,2,3,6,4,6,2,4,7,5,5,-1.0690892,0.39832299,4.1847025,1.6668632,2.5178393
-9.5010442,0.13312846,0.92219326,2,3,0,10.160499,0.37139173,2.7084988,1.0059141,1.7025848,-0.61450711,-0.84063503,-0.28023831,-0.3969692,-0.85449485,4,6,4,4,3,2,5,6,2,6,-1.0690892,0.115696,1.2360716,0.14300853,1.093063
-9.9177241,0.99563636,0.11517754,3,15,0,10.070662,0.3672235,3.6316668,1.3336334,2.2980334,-0.59761134,-0.8347084,-0.24945351,-0.37040839,-0.85219489,2,3,6,4,6,5,2,5,5,5,-1.894877,0.64775941,2.4396544,1.5803091,0.85934529
-9.6816606,0.9923115,0.21723661,3,11,0,10.89958,0.24626537,2.5631965,0.63122653,1.93197,-0.51846467,-0.65050656,-0.29638444,-0.4820562,-0.65144731,6,4,8,6,2,3,4,7,5,3,-1.1824626,0.67207615,0.72576711,0.48777076,0.23799635
-10.59501,0.96111538,0.40382792,3,7,0,11.039089,0.5585996,1.297276,0.72465785,0.57261814,-0.82785072,-1.1567467,-0.41597908,-0.47432799,-1.1592521,1,3,3,3,5,2,4,4,3,5,-0.46919484,0.62327939,1.1762535,0.73313459,0.44311895
-9.7745014,0.96748797,0.67787356,2,3,0,10.843213,0.35314578,1.5194681,0.53659376,0.98287438,-0.6400628,-0.81829551,-0.36219938,-0.48155045,-0.82070511,5,4,7,3,5,2,4,5,4,3,-0.47991649,0.48754613,3.5929285,1.7517184,1.8412101
-9.7745014,0.06956145,1.1533339,1,3,0,10.313142,0.35314578,1.5194681,0.53659376,0.98287438,-0.6400628,-0.81829551,-0.36219938,-0.48155045,-0.82070511,2,3,6,4,4,7,3,4,6,4,-0.47991649,0.43039798,4.4289808,1.9062244,2.5227564
-9.9225266,0.99541878,0.12820187,4,15,0,10.643599,0.28400904,1.4925853,0.42390771,1.0686776,-0.59536129,-0.72906099,-0.36908792,-0.51957525,-0.72447826,3,4,6,6,8,2,1,3,6,6,-0.59865193,0.17066339,2.3434902,0.39994798,1.9435422
-9.6256778,0.99921442,0.23889546,2,7,0,10.063455,0.35001409,1.6747015,0.58616912,1.0885324,-0.62903951,-0.81106178,-0.34627138,-0.46809799,-0.81520583,1,3,7,4,3,3,5,5,5,4,-0.49327448,0.72178176,3.5067625,2.5311172,0.9756453
-11.5064,0.82100265,0.44615581,2,3,0,11.517401,0.29806605,5.9950182,1.7869114,4.2081068,-0.51402217,-0.70831125,-0.21395326,-0.38025789,-0.72582838,3,2,7,2,2,2,1,3,5,2,-4.1995659,0.57999591,2.2661429,1.3143536,0.9517893
