# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b52c80cf4e.json
# init = 2 (Default)
# random
#   seed = 1730699033
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252136-1-30907a.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252136-1-14fc7c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-14.392706,0.20200423,2,2,3,0,14.467711,0.82407057,-1.1311202,-1.7043181,-0.57922892,-0.62414641,-1.658814,2,2,7,5,5,4,1,8,4,3,-0.13941198,0.75093697
-14.392706,3.2307496e-06,3.3713729,1,3,0,14.734485,0.82407057,-1.1311202,-1.7043181,-0.57922892,-0.62414641,-1.658814,3,2,7,5,7,4,2,6,2,4,-0.13941198,0.43997679
-14.090884,1,0.37064338,1,1,0,14.39264,0.8042657,-1.104612,-1.6522973,-0.56651085,-0.61100315,-1.6133188,3,4,6,4,7,3,2,7,4,4,-0.057063268,0.14632005
-11.844753,0.99820289,0.41077984,2,5,0,14.525372,0.23558385,-0.62390678,-0.71565476,-0.45022251,-0.61218677,-0.69642638,5,3,5,1,3,1,5,7,8,8,0.077428165,0.66697415
-12.294382,0.98299274,0.57467148,3,7,0,12.401467,0.17185679,-0.59696939,-0.66273256,-0.46117861,-0.65494734,-0.63526976,3,2,4,5,4,4,4,7,6,5,-0.15790349,0.67826935
-11.913186,1,0.87578665,2,3,0,12.247877,0.22327408,-0.61834616,-0.70473855,-0.45201775,-0.61977636,-0.68399252,3,2,6,2,5,4,5,8,4,6,0.039736541,0.66121662
-12.871193,0.46069336,1.5129146,1,1,0,12.87436,0.69896181,-0.97686656,-1.4028401,-0.51061319,-0.55739542,-1.388674,1,2,5,3,5,5,3,8,3,2,0.23308215,0.86590471
-11.525197,0.99812532,0.5099568,3,7,0,12.98374,0.42992552,-0.73579937,-0.93432062,-0.44343361,-0.53417741,-0.93235316,2,6,7,6,4,3,5,7,5,5,0.38562791,0.53471073
-11.493786,0.97209772,0.92356819,2,3,0,11.636713,0.38560602,-0.7061229,-0.87648861,-0.44127242,-0.54507925,-0.87192605,2,2,6,3,2,4,4,6,4,4,0.35170146,0.41461981
-11.493786,0.25074727,1.5721375,1,1,0,12.255271,0.38560602,-0.7061229,-0.87648861,-0.44127242,-0.54507925,-0.87192605,5,7,2,4,6,6,5,6,8,6,0.35170146,0.15627275
-11.521048,0.99634489,0.27609194,3,9,0,11.686644,0.42665498,-0.73352091,-0.9298837,-0.44319541,-0.53484273,-0.92775784,3,2,6,6,6,2,3,7,3,4,0.38371225,0.41145444
-14.276731,0.79790129,0.51542858,2,7,0,14.334784,0.057603247,-0.5597807,-0.58964355,-0.49083944,-0.75360502,-0.54569629,2,2,6,7,5,4,4,7,2,7,-1.1217458,0.34107309
