# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:36:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b53b381f42.json
# init = 2 (Default)
# random
#   seed = 1685414154
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252136-1-358aad.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252136-1-5f60c7.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-11.143716,3.5051083e-12,4,1,1,0,12.1551,0.64232129,-0.28779061,-0.25458313,-0.7600108,-0.017036222,-1.3077848,2,8,1,8,3,4,8,2,7,6,0.32097266,0.90430297
-11.143716,0.017325532,2.3350648,1,3,0,11.144318,0.64232129,-0.28779061,-0.25458313,-0.7600108,-0.017036222,-1.3077848,2,6,2,2,7,3,8,2,7,3,0.32097266,0.21230678
-10.745752,0.9979355,0.23983253,2,7,0,11.381944,0.53102345,-0.34301894,-0.22157955,-0.65403154,-0.25414398,-1.0923595,1,6,3,4,6,3,8,2,7,2,0.40160786,0.40889783
-11.386426,0.98489766,0.24974374,3,11,0,11.713961,0.24265644,-0.54127409,-0.24993287,-0.5273404,-0.9106219,-0.63250301,3,8,2,7,4,3,4,6,8,8,0.097712512,0.70280583
-10.831813,0.99453825,0.3244795,2,7,0,11.885622,0.5664922,-0.32400586,-0.22874945,-0.68396023,-0.17766956,-1.1586879,2,7,3,8,4,1,6,5,6,4,0.38762201,0.71325978
-10.952834,0.97368485,0.49924938,3,7,0,11.444731,0.32140432,-0.47986903,-0.22918777,-0.54268374,-0.72484957,-0.74398597,4,8,3,6,3,3,8,1,7,7,0.26897429,0.64375642
-11.01606,0.94916586,0.78371076,1,3,0,11.669688,0.6163348,-0.29950044,-0.24399154,-0.73202893,-0.071653887,-1.2555605,1,4,3,8,4,4,8,6,8,2,0.34980953,0.75418179
-10.678966,1,1.1952445,1,1,0,10.817124,0.45841019,-0.3858249,-0.2152814,-0.603207,-0.41347896,-0.96325434,4,8,4,6,4,5,8,5,8,4,0.39852221,0.52339829
-10.678966,8.6178646e-05,2.1954425,2,3,0,15.240896,0.45841019,-0.3858249,-0.2152814,-0.603207,-0.41347896,-0.96325434,7,8,4,7,2,3,8,4,6,5,0.39852221,0.77160068
-10.73951,0.9975895,0.17429739,2,7,0,11.01129,0.52769346,-0.34486925,-0.22105192,-0.65139799,-0.26136872,-1.0862428,1,7,2,6,4,1,8,2,7,3,0.40239268,0.33006836
-10.679216,0.99965476,0.32375121,3,7,0,10.76653,0.46601511,-0.38110449,-0.21545246,-0.60789461,-0.39661283,-0.97635667,3,6,5,8,4,2,8,1,3,8,0.40083451,0.41800643
-10.761216,0.9811679,0.61064416,1,3,0,10.840779,0.38356117,-0.43513038,-0.2190967,-0.56464716,-0.58178661,-0.83951725,4,8,1,7,3,1,7,1,8,6,0.34970712,0.71941522
-10.778316,0.99558074,1.0894848,2,3,0,10.824228,0.37598968,-0.44039943,-0.22000684,-0.56149367,-0.59905042,-0.82752862,2,8,2,8,6,7,4,7,8,4,0.34197752,0.84144785
-10.778316,0.00016200912,2.0313523,2,3,0,13.39246,0.37598968,-0.44039943,-0.22000684,-0.56149367,-0.59905042,-0.82752862,3,5,5,2,5,3,7,5,8,3,0.34197752,0.12612501
-10.679004,0.99992558,0.16923277,4,15,0,10.810317,0.46408242,-0.38229895,-0.21539868,-0.60668954,-0.40089509,-0.97301763,6,7,2,4,7,2,8,1,4,3,0.40029146,0.1840635
-16.131375,0.81711646,0.32260956,3,11,0,17.371545,0.023094893,-0.73885091,-0.34744261,-0.55447593,-1.4578498,-0.38151042,4,8,2,8,4,3,5,6,6,8,-1.99975,0.44465894
-14.776275,0.9996298,0.34824165,2,5,0,17.446091,0.044830115,-0.71761657,-0.33546594,-0.54730884,-1.4016131,-0.40214781,5,8,3,6,6,2,7,3,5,3,-1.3589817,0.48260639
-13.712422,0.99943112,0.6568418,2,3,0,15.14293,0.07513379,-0.68861633,-0.31956909,-0.53894756,-1.3239984,-0.43254773,2,8,3,5,4,3,6,6,4,7,-0.8748316,0.26721845
-15.012498,0.9849078,1.2277463,2,3,0,15.232476,0.039954637,-0.72234824,-0.33811117,-0.54883151,-1.4141861,-0.39743265,2,7,2,8,6,3,5,6,4,6,-1.4690258,0.27298233
-15.012498,0.46357506,2.1768324,1,3,0,15.319365,0.039954637,-0.72234824,-0.33811117,-0.54883151,-1.4141861,-0.39743265,1,7,3,8,7,3,5,7,8,4,-1.4690258,0.70755154
-14.40414,0.99996878,0.80846329,3,7,0,15.069326,0.90137703,-0.21732131,-0.50722575,-1.1700377,0.50453405,-1.8963009,3,7,2,8,5,1,7,4,7,4,-0.62852327,0.85969459
-11.17013,1,1.4912488,1,1,0,13.205988,0.64717588,-0.2856866,-0.25677851,-0.76546821,-0.0068819571,-1.3176726,3,7,3,7,4,2,8,2,5,5,0.3148367,0.44750768
-11.17013,0.00031978914,2.7237272,1,1,0,11.264789,0.64717588,-0.2856866,-0.25677851,-0.76546821,-0.0068819571,-1.3176726,4,8,7,7,5,3,8,2,7,7,0.3148367,0.3153506
-10.865711,0.99892191,0.26948197,4,15,0,11.422988,0.57742086,-0.31840789,-0.23155388,-0.69388731,-0.15428063,-1.1795605,6,6,5,5,5,4,8,4,8,8,0.38119705,0.41186312
-11.691811,0.92837166,0.49304222,3,7,0,12.48221,0.20484244,-0.57257844,-0.26277726,-0.52477548,-1.0017056,-0.58284488,3,8,1,5,3,1,7,7,7,7,-0.022969704,0.57444227
-11.221785,1,0.73002137,1,1,0,11.636873,0.26773924,-0.52115436,-0.2424176,-0.53074632,-0.85088522,-0.66684008,2,7,5,5,7,4,7,5,7,5,0.16239912,0.30064948
-10.814951,1,1.3154592,1,1,0,11.101463,0.36178056,-0.45042412,-0.22195946,-0.55593698,-0.63156968,-0.80529278,1,6,6,6,4,6,8,5,5,4,0.32596892,0.3527608
-10.814951,0.0032643712,2.3470477,1,1,0,11.088089,0.36178056,-0.45042412,-0.22195946,-0.55593698,-0.63156968,-0.80529278,4,7,2,8,3,4,8,3,6,8,0.32596892,0.72377477
-10.730017,0.99930433,0.25833295,4,15,0,10.940955,0.39985051,-0.42396738,-0.217453,-0.57188967,-0.54479565,-0.8656391,2,6,1,6,5,4,8,4,4,7,0.36451844,0.34388284
-10.685762,0.99866952,0.46189766,1,3,0,10.757452,0.43849322,-0.39844384,-0.21533989,-0.59161405,-0.45785306,-0.92940336,2,7,4,7,5,4,8,4,6,8,0.39021711,0.67965005
-12.431733,0.54268126,0.81651353,1,3,0,13.163525,0.14029234,-0.62866985,-0.28867784,-0.52742358,-1.1601364,-0.50407424,5,6,3,7,2,4,6,5,6,8,-0.32343029,0.43357203
-11.564253,1,0.41441689,2,3,0,12.407099,0.2195232,-0.5602871,-0.25757915,-0.52540679,-0.96619522,-0.60182059,4,8,6,8,2,4,7,5,5,5,0.027611852,0.75386253
-10.751923,0.98595138,0.7290129,1,3,0,11.583725,0.38801926,-0.43205175,-0.21860387,-0.56656695,-0.57164251,-0.84662163,4,6,2,7,6,4,6,4,2,6,0.3540047,0.60282991
-11.187908,0.8654301,1.2238714,1,3,0,11.192383,0.65036019,-0.28432096,-0.25825685,-0.76908791,-0.00022969767,-1.3241811,4,7,2,7,4,1,5,2,7,4,0.31067877,0.56922218
-11.187319,1,1.4803907,1,1,0,11.637713,0.65025571,-0.28436558,-0.25820786,-0.76896864,-0.00044785835,-1.3239673,3,7,6,7,4,6,4,5,6,4,0.31081689,0.093403155
-11.187319,0.33350561,2.5430431,1,3,0,11.725063,0.65025571,-0.28436558,-0.25820786,-0.76896864,-0.00044785835,-1.3239673,4,8,1,6,4,4,5,5,4,1,0.31081689,0.42952652
-10.87914,0.92633714,0.76123355,1,3,0,11.840433,0.34110607,-0.46532531,-0.22535643,-0.54868559,-0.67917035,-0.77355301,3,3,2,7,2,1,6,7,4,4,0.29900496,0.58503876
-11.108553,0.92057231,1.0770484,1,1,0,11.169464,0.28785032,-0.50539919,-0.23699427,-0.53447153,-0.80337338,-0.69516618,4,8,5,4,3,3,8,3,3,4,0.20697764,0.25259367
-11.108553,0.87825362,1.4933922,1,3,0,11.161035,0.28785032,-0.50539919,-0.23699427,-0.53447153,-0.80337338,-0.69516618,1,6,7,5,5,2,4,6,5,5,0.20697764,0.37887341
-10.795458,1,1.8496074,1,1,0,10.795692,0.55325348,-0.3309526,-0.22573481,-0.67238381,-0.20611187,-1.1336786,3,6,3,7,6,2,7,4,7,5,0.39405654,0.30368555
-10.838297,0.29666892,3.106886,2,3,0,11.169774,0.35375998,-0.45616084,-0.22320009,-0.55300711,-0.64999589,-0.79289299,1,8,2,6,6,4,7,6,7,5,0.31603855,0.65344648
-10.704339,0.98046468,0.88552525,2,3,0,10.978531,0.41777951,-0.41195626,-0.2161532,-0.58059211,-0.50431648,-0.89490967,2,8,2,7,7,3,6,7,8,4,0.37805194,0.7265879
-10.704339,0.4594726,1.4134723,1,1,0,11.291081,0.41777951,-0.41195626,-0.2161532,-0.58059211,-0.50431648,-0.89490967,3,7,4,7,5,2,8,4,6,6,0.37805194,0.57172132
-10.679736,0.99654922,0.61730635,2,3,0,10.7417,0.45303958,-0.38919119,-0.21522564,-0.59998391,-0.4254155,-0.95406038,4,7,1,8,4,3,8,5,6,6,0.39660485,0.83798072
-10.719194,0.98842456,1.0206674,1,3,0,10.720741,0.51543089,-0.35177799,-0.21931556,-0.64195597,-0.28804089,-1.0638811,5,6,5,4,5,5,6,4,5,4,0.4045122,0.4659337
-11.119104,0.64175129,1.6425734,1,1,0,11.349654,0.63765497,-0.28983802,-0.25253855,-0.75483398,-0.026811157,-1.2983195,3,5,6,5,7,5,8,4,7,6,0.32664312,0.25710619
-10.72897,0.99585271,1.1338248,2,3,0,10.944632,0.5216475,-0.34825692,-0.22015551,-0.64669254,-0.27450596,-1.0751855,1,7,2,5,3,2,7,5,8,2,0.40358889,0.70010611
-11.953798,0.27805812,1.8437269,1,1,0,12.13053,0.17853324,-0.59503943,-0.27274521,-0.5247924,-1.0658224,-0.54981401,3,5,5,8,6,1,7,2,8,8,-0.12788481,0.61206374
-10.74951,0.99814988,0.53602144,2,5,0,11.861233,0.38922418,-0.43122271,-0.21847619,-0.56709387,-0.56890343,-0.84854756,4,6,2,5,3,3,7,1,7,6,0.35513437,0.32741551
-10.748007,0.87695527,0.87493233,2,3,0,11.422837,0.53218722,-0.3423749,-0.22176968,-0.65495897,-0.25162089,-1.0945017,2,8,4,8,5,2,7,3,8,3,0.40131243,0.68800653
-10.738919,1,1.0661547,2,3,0,10.765121,0.39477954,-0.42741709,-0.21791815,-0.56956766,-0.55628925,-0.85745901,1,8,2,8,7,2,8,8,8,1,0.36016918,0.89427716
-11.538633,0.39077304,1.7282973,1,1,0,11.746591,0.7031552,-0.26339156,-0.28748167,-0.83385837,0.109116,-1.4347266,4,6,2,8,5,1,7,4,7,2,0.22503599,0.068510886
-11.604777,0.99090291,0.67480716,1,1,0,11.729649,0.71153197,-0.26037584,-0.29299439,-0.84498769,0.12630345,-1.4527281,2,3,2,4,7,1,7,2,8,4,0.20825353,0.2341165
-12.415506,0.79793268,1.067457,1,1,0,12.661318,0.79145379,-0.23608055,-0.35981514,-0.96386984,0.28812151,-1.6309987,3,7,5,6,5,1,8,4,8,2,-0.0097189533,0.14192013
-10.793885,0.98070661,1.0776793,2,3,0,11.745141,0.55263512,-0.33128147,-0.22560403,-0.67185499,-0.20744333,-1.1325178,4,6,5,3,6,2,6,3,3,5,0.39432143,0.23503409
-10.706162,1,1.6507373,1,1,0,10.709973,0.41626387,-0.41296037,-0.21624199,-0.57982655,-0.50772894,-0.89241422,6,7,2,8,2,5,6,2,7,8,0.37701732,0.64533026
-10.706162,0.028646572,2.6273991,1,1,0,10.728348,0.41626387,-0.41296037,-0.21624199,-0.57982655,-0.50772894,-0.89241422,3,3,7,6,3,3,6,3,6,6,0.37701732,0.14930574
-10.682452,0.89173901,0.46573175,3,7,0,13.035932,0.44477561,-0.39442363,-0.21524345,-0.59516465,-0.44382442,-0.94000851,3,7,5,8,4,5,6,4,7,4,0.39319116,0.52211552
-10.684702,0.97333818,0.58277884,3,7,0,10.982756,0.44029616,-0.39728637,-0.21530495,-0.59262305,-0.45382408,-0.93244002,1,5,2,8,6,4,6,4,8,7,0.39110429,0.70877089
-11.021873,0.90562824,0.87207992,1,3,0,11.086444,0.61762646,-0.29890081,-0.24447313,-0.73337143,-0.068928605,-1.2581284,4,2,4,6,5,1,8,3,8,5,0.34853073,0.52029892
-11.056244,0.98337009,1.1179003,1,1,0,11.233958,0.62502866,-0.29549973,-0.24732201,-0.74116171,-0.053331971,-1.2729003,1,7,3,8,3,2,8,5,8,5,0.34089601,0.12878593
-11.056244,0.39609607,1.6952198,1,1,0,11.948573,0.62502866,-0.29549973,-0.24732201,-0.74116171,-0.053331971,-1.2729003,2,8,1,8,7,1,7,4,8,5,0.34089601,0.63966815
-10.972639,1,0.70804087,1,1,0,11.079874,0.60627616,-0.30423209,-0.2403964,-0.72174468,-0.092914473,-1.2356634,2,7,2,8,3,2,8,3,8,2,0.35923425,0.93333949
-10.972639,0.43977405,1.1106657,1,1,0,12.421445,0.60627616,-0.30423209,-0.2403964,-0.72174468,-0.092914473,-1.2356634,6,7,1,5,5,4,6,4,7,5,0.35923425,0.19781674
-10.92116,1,0.51615521,1,1,0,10.978455,0.59324361,-0.31052497,-0.23613819,-0.70886373,-0.12056126,-1.2101457,3,8,3,6,4,3,8,4,8,8,0.37006849,0.5802239
-11.094755,0.95608933,0.80686412,1,1,0,11.129667,0.63289178,-0.29195306,-0.25051698,-0.74961893,-0.036803686,-1.2886974,3,6,1,8,7,3,6,1,7,7,0.33220504,0.46401809
-10.738744,1,1.1424667,1,1,0,10.943355,0.52727311,-0.3451036,-0.22098704,-0.65106767,-0.26228126,-1.085472,2,7,3,7,7,3,8,4,8,7,0.40248538,0.80799471
-10.699379,1,1.7690036,1,1,0,10.743147,0.49984575,-0.36077233,-0.21756645,-0.63053015,-0.32209372,-1.0358296,4,6,2,7,5,2,8,2,5,4,0.40546501,0.62227167
-10.699379,0.0075083753,2.7258838,1,1,0,10.967856,0.49984575,-0.36077233,-0.21756645,-0.63053015,-0.32209372,-1.0358296,4,7,1,7,8,4,8,2,8,3,0.40546501,0.32064055
-10.706634,0.9991647,0.51854907,1,1,0,10.707111,0.50618653,-0.35708433,-0.21821727,-0.63510172,-0.30821853,-1.0471925,2,5,6,8,7,3,7,1,8,4,0.405312,0.21149637
-11.69796,0.77811254,0.79911817,1,3,0,11.812859,0.7227084,-0.25648646,-0.30075403,-0.86021443,0.14916724,-1.4769454,2,8,1,7,2,1,8,3,7,6,0.18432439,0.80864245
-11.840436,0.97702554,0.77387007,1,1,0,12.018287,0.73857053,-0.25123419,-0.31259423,-0.88258121,0.1814841,-1.5117094,2,8,3,7,6,4,7,3,7,5,0.14713006,0.32824563
-10.986281,1,1.1314333,1,1,0,11.588863,0.60951877,-0.30269476,-0.24152556,-0.72502719,-0.086053328,-1.2420584,2,7,2,8,4,2,7,6,7,6,0.35629855,0.53257103
-10.986281,0.38489586,1.7273698,1,1,0,11.776979,0.60951877,-0.30269476,-0.24152556,-0.72502719,-0.086053328,-1.2420584,2,8,2,7,4,1,8,2,7,4,0.35629855,0.76025618
-10.717891,1,0.74487106,1,3,0,10.932842,0.51454709,-0.35228167,-0.21920281,-0.64129091,-0.28996735,-1.0622793,1,8,1,8,7,3,8,2,7,8,0.40461828,0.78645527
-10.93454,0.92102873,1.1345864,2,3,0,10.947988,0.59676371,-0.30880733,-0.23724464,-0.71229391,-0.11308263,-1.217009,3,8,2,7,6,1,8,2,8,4,0.36729287,0.52913454
-10.99748,0.98019301,1.4661715,1,3,0,11.004262,0.3108719,-0.48778017,-0.23146715,-0.53983493,-0.74939829,-0.72845272,4,7,4,5,4,3,8,2,8,5,0.25105703,0.46725422
-10.99748,0.15240759,2.1292481,2,3,0,11.819721,0.3108719,-0.48778017,-0.23146715,-0.53983493,-0.74939829,-0.72845272,1,8,2,5,7,2,5,1,5,7,0.25105703,0.72575372
-11.017044,0.99803108,0.58484344,3,7,0,11.084902,0.3065179,-0.49107809,-0.2324556,-0.53872997,-0.75957297,-0.72208718,1,8,3,7,6,4,5,5,6,5,0.2432505,0.51837097
-10.700728,1,0.88081085,2,3,0,10.973418,0.50110117,-0.36003903,-0.21768876,-0.63142694,-0.31934427,-1.0380739,2,7,3,8,7,2,7,1,8,6,0.40546026,0.22106704
-11.712125,0.50125068,1.3263719,1,1,0,11.801865,0.72434855,-0.25592873,-0.30193263,-0.86248573,0.152516,-1.4805185,4,3,3,4,5,2,8,3,8,4,0.18065882,0.65921966
-12.790249,0.87364242,0.7417564,1,1,0,12.793096,0.81903825,-0.22968596,-0.38981354,-1.0106257,0.34308339,-1.6953318,4,8,5,7,8,1,7,2,8,4,-0.11733461,0.65685549
-13.115251,0.97176426,0.86820815,1,1,0,13.440778,0.83977219,-0.22559775,-0.41514999,-1.0478698,0.38410331,-1.7446622,5,3,3,6,8,4,8,1,8,4,-0.21402383,0.3640771
-10.721369,1,1.229717,1,1,0,11.886523,0.51687483,-0.35095674,-0.21950332,-0.64304698,-0.28489468,-1.0665009,2,6,3,5,6,1,6,2,4,5,0.40432542,0.39410327
-10.721369,0.44807441,1.8342444,1,1,0,10.969891,0.51687483,-0.35095674,-0.21950332,-0.64304698,-0.28489468,-1.0665009,5,8,1,5,6,1,6,4,8,7,0.40432542,0.4196353
-12.566199,0.53909356,0.93374984,1,3,0,12.664711,0.80307847,-0.23325533,-0.371968,-0.98319448,0.31133817,-1.6579312,4,6,4,7,3,1,8,6,6,6,-0.052493346,0.4253219
-12.810959,0.98837314,0.57024918,1,1,0,12.900678,0.82044051,-0.22938973,-0.3914484,-1.0130866,0.34586549,-1.6986415,6,7,8,8,7,1,8,5,8,6,-0.12340311,0.3445571
-11.613158,1,0.83001377,2,3,0,12.632203,0.71256594,-0.26000955,-0.29369265,-0.84637815,0.12842192,-1.454959,4,8,5,7,7,2,7,5,8,4,0.20611485,0.36604536
-11.041661,0.88513443,1.2310376,2,3,0,11.549726,0.62193544,-0.29691365,-0.24611299,-0.73788622,-0.059845082,-1.2667158,1,6,4,8,4,3,6,4,7,3,0.34415018,0.30187911
-11.28632,0.82366343,1.4615855,1,1,0,11.673468,0.6669232,-0.27740437,-0.26644836,-0.78843245,0.034266051,-1.3583248,4,6,3,4,6,4,7,3,7,7,0.28729691,0.27715595
-10.972199,1,1.5418528,1,1,0,11.002249,0.3167267,-0.48337085,-0.23018046,-0.54138775,-0.73574091,-0.73706385,1,8,3,6,5,7,6,6,6,3,0.26118309,0.27994771
-10.972199,0.0014871307,2.2683166,1,1,0,11.409073,0.3167267,-0.48337085,-0.23018046,-0.54138775,-0.73574091,-0.73706385,3,7,5,7,5,1,7,1,7,5,0.26118309,0.28530585
-11.087695,0.99701095,0.50852314,2,3,0,11.088373,0.29188628,-0.50227811,-0.23597209,-0.53532663,-0.79387923,-0.70093547,1,8,2,8,2,4,6,4,4,8,0.21521789,0.79605212
