# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:36:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b5699432be.json
# init = 2 (Default)
# random
#   seed = 1641957994
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252136-1-453a23.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252136-1-5035c6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-11.270317,0.97249618,1.1067234,2,3,0,12.30483,0.27022211,-0.74818365,-0.59253702,-0.44601219,-0.30982892,-0.44601219,5,3,7,2,7,4,5,3,1,3,0.1682334,0.35221427
-12.446265,0.36923139,1.9131725,1,1,0,12.82821,0.11136598,-0.62060077,-0.70359941,-0.47531315,-0.22687312,-0.47531315,1,3,8,3,5,4,3,6,3,8,-0.52124372,0.46272501
-11.303231,0.98659972,0.49518255,2,7,0,13.099583,0.43775604,-0.94505514,-0.53267474,-0.44405565,-0.46367845,-0.44405565,4,5,5,4,8,5,5,4,4,4,0.38984653,0.25003862
-11.81092,0.92244966,0.90077117,2,3,0,11.816513,0.55834296,-1.131108,-0.5257612,-0.46323518,-0.60901125,-0.46323518,5,8,7,8,8,3,7,7,6,6,0.39175596,0.62917287
-14.978689,0.30652392,1.3371172,1,1,0,15.12293,0.84760545,-1.7684481,-0.64108443,-0.59532138,-1.0617812,-0.59532138,2,5,3,3,5,2,6,4,3,6,-0.25486297,0.22289869
-14.117047,1,0.29352971,3,7,0,14.982369,0.79635841,-1.6320071,-0.60603424,-0.56163769,-0.97119354,-0.56163769,2,7,2,5,7,2,7,7,3,6,-0.027340189,0.93533779
-17.487559,0.96965011,0.55657707,2,3,0,17.488592,0.94056115,-2.0488991,-0.72270482,-0.67011507,-1.2375384,-0.67011507,2,5,7,1,7,2,4,7,3,7,-1.0923264,0.26963655
-11.431007,0.99676691,0.95462589,3,7,0,15.361979,0.47814297,-1.0029559,-0.52695279,-0.44844072,-0.50933519,-0.44844072,5,1,4,7,5,6,6,5,1,7,0.40355236,0.17648011
-11.431007,0.17841416,1.7648791,1,1,0,11.628556,0.47814297,-1.0029559,-0.52695279,-0.44844072,-0.50933519,-0.44844072,4,6,4,1,4,3,4,6,6,5,0.40355236,0.25408641
-11.737475,0.98462352,0.27621653,1,3,0,12.04771,0.54527854,-1.1089893,-0.52502338,-0.46025337,-0.59197725,-0.46025337,3,6,7,2,3,5,1,5,1,7,0.39723071,0.68825166
-11.415541,1,0.49330727,3,7,0,11.751596,0.22894301,-0.70972408,-0.61624154,-0.45117169,-0.28168445,-0.45117169,4,8,7,4,5,3,6,5,1,5,0.057484309,0.61291497
-11.707831,0.97524504,0.91377842,2,3,0,11.716157,0.53976171,-1.0997978,-0.52482149,-0.45906247,-0.58487612,-0.45906247,5,3,7,2,8,2,6,6,1,7,0.39912105,0.46632005
-11.682997,1,1.5586043,1,3,0,11.706006,0.18287844,-0.67125295,-0.64693409,-0.45899131,-0.25547765,-0.45899131,3,3,7,2,6,1,5,7,3,8,-0.10914155,0.095836451
-11.262776,0.44355782,2.8318235,2,3,0,11.32,0.4209717,-0.92223839,-0.53605169,-0.44281162,-0.4456314,-0.44281162,4,6,8,3,8,6,6,4,3,5,0.38016588,0.80784031
-11.262776,0.177027,1.0248158,1,3,0,14.598732,0.4209717,-0.92223839,-0.53605169,-0.44281162,-0.4456314,-0.44281162,2,8,7,6,6,3,4,6,6,7,0.38016588,0.63115976
-11.284384,0.99961188,0.17623172,1,3,0,11.297896,0.4303211,-0.93485913,-0.53409844,-0.44346328,-0.45561601,-0.44346328,3,7,7,4,8,3,3,6,2,5,0.38585345,0.47203212
-11.31278,0.96403525,0.32107747,4,15,0,12.826658,0.25567526,-0.73419507,-0.60048331,-0.44762816,-0.29942964,-0.44762816,1,5,8,2,3,3,3,6,3,5,0.13263446,0.7037085
-11.192072,0.99706638,0.52406529,1,3,0,11.375656,0.3142944,-0.79350617,-0.57115297,-0.44248509,-0.34438758,-0.44248509,4,7,8,1,6,2,2,6,1,6,0.25702741,0.61570488
-11.226544,0.96239695,0.93016204,2,3,0,11.372576,0.28986424,-0.7678327,-0.58250774,-0.44418405,-0.32467408,-0.44418405,3,3,6,1,7,1,1,4,3,5,0.21111775,0.33840455
-11.185996,1,1.4858978,1,1,0,11.210398,0.32131879,-0.80114429,-0.56811732,-0.44211594,-0.35030586,-0.44211594,1,4,8,3,8,7,8,8,2,8,0.26883418,0.87503805
-11.185996,0.021440086,2.6107238,1,1,0,11.941432,0.32131879,-0.80114429,-0.56811732,-0.44211594,-0.35030586,-0.44211594,3,7,5,2,7,5,6,6,2,5,0.26883418,0.76766365
-13.541576,0.8824792,0.31859635,2,7,0,16.25384,0.75425337,-1.5283697,-0.58219608,-0.5375866,-0.90009279,-0.5375866,2,7,6,6,8,2,8,6,3,6,0.10627831,0.84855187
-13.669573,0.99745158,0.40925026,1,1,0,13.729851,0.76425954,-1.5523439,-0.58746624,-0.54301862,-0.91671822,-0.54301862,2,8,8,5,6,1,6,8,2,8,0.077887816,0.74330774
-11.181718,1,0.71181668,2,3,0,13.226021,0.328039,-0.80855971,-0.56530881,-0.44181313,-0.35607052,-0.44181313,2,5,7,1,7,5,6,7,3,5,0.27958172,0.74100245
-11.178534,1,1.2353727,1,1,0,11.180735,0.33605149,-0.81753991,-0.56208245,-0.44151676,-0.36307364,-0.44151676,4,4,7,4,3,4,2,6,1,7,0.2917179,0.23713909
-11.178534,0.054066456,2.1252003,1,1,0,11.415178,0.33605149,-0.81753991,-0.56208245,-0.44151676,-0.36307364,-0.44151676,7,2,6,1,4,5,5,7,3,7,0.2917179,0.39098301
-11.511687,0.98550088,0.30731842,2,7,0,11.876547,0.4985404,-1.033851,-0.52536004,-0.45142061,-0.53356634,-0.45142061,1,5,4,4,8,3,4,5,3,6,0.40545659,0.62487269
-11.414384,0.9991517,0.51036051,2,5,0,11.582558,0.22920107,-0.70995271,-0.61608225,-0.45113396,-0.28184709,-0.45113396,1,4,3,5,8,5,3,6,3,6,0.058276101,0.63681755
-12.245329,0.88931327,0.87089188,1,3,0,12.268103,0.12565617,-0.62985184,-0.69138699,-0.4716521,-0.23132326,-0.4716521,4,3,6,1,6,2,3,5,2,6,-0.41672802,0.055501929
-11.501989,1,1.1140216,2,3,0,12.034941,0.49622585,-1.0302883,-0.52549679,-0.45105617,-0.53077779,-0.45105617,2,2,3,5,4,5,6,2,4,8,0.40540813,0.58679264
-11.308167,0.47512823,1.8784263,1,3,0,11.30823,0.25711776,-0.73556093,-0.59967558,-0.44745803,-0.30043784,-0.44745803,2,4,8,2,8,3,5,6,3,6,0.13632065,0.55887559
-11.204881,0.99957808,0.84121638,1,3,0,11.28254,0.30336165,-0.78184659,-0.57608118,-0.44316602,-0.33539713,-0.44316602,6,2,5,4,7,3,4,7,4,7,0.23744097,0.29613647
-11.204881,0.38499915,1.4087969,1,1,0,11.540672,0.30336165,-0.78184659,-0.57608118,-0.44316602,-0.33539713,-0.44316602,3,4,8,1,5,5,6,8,2,7,0.23744097,0.66799486
-11.198531,1,0.511727,1,1,0,11.204655,0.3083424,-0.7871241,-0.57380523,-0.44283978,-0.33945947,-0.44283978,5,5,6,4,7,2,2,8,4,7,0.24655081,0.55923372
-12.189644,0.82392738,0.85445243,2,3,0,12.471594,0.61577906,-1.2344176,-0.5333829,-0.47911581,-0.68748476,-0.47911581,4,5,6,2,7,2,7,5,3,5,0.35035489,0.3367415
-11.769857,1,0.92173924,1,1,0,12.20034,0.55113937,-1.1188504,-0.52530913,-0.46156282,-0.59958108,-0.46156282,6,4,7,2,7,4,4,3,8,8,0.39494907,0.064212171
-11.302875,0.60998819,1.5214416,2,3,0,11.616649,0.437621,-0.94486868,-0.53269958,-0.4440443,-0.46353104,-0.4440443,4,6,8,5,7,2,4,7,3,8,0.38977815,0.72512109
-13.101505,0.41488603,0.97591537,1,3,0,14.181017,0.076830785,-0.60001954,-0.73497783,-0.48497085,-0.21896171,-0.48497085,4,5,8,4,5,7,5,3,3,1,-0.85433313,0.38968135
-13.911036,0.98791221,0.39514187,1,3,0,14.241572,0.049801821,-0.58565348,-0.76140172,-0.49332,-0.21577128,-0.49332,8,6,8,2,4,3,5,6,1,6,-1.259029,0.37639772
-13.986535,0.99848023,0.63079842,1,1,0,14.114962,0.047866818,-0.58468342,-0.76335702,-0.4939441,-0.21565009,-0.4939441,4,3,7,5,5,6,4,7,3,4,-1.2966236,0.54777207
-11.261702,1,1.0258504,2,3,0,13.594406,0.27360365,-0.75150387,-0.59075312,-0.44566838,-0.31231947,-0.44566838,3,5,7,1,4,3,7,8,5,6,0.17602524,0.14014868
-11.576587,0.70467386,1.6633851,1,1,0,11.633562,0.51325167,-1.0568404,-0.52475491,-0.45389628,-0.5515215,-0.45389628,4,5,6,3,5,2,7,6,2,5,0.40476243,0.37878422
-11.576587,0.49894868,1.3482721,2,3,0,11.850808,0.51325167,-1.0568404,-0.52475491,-0.45389628,-0.5515215,-0.45389628,2,3,8,2,6,1,4,8,5,7,0.40476243,0.27923234
-11.448266,0.81667184,0.68112135,2,3,0,13.327996,0.48274502,-1.009828,-0.52651713,-0.44906755,-0.51473429,-0.44906755,1,4,7,2,7,7,6,5,3,7,0.40427346,0.38259931
-11.342692,1,0.71994232,1,1,0,11.439781,0.45175754,-0.96464383,-0.53030578,-0.44535116,-0.47915313,-0.44535116,7,5,8,2,6,5,5,6,5,6,0.39611217,0.73019451
-11.426706,0.95421907,1.155345,1,1,0,11.523379,0.47697271,-1.0012174,-0.52707065,-0.44828553,-0.50796858,-0.44828553,2,6,7,1,6,2,7,8,2,7,0.40334183,0.54189073
-11.426706,0.18951931,1.6612682,2,3,0,11.97794,0.47697271,-1.0012174,-0.52707065,-0.44828553,-0.50796858,-0.44828553,2,1,3,3,7,3,5,5,4,2,0.40334183,0.3797457
-11.191075,0.98542884,0.42435936,1,3,0,11.725732,0.37472098,-0.86303092,-0.54837886,-0.44108888,-0.39881342,-0.44108888,4,3,5,3,5,4,2,6,3,6,0.34062859,0.41094422
-11.267258,0.93737793,0.65537336,3,7,0,11.7069,0.42299686,-0.92495327,-0.53561321,-0.442944,-0.44777954,-0.442944,2,2,4,2,6,4,6,4,1,2,0.38146138,0.36716075
-11.968384,0.75534043,0.90461326,1,3,0,12.461651,0.14977885,-0.64645104,-0.67178412,-0.46592223,-0.24030613,-0.46592223,2,4,7,2,7,4,1,8,3,7,-0.26909471,0.55830521
-12.504092,0.94140797,0.83131465,1,1,0,12.520042,0.10764589,-0.61826325,-0.7068523,-0.47629855,-0.22582466,-0.47629855,5,4,8,3,7,5,6,5,1,8,-0.55104097,0.3107951
-11.585141,1,1.1514731,1,1,0,12.296265,0.19730842,-0.68280579,-0.63683507,-0.45631117,-0.26306994,-0.45631117,3,4,7,4,5,7,5,6,5,3,-0.051012453,0.40686516
-11.585141,0.059164136,1.8059881,1,1,0,11.842229,0.19730842,-0.68280579,-0.63683507,-0.45631117,-0.26306994,-0.45631117,1,2,6,2,6,6,2,5,4,2,-0.051012453,0.83892302
-11.601847,0.96971182,0.36421159,2,7,0,13.258153,0.5186562,-1.065437,-0.52464746,-0.45487542,-0.5582176,-0.45487542,3,6,7,2,5,2,4,7,2,5,0.40407192,0.58408816
-11.342861,0.96259826,0.53571981,2,3,0,12.14087,0.45181355,-0.96472321,-0.53029712,-0.44535682,-0.47921579,-0.44535682,1,5,6,3,6,4,5,7,5,7,0.39613397,0.8348309
-11.177503,0.73501687,0.77258137,3,7,0,12.856241,0.34185463,-0.82413868,-0.55982869,-0.44134627,-0.36823318,-0.44134627,2,3,6,4,6,3,6,7,5,5,0.30006033,0.88310113
-11.177964,0.99993263,0.68207399,2,3,0,11.178172,0.33853023,-0.82034873,-0.56111126,-0.44143939,-0.36526853,-0.44143939,2,5,4,4,5,3,4,6,3,5,0.29532659,0.3180589
-11.211304,0.99013613,1.0589975,1,3,0,11.211311,0.29890599,-0.77717407,-0.57816082,-0.44348049,-0.33181099,-0.44348049,3,8,7,3,2,5,4,4,4,7,0.22902001,0.59079963
-11.910086,0.48796754,1.6026442,1,1,0,12.036755,0.57481221,-1.1597073,-0.52721409,-0.46732201,-0.63091822,-0.46732201,5,4,6,2,7,7,5,7,6,7,0.38282324,0.43543366
-11.980413,0.98280238,0.83979375,1,1,0,12.16881,0.58580231,-1.1792439,-0.52850981,-0.47025564,-0.64580413,-0.47025564,4,3,6,1,6,3,5,6,7,5,0.37557466,0.29739637
-12.182662,0.94880933,1.2474008,2,3,0,12.306547,0.13060883,-0.63315893,-0.68725887,-0.47042942,-0.23301916,-0.47042942,4,7,8,2,7,5,7,8,6,5,-0.38375109,0.69551785
-12.142851,1,1.7189778,1,1,0,12.866941,0.1338953,-0.63538217,-0.68454913,-0.46963124,-0.23418736,-0.46963124,2,6,6,3,7,5,5,7,3,6,-0.36268717,0.33619998
-12.142851,0.010212565,2.6245606,1,3,0,12.328929,0.1338953,-0.63538217,-0.68454913,-0.46963124,-0.23418736,-0.46963124,3,8,6,2,5,3,6,4,4,7,-0.36268717,0.42752949
-11.983903,0.9972224,0.51989569,2,3,0,12.33051,0.14825722,-0.64536736,-0.67298328,-0.46626686,-0.23968648,-0.46626686,3,6,5,4,6,6,4,4,1,6,-0.27751777,0.42290271
-11.180252,0.96463096,0.79063023,2,3,0,12.488442,0.35831414,-0.84329119,-0.55381535,-0.44106604,-0.38326171,-0.44106604,2,5,7,2,8,3,4,5,3,6,0.32175787,0.37813774
-11.709652,0.75964486,1.1202042,1,1,0,11.712462,0.54010495,-1.1003671,-0.52483216,-0.45913539,-0.58531633,-0.45913539,1,5,6,5,6,3,3,6,5,6,0.39901069,0.69225127
-11.231567,1,1.0437012,1,3,0,11.56486,0.28722287,-0.7651392,-0.58380968,-0.44440606,-0.32262495,-0.44440606,4,4,7,1,6,2,4,4,4,5,0.20567616,0.26511377
-13.774767,0.11671707,1.5801921,1,1,0,13.912222,0.77219493,-1.5716426,-0.59181956,-0.54745072,-0.93002337,-0.54745072,5,5,6,2,6,1,6,7,3,7,0.053976221,0.57206355
-12.327951,0.99928258,0.40462617,2,7,0,15.36028,0.11950512,-0.62581688,-0.69658873,-0.47320375,-0.22932634,-0.47320375,2,5,5,3,7,6,5,4,1,5,-0.45990776,0.45133111
-12.048906,0.99514535,0.61202532,2,3,0,12.599256,0.14212663,-0.6410513,-0.6778655,-0.46767833,-0.23726136,-0.46767833,2,6,7,7,7,1,3,7,2,4,-0.31257616,0.86238698
-11.6279,1,0.9143907,1,1,0,11.998279,0.19074407,-0.67749423,-0.6413742,-0.4575045,-0.25954456,-0.4575045,4,6,8,4,5,2,4,7,2,6,-0.076703301,0.71272018
-11.829619,0.91769728,1.3738999,1,1,0,12.070549,0.16452501,-0.65720969,-0.66042217,-0.46270049,-0.24667018,-0.46270049,3,7,6,3,3,2,3,5,1,5,-0.19268806,0.29945663
-11.221833,1,1.7486443,1,1,0,11.287078,0.39932985,-0.89387165,-0.5412685,-0.44169734,-0.42318507,-0.44169734,1,2,4,4,7,1,5,6,1,7,0.36408262,0.59461788
-11.221833,0.010197304,2.6089581,1,1,0,11.51748,0.39932985,-0.89387165,-0.5412685,-0.44169734,-0.42318507,-0.44169734,5,6,6,2,7,4,3,7,1,6,0.36408262,0.44492257
-11.203485,0.98417755,0.56277248,1,3,0,11.423981,0.30440044,-0.78294254,-0.57560226,-0.44309577,-0.33623973,-0.44309577,4,6,4,2,7,1,5,6,1,6,0.23936713,0.42092206
-11.227705,0.99418901,0.81545632,1,1,0,11.230025,0.28924131,-0.76719603,-0.58281348,-0.44423574,-0.32418935,-0.44423574,3,4,6,3,7,1,4,7,4,8,0.2098432,0.61017951
-12.119867,0.69169936,1.2004883,1,1,0,12.120312,0.13584531,-0.63671216,-0.68295244,-0.46916262,-0.23489654,-0.46916262,2,5,5,1,6,2,3,7,2,6,-0.35048251,0.44109884
-11.184788,0.846657,0.98426465,2,3,0,13.685365,0.32299754,-0.80298679,-0.56740697,-0.44203567,-0.35173654,-0.44203567,3,6,2,1,7,1,5,3,2,5,0.27156853,0.13163662
-11.237897,0.73450995,1.0875953,2,3,0,11.793734,0.40864901,-0.90594242,-0.53890311,-0.44211009,-0.4327358,-0.44211009,2,3,7,2,6,4,5,6,2,8,0.37151526,0.34519877
-11.751748,0.81845117,0.96959353,1,1,0,11.755206,0.54788223,-1.1133578,-0.52514125,-0.46082945,-0.59534767,-0.46082945,4,4,5,3,4,5,6,8,4,8,0.39625196,0.66811024
-11.179344,1,1.0146289,1,3,0,11.510659,0.35593244,-0.84047967,-0.55465081,-0.44108789,-0.38105127,-0.44108789,3,3,5,1,8,3,5,6,4,5,0.31879347,0.110765
-11.49222,0.74765069,1.4954451,1,1,0,11.566677,0.49386029,-1.0266623,-0.5256482,-0.45069068,-0.52793807,-0.45069068,2,6,7,3,1,2,6,6,3,7,0.40531431,0.3343413
-12.051597,0.76180655,1.3665492,2,3,0,12.094975,0.14188091,-0.64087997,-0.67806289,-0.46773567,-0.23716655,-0.46773567,2,8,7,4,6,3,4,6,3,4,-0.31402017,0.42271535
-12.083222,0.97170731,1.2832679,2,3,0,12.154383,0.6009948,-1.2068576,-0.53073364,-0.4745875,-0.6667319,-0.4745875,5,8,6,2,8,5,5,6,4,8,0.36380964,0.50388955
-11.234638,1,1.7831754,1,1,0,11.306096,0.28567212,-0.76356528,-0.58458081,-0.44453987,-0.32142949,-0.44453987,2,4,6,4,6,4,6,5,2,6,0.2024357,0.47488883
-11.234638,0.0094729345,2.6040376,1,1,0,11.26127,0.28567212,-0.76356528,-0.58458081,-0.44453987,-0.32142949,-0.44453987,5,7,6,1,6,4,5,7,2,7,0.2024357,0.37554154
-12.427225,0.80708472,0.60734115,2,5,0,13.456188,0.11262644,-0.6213994,-0.70250417,-0.4749823,-0.22723879,-0.4749823,2,5,4,3,7,2,4,6,1,6,-0.51140852,0.36838214
-12.288882,1,0.62259538,1,1,0,12.469411,0.12236255,-0.62768133,-0.69416198,-0.47247838,-0.23023883,-0.47247838,7,5,4,5,5,3,4,5,4,5,-0.43952915,0.13547594
-12.041982,1,0.90878625,1,1,0,12.361827,0.14276178,-0.64149473,-0.6773559,-0.46753039,-0.23750727,-0.46753039,2,7,4,5,7,1,1,7,1,7,-0.30885787,0.59174643
-11.308517,0.85559367,1.3223321,1,3,0,11.57853,0.43974333,-0.94780452,-0.53231367,-0.44422517,-0.46585171,-0.44422517,1,6,7,3,5,7,1,6,5,3,0.39083515,0.88166876
-12.363435,0.77497852,0.73758199,3,7,0,14.153665,0.11698538,-0.6241871,-0.69874355,-0.47384995,-0.22854368,-0.47384995,5,5,7,3,7,3,3,3,2,6,-0.47836038,0.43789778
-12.363435,5.4129961e-10,7.0477855,1,3,0,15.290956,0.11698538,-0.6241871,-0.69874355,-0.47384995,-0.22854368,-0.47384995,1,2,8,5,7,6,6,8,2,4,-0.47836038,0.55993197
-12.263113,1,1.055076,1,1,0,12.499274,0.12429711,-0.62895342,-0.69252917,-0.47199178,-0.23087157,-0.47199178,2,7,4,6,7,2,5,6,3,7,-0.42604949,0.63770172
-12.675298,0.93372115,1.3947516,1,1,0,12.87783,0.097503953,-0.61203864,-0.71587591,-0.47905256,-0.22320264,-0.47905256,5,6,5,5,5,3,3,8,2,5,-0.63869385,0.17717338
-12.946568,0.79252809,1.8121098,2,3,0,13.106509,0.70190541,-1.409237,-0.5585343,-0.51192306,-0.81587802,-0.51192306,6,6,6,4,7,4,6,6,2,7,0.22745842,0.42175375
-14.840603,0.52223195,1.6672166,2,3,0,15.195709,0.030747872,-0.5764405,-0.78102933,-0.49961825,-0.21523083,-0.49961825,1,6,8,3,8,7,6,3,3,4,-1.7214055,0.82216821
-13.159839,0.99725441,0.68423608,1,3,0,15.498169,0.074416331,-0.5986742,-0.73727114,-0.48568858,-0.21856588,-0.48568858,3,6,6,3,7,8,4,5,3,5,-0.88365114,0.59613694
-12.11235,1,1.2154248,1,1,0,13.03622,0.13649179,-0.63715488,-0.68242492,-0.46900808,-0.23513428,-0.46900808,6,5,6,1,7,7,6,5,2,4,-0.34648321,0.10557228
-11.481802,1,2.2394416,1,1,0,11.487564,0.49129748,-1.0227511,-0.52582553,-0.45030269,-0.52487328,-0.45030269,2,2,6,1,5,6,6,6,4,5,0.40516213,0.5871242
-11.481802,6.1424345e-05,4.1872372,1,3,0,11.486357,0.49129748,-1.0227511,-0.52582553,-0.45030269,-0.52487328,-0.45030269,4,5,6,1,5,4,7,5,5,8,0.40516213,0.37696391
-11.466187,0.99127736,0.33341326,4,15,0,12.31955,0.48737546,-1.0168002,-0.52612362,-0.4497249,-0.52020675,-0.4497249,2,7,3,3,7,5,8,6,3,1,0.40482739,0.52661727
-11.2707,0.99942327,0.61221377,3,7,0,11.501711,0.27007599,-0.74804076,-0.59261464,-0.44602732,-0.30972191,-0.44602732,1,8,5,3,2,4,4,8,4,7,0.1678927,0.54397167
-11.209133,0.78482348,1.1558519,2,3,0,12.623592,0.30035765,-0.77869135,-0.57747875,-0.44337569,-0.33297437,-0.44337569,1,4,8,4,4,4,6,6,2,6,0.23179211,0.1532481
-11.716947,0.862124,1.1112087,1,3,0,11.86718,0.54147434,-1.1026418,-0.52487721,-0.45942786,-0.58707471,-0.45942786,3,4,4,4,8,3,3,7,8,5,0.39856084,0.30859578
-11.17929,0.79947586,1.3628064,2,3,0,12.13413,0.33359675,-0.81477261,-0.56305677,-0.44160006,-0.3609132,-0.44160006,4,7,7,2,7,2,5,4,5,7,0.28807681,0.45295686
-11.216565,0.9878266,1.3751601,2,3,0,11.218822,0.29557855,-0.77371451,-0.57974077,-0.44372923,-0.32916259,-0.44372923,1,4,6,5,5,4,5,6,4,8,0.22256035,0.70684198
-12.202574,0.22293281,2.4796901,1,1,0,12.775294,0.61751668,-1.2377021,-0.53372587,-0.47966854,-0.68994887,-0.47966854,3,6,5,3,5,2,7,8,4,5,0.34864003,0.53541053
-13.27527,0.95097677,0.42902058,1,3,0,13.931347,0.73209721,-1.4766822,-0.57138695,-0.52616862,-0.86388255,-0.52616862,5,4,5,2,4,2,8,8,4,6,0.16278642,0.34296973
-12.120438,0.99769058,0.69304948,2,3,0,13.443628,0.60626645,-1.2166061,-0.53162321,-0.47616649,-0.67408806,-0.47616649,2,5,6,2,7,1,4,6,5,7,0.3592429,0.17527421
