# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:46:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b53882f442.json
# init = 2 (Default)
# random
#   seed = 1942195379
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252146-2-223360.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252146-2-38d30c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-10.897738,0.97460624,1,2,3,0,11.014674,0.29063002,-0.26268603,-0.65092132,-0.60733967,-inf,-0.84209223,7,6,4,5,1,3,4,7,6,7,0.21267719,0.22975507
-10.897738,0,13.736424,0,1,1,11.213499,0.29063002,-0.26268603,-0.65092132,-0.60733967,-inf,-0.84209223,8,2,5,8,3,8,3,6,7,5,0.21267719,0.41798131
-10.897738,0.48706083,2.2899223,1,1,0,12.642413,0.29063002,-0.26268603,-0.65092132,-0.60733967,-inf,-0.84209223,8,2,4,8,3,8,2,6,4,6,0.21267719,0.8320625
-10.03186,0.99217938,0.82054658,1,3,0,10.863286,0.5244785,0.067551402,-0.80803539,-0.50176468,-inf,-0.61395951,7,5,8,7,3,5,5,7,7,3,0.40306544,0.43333917
-10.446453,0.81397356,1.186156,1,1,0,10.45164,0.36905629,-0.1501159,-0.69569421,-0.56647289,-inf,-0.7475061,8,3,4,5,3,8,4,4,8,3,0.33441474,0.57886016
-10.31994,1,1.127098,2,3,0,10.524817,0.70732503,0.31493572,-0.98624397,-0.45457393,-inf,-0.53549794,8,1,5,7,3,6,2,5,7,2,0.21680187,0.74562752
-10.05641,1,1.9603506,1,1,0,10.063213,0.50169455,0.036079707,-0.78947656,-0.50987225,-inf,-0.62943549,5,3,4,5,1,8,2,6,6,3,0.40545362,0.5390713
-10.05641,0.00011030786,3.5559617,1,1,0,10.27706,0.50169455,0.036079707,-0.78947656,-0.50987225,-inf,-0.62943549,6,2,2,8,4,8,1,7,6,1,0.40545362,0.75114737
-10.066956,0.99459537,0.28502834,2,7,0,10.3789,0.62001387,0.1979381,-0.8943599,-0.47307402,-inf,-0.56314141,8,4,6,7,5,7,2,8,7,4,0.34612551,0.61997489
-10.337085,0.91122716,0.51795854,1,3,0,11.503802,0.39467472,-0.11374918,-0.71198657,-0.5543056,-inf,-0.720788,6,4,6,3,4,8,4,6,8,2,0.36007681,0.4173204
