# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = ProbAgent_model
# start_datetime = 2026-04-25 19:36:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/7_/txf_yc3n3ws8m_z7jz1j51nr0000gn/T/Rtmppvu42V/standata-168b55c9dbad5.json
# init = 2 (Default)
# random
#   seed = 780230540
# output
#   file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-202604252136-2-608f52.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/magnusseverin/Documents/GitHub/Advanced_Cognitive_Modeling/Assignment03/src/simmodels/temp/ProbAgent-profile-202604252136-2-14cc40.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=ProbAgent_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,prior_pred.1,prior_pred.2,prior_pred.3,prior_pred.4,prior_pred.5,posterior_pred.1,posterior_pred.2,posterior_pred.3,posterior_pred.4,posterior_pred.5,lprior,w_prior
-11.178489,0.98295824,1,2,3,0,11.204559,0.79347284,-1.1086838,-0.2355764,0.29215966,-0.45760363,-0.55988798,4,4,7,2,2,5,2,8,3,3,-0.016899843,0.51925233
-11.178489,2.4853732e-88,13.94661,1,2,1,11.425827,0.79347284,-1.1086838,-0.2355764,0.29215966,-0.45760363,-0.55988798,5,2,7,5,2,3,1,6,2,2,-0.016899843,0.40207351
-11.178489,0.036237432,2.335448,1,1,0,15.209365,0.79347284,-1.1086838,-0.2355764,0.29215966,-0.45760363,-0.55988798,3,3,7,4,1,4,1,8,3,2,-0.016899843,0.20982915
-10.926678,0.99324969,0.25237599,2,7,0,11.818073,0.73638109,-1.2173772,-0.25194025,0.17703263,-0.47712292,-0.52831162,4,2,6,5,3,5,4,7,3,2,0.15250123,0.3719764
-10.830875,0.99661234,0.33607257,2,5,0,11.083628,0.63502765,-1.4243633,-0.29100153,-0.032321099,-0.52898917,-0.48548284,2,3,7,6,1,1,2,8,1,3,0.32973906,0.37083496
-11.149572,0.97351223,0.52108921,2,3,0,11.149572,0.51136641,-1.7022486,-0.3541007,-0.29690494,-0.62068638,-0.45356357,5,1,8,8,1,6,2,5,4,1,0.40494819,0.66036586
-12.173594,0.52387503,0.81850718,1,3,0,13.845692,0.88948382,-0.938441,-0.21844899,0.48145053,-0.44157808,-0.6267132,3,4,4,4,5,6,2,8,5,1,-0.52794785,0.34395551
-10.948824,0.99964015,0.33244945,4,15,0,12.124547,0.56903315,-1.5690914,-0.32269324,-0.17222429,-0.57412154,-0.46584593,6,2,5,4,3,3,1,8,2,5,0.38621878,0.47691185
-11.007197,0.99698755,0.60246942,2,3,0,11.013226,0.54944748,-1.613604,-0.33298296,-0.2143111,-0.58919697,-0.46118011,7,4,7,1,4,5,1,3,3,3,0.39563675,0.51721628
-11.329302,0.69400058,1.1071199,2,3,0,11.756372,0.47326922,-1.793764,-0.37665271,-0.38056419,-0.65505012,-0.44780557,3,3,7,2,5,5,3,7,1,2,0.40260288,0.21440577
-11.329302,0.51690168,0.78939201,3,7,0,14.557775,0.47326922,-1.793764,-0.37665271,-0.38056419,-0.65505012,-0.44780557,3,2,5,3,5,4,2,5,4,1,0.40260288,0.55067456
-10.917043,0.99703575,0.32373444,2,7,0,11.60073,0.73302713,-1.2239376,-0.25303366,0.17020781,-0.47849157,-0.5266312,6,1,8,3,4,5,5,5,5,5,0.16057866,0.80521061
-11.252439,0.89439275,0.60834982,1,3,0,12.190052,0.48861809,-1.7565478,-0.3673984,-0.34673325,-0.6408622,-0.44990587,5,5,8,3,1,4,5,6,3,1,0.40494678,0.59517864
-13.563817,0.69911922,0.82804869,2,7,0,13.691257,0.2207949,-2.4787796,-0.55923059,-0.96312811,-0.95507182,-0.45239809,4,2,6,6,4,4,4,5,5,3,0.031757416,0.4565694
-12.111656,0.9983814,0.61289839,3,7,0,14.120271,0.88564673,-0.94494512,-0.21886215,0.47398629,-0.44179539,-0.62368483,5,3,6,3,3,5,1,7,5,1,-0.49814045,0.41342666
-12.238436,0.99226803,1.1533979,2,3,0,12.62548,0.89332849,-0.93194899,-0.21805904,0.48892126,-0.44139692,-0.62977916,3,3,7,2,4,7,6,8,2,5,-0.55904262,0.47603585
-14.534323,0.069148087,2.1154519,2,3,0,14.793018,0.1581436,-2.6725214,-0.6128267,-1.1159425,-1.0494231,-0.4640684,3,1,7,5,5,3,4,8,7,3,-0.22463816,0.29519797
-14.451571,1,0.22961086,1,1,0,14.541666,0.16283381,-2.6576505,-0.60870588,-1.1043799,-1.0420753,-0.4630591,7,1,7,1,5,3,4,6,6,3,-0.20099839,0.75813547
-15.064179,0.99993765,0.43344137,2,3,0,15.327862,0.130637,-2.7609764,-0.63734362,-1.1841632,-1.0934563,-0.47042253,3,6,8,5,2,2,3,7,7,3,-0.38356783,0.61989222
-13.720156,1,0.81077026,2,3,0,15.080379,0.20948943,-2.512972,-0.56866895,-0.99044475,-0.97149486,-0.45421188,6,4,7,7,4,5,3,5,8,6,-0.0063987788,0.66195915
-11.566591,0.97124068,1.5025567,2,3,0,12.092228,0.84257045,-1.0196718,-0.22509456,0.38962035,-0.44669213,-0.59178731,3,4,7,7,3,4,2,5,4,3,-0.22831575,0.5762599
-11.354477,0.33333819,2.5327007,2,3,0,12.556121,0.81881269,-1.0622314,-0.22973388,0.34263577,-0.45127791,-0.57578018,5,2,7,3,2,5,1,7,4,1,-0.11636436,0.77946191
-11.106952,1,0.65237917,1,1,0,11.323812,0.78082509,-1.1322798,-0.23882667,0.26682393,-0.46130507,-0.55239726,2,3,8,5,4,4,4,5,1,3,0.026470157,0.29388996
-10.976177,0.65338962,1.1941226,2,3,0,11.674239,0.55942508,-1.5908372,-0.32769177,-0.19283771,-0.58142162,-0.46349243,3,2,8,5,2,3,2,7,3,5,0.39123904,0.84487864
-11.014301,0.94924919,0.79696735,2,3,0,11.377975,0.76112295,-1.1695834,-0.24432006,0.22716656,-0.46778156,-0.54129717,2,3,2,7,3,2,1,7,5,1,0.086992811,0.35376509
-11.22397,0.9105741,1.2474313,2,3,0,11.256831,0.49462972,-1.7420992,-0.36383544,-0.33352923,-0.63543142,-0.45080879,2,2,6,2,4,5,3,4,6,6,0.40534974,0.76712881
-11.22397,0.23938426,1.736831,1,1,0,11.298629,0.49462972,-1.7420992,-0.36383544,-0.33352923,-0.63543142,-0.45080879,4,2,6,5,1,5,2,4,7,2,0.40534974,0.85061274
-10.98758,0.99796054,0.36506122,1,3,0,11.31553,0.55565737,-1.5994121,-0.32967784,-0.20093835,-0.58433446,-0.46260357,3,4,8,5,1,6,3,5,6,1,0.39299673,0.62929808
-11.041574,0.99031865,0.65154887,1,1,0,11.058221,0.53926317,-1.6370378,-0.33848827,-0.23630041,-0.5973373,-0.45895683,5,3,8,5,2,4,2,6,4,2,0.39927963,0.76058711
-11.141616,0.92480583,1.1276214,2,3,0,11.261821,0.51325749,-1.6977804,-0.35301799,-0.29277931,-0.61905503,-0.45389732,2,4,8,2,1,7,1,8,2,2,0.40476182,0.65220186
-11.141616,0.32012552,1.6162198,1,3,0,11.53398,0.51325749,-1.6977804,-0.35301799,-0.29277931,-0.61905503,-0.45389732,6,1,5,2,3,6,2,7,2,2,0.40476182,0.59976716
-10.852467,0.98867121,0.44566807,1,3,0,11.364061,0.61559202,-1.4661544,-0.29984609,-0.073221573,-0.54136652,-0.47905657,7,2,5,6,1,4,5,8,2,4,0.35053779,0.56264056
-10.87295,0.99829438,0.75997171,2,3,0,10.877058,0.60272074,-1.4942106,-0.30593078,-0.10044555,-0.54998531,-0.47510013,3,5,8,7,2,5,3,6,4,2,0.36234235,0.33328077
-10.87295,0.39871681,1.3181782,1,1,0,11.495124,0.60272074,-1.4942106,-0.30593078,-0.10044555,-0.54998531,-0.47510013,3,2,8,3,2,4,1,6,4,5,0.36234235,0.35249738
-10.863544,1,0.46252684,1,1,0,10.873245,0.60825954,-1.4821001,-0.30329041,-0.088716946,-0.54623539,-0.47677374,4,2,7,4,6,6,3,5,3,2,0.35745011,0.60463916
-11.635402,0.83019993,0.80191736,1,3,0,11.681992,0.42114277,-1.9237197,-0.40973557,-0.49675028,-0.70668338,-0.44282262,2,1,5,7,1,4,5,6,4,3,0.38027668,0.55956051
-11.635402,0.46515448,0.88503522,1,3,0,13.978655,0.42114277,-1.9237197,-0.40973557,-0.49675028,-0.70668338,-0.44282262,3,3,4,5,1,7,1,7,5,3,0.38027668,0.092934119
-10.878228,0.98795558,0.37908689,2,5,0,12.322013,0.71718076,-1.2551985,-0.25839077,0.13786897,-0.48528516,-0.51894438,3,4,8,6,1,2,6,8,1,2,0.19638478,0.26631371
-10.886482,0.974724,0.62998444,1,3,0,11.140295,0.59552688,-1.5100242,-0.30940934,-0.11570939,-0.55494813,-0.47299118,6,5,7,3,4,2,1,3,6,2,0.36828072,0.39513897
